veteran_status_persons,total,population,start_date,end_date,question,household_type,count
Client Doesn't Know/Client Refused,2,all_persons,2016-06-01,2016-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-06-01,2016-06-30,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2016-06-01,2016-06-30,Q25a,without_children,7
Data Not Collected,8,all_persons,2016-06-01,2016-06-30,Q25a,with_children_and_adults,1
Data Not Collected,8,all_persons,2016-06-01,2016-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2016-07-01,2016-07-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2016-07-01,2016-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2016-07-01,2016-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_persons,2016-07-01,2016-07-31,Q25a,without_children,5
Non-Chronically Homeless Veteran,7,all_persons,2016-07-01,2016-07-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_persons,2016-07-01,2016-07-31,Q25a,unknown_household_type,0
Not a Veteran,375,all_persons,2016-07-01,2016-07-31,Q25a,without_children,251
Not a Veteran,375,all_persons,2016-07-01,2016-07-31,Q25a,with_children_and_adults,123
Not a Veteran,375,all_persons,2016-07-01,2016-07-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2016-07-01,2016-07-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-07-01,2016-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-07-01,2016-07-31,Q25a,unknown_household_type,0
Data Not Collected,7,all_persons,2016-07-01,2016-07-31,Q25a,without_children,6
Data Not Collected,7,all_persons,2016-07-01,2016-07-31,Q25a,with_children_and_adults,1
Data Not Collected,7,all_persons,2016-07-01,2016-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2016-08-01,2016-08-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2016-08-01,2016-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2016-08-01,2016-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,14,all_persons,2016-08-01,2016-08-31,Q25a,without_children,12
Non-Chronically Homeless Veteran,14,all_persons,2016-08-01,2016-08-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,14,all_persons,2016-08-01,2016-08-31,Q25a,unknown_household_type,0
Not a Veteran,441,all_persons,2016-08-01,2016-08-31,Q25a,without_children,267
Not a Veteran,441,all_persons,2016-08-01,2016-08-31,Q25a,with_children_and_adults,173
Not a Veteran,441,all_persons,2016-08-01,2016-08-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2016-08-01,2016-08-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-08-01,2016-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-08-01,2016-08-31,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2016-08-01,2016-08-31,Q25a,without_children,7
Data Not Collected,8,all_persons,2016-08-01,2016-08-31,Q25a,with_children_and_adults,1
Data Not Collected,8,all_persons,2016-08-01,2016-08-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,14,all_persons,2016-09-01,2016-09-30,Q25a,without_children,14
Chronically Homeless Veteran,14,all_persons,2016-09-01,2016-09-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,14,all_persons,2016-09-01,2016-09-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,13,all_persons,2016-09-01,2016-09-30,Q25a,without_children,10
Non-Chronically Homeless Veteran,13,all_persons,2016-09-01,2016-09-30,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,13,all_persons,2016-09-01,2016-09-30,Q25a,unknown_household_type,0
Not a Veteran,442,all_persons,2016-09-01,2016-09-30,Q25a,without_children,260
Not a Veteran,442,all_persons,2016-09-01,2016-09-30,Q25a,with_children_and_adults,181
Not a Veteran,442,all_persons,2016-09-01,2016-09-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2016-09-01,2016-09-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-09-01,2016-09-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-09-01,2016-09-30,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2016-09-01,2016-09-30,Q25a,without_children,8
Data Not Collected,8,all_persons,2016-09-01,2016-09-30,Q25a,with_children_and_adults,0
Data Not Collected,8,all_persons,2016-09-01,2016-09-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2016-10-01,2016-10-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2016-10-01,2016-10-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2016-10-01,2016-10-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_persons,2016-10-01,2016-10-31,Q25a,without_children,7
Non-Chronically Homeless Veteran,11,all_persons,2016-10-01,2016-10-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,11,all_persons,2016-10-01,2016-10-31,Q25a,unknown_household_type,0
Not a Veteran,408,all_persons,2016-10-01,2016-10-31,Q25a,without_children,256
Not a Veteran,408,all_persons,2016-10-01,2016-10-31,Q25a,with_children_and_adults,151
Not a Veteran,408,all_persons,2016-10-01,2016-10-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q25a,unknown_household_type,0
Data Not Collected,10,all_persons,2016-10-01,2016-10-31,Q25a,without_children,10
Data Not Collected,10,all_persons,2016-10-01,2016-10-31,Q25a,with_children_and_adults,0
Data Not Collected,10,all_persons,2016-10-01,2016-10-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2016-11-01,2016-11-30,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2016-11-01,2016-11-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2016-11-01,2016-11-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_persons,2016-11-01,2016-11-30,Q25a,without_children,9
Non-Chronically Homeless Veteran,11,all_persons,2016-11-01,2016-11-30,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,11,all_persons,2016-11-01,2016-11-30,Q25a,unknown_household_type,0
Not a Veteran,452,all_persons,2016-11-01,2016-11-30,Q25a,without_children,302
Not a Veteran,452,all_persons,2016-11-01,2016-11-30,Q25a,with_children_and_adults,149
Not a Veteran,452,all_persons,2016-11-01,2016-11-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q25a,unknown_household_type,0
Data Not Collected,11,all_persons,2016-11-01,2016-11-30,Q25a,without_children,11
Data Not Collected,11,all_persons,2016-11-01,2016-11-30,Q25a,with_children_and_adults,0
Data Not Collected,11,all_persons,2016-11-01,2016-11-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2016-12-01,2016-12-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2016-12-01,2016-12-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2016-12-01,2016-12-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_persons,2016-12-01,2016-12-31,Q25a,without_children,7
Non-Chronically Homeless Veteran,8,all_persons,2016-12-01,2016-12-31,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,8,all_persons,2016-12-01,2016-12-31,Q25a,unknown_household_type,0
Not a Veteran,458,all_persons,2016-12-01,2016-12-31,Q25a,without_children,306
Not a Veteran,458,all_persons,2016-12-01,2016-12-31,Q25a,with_children_and_adults,151
Not a Veteran,458,all_persons,2016-12-01,2016-12-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q25a,unknown_household_type,0
Data Not Collected,13,all_persons,2016-12-01,2016-12-31,Q25a,without_children,13
Data Not Collected,13,all_persons,2016-12-01,2016-12-31,Q25a,with_children_and_adults,0
Data Not Collected,13,all_persons,2016-12-01,2016-12-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2017-01-01,2017-01-31,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2017-01-01,2017-01-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2017-01-01,2017-01-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,5,all_persons,2017-01-01,2017-01-31,Q25a,without_children,5
Non-Chronically Homeless Veteran,5,all_persons,2017-01-01,2017-01-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,5,all_persons,2017-01-01,2017-01-31,Q25a,unknown_household_type,0
Not a Veteran,452,all_persons,2017-01-01,2017-01-31,Q25a,without_children,308
Not a Veteran,452,all_persons,2017-01-01,2017-01-31,Q25a,with_children_and_adults,143
Not a Veteran,452,all_persons,2017-01-01,2017-01-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-01-01,2017-01-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-01-01,2017-01-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-01-01,2017-01-31,Q25a,unknown_household_type,0
Data Not Collected,14,all_persons,2017-01-01,2017-01-31,Q25a,without_children,14
Data Not Collected,14,all_persons,2017-01-01,2017-01-31,Q25a,with_children_and_adults,0
Data Not Collected,14,all_persons,2017-01-01,2017-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2017-02-01,2017-02-28,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2017-02-01,2017-02-28,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2017-02-01,2017-02-28,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,10,all_persons,2017-02-01,2017-02-28,Q25a,without_children,10
Non-Chronically Homeless Veteran,10,all_persons,2017-02-01,2017-02-28,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,10,all_persons,2017-02-01,2017-02-28,Q25a,unknown_household_type,0
Not a Veteran,402,all_persons,2017-02-01,2017-02-28,Q25a,without_children,298
Not a Veteran,402,all_persons,2017-02-01,2017-02-28,Q25a,with_children_and_adults,103
Not a Veteran,402,all_persons,2017-02-01,2017-02-28,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-02-01,2017-02-28,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-02-01,2017-02-28,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-02-01,2017-02-28,Q25a,unknown_household_type,0
Data Not Collected,17,all_persons,2017-02-01,2017-02-28,Q25a,without_children,17
Data Not Collected,17,all_persons,2017-02-01,2017-02-28,Q25a,with_children_and_adults,0
Data Not Collected,17,all_persons,2017-02-01,2017-02-28,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2017-03-01,2017-03-31,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2017-03-01,2017-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2017-03-01,2017-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_persons,2017-03-01,2017-03-31,Q25a,without_children,6
Non-Chronically Homeless Veteran,7,all_persons,2017-03-01,2017-03-31,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,7,all_persons,2017-03-01,2017-03-31,Q25a,unknown_household_type,0
Not a Veteran,396,all_persons,2017-03-01,2017-03-31,Q25a,without_children,308
Not a Veteran,396,all_persons,2017-03-01,2017-03-31,Q25a,with_children_and_adults,87
Not a Veteran,396,all_persons,2017-03-01,2017-03-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-03-01,2017-03-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-03-01,2017-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-03-01,2017-03-31,Q25a,unknown_household_type,0
Data Not Collected,17,all_persons,2017-03-01,2017-03-31,Q25a,without_children,17
Data Not Collected,17,all_persons,2017-03-01,2017-03-31,Q25a,with_children_and_adults,0
Data Not Collected,17,all_persons,2017-03-01,2017-03-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2017-04-01,2017-04-30,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2017-04-01,2017-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2017-04-01,2017-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,5,all_persons,2017-04-01,2017-04-30,Q25a,without_children,4
Non-Chronically Homeless Veteran,5,all_persons,2017-04-01,2017-04-30,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,5,all_persons,2017-04-01,2017-04-30,Q25a,unknown_household_type,0
Not a Veteran,369,all_persons,2017-04-01,2017-04-30,Q25a,without_children,281
Not a Veteran,369,all_persons,2017-04-01,2017-04-30,Q25a,with_children_and_adults,87
Not a Veteran,369,all_persons,2017-04-01,2017-04-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-04-01,2017-04-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-04-01,2017-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-04-01,2017-04-30,Q25a,unknown_household_type,0
Data Not Collected,15,all_persons,2017-04-01,2017-04-30,Q25a,without_children,15
Data Not Collected,15,all_persons,2017-04-01,2017-04-30,Q25a,with_children_and_adults,0
Data Not Collected,15,all_persons,2017-04-01,2017-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2017-05-01,2017-05-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2017-05-01,2017-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2017-05-01,2017-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,4,all_persons,2017-05-01,2017-05-31,Q25a,without_children,4
Non-Chronically Homeless Veteran,4,all_persons,2017-05-01,2017-05-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,4,all_persons,2017-05-01,2017-05-31,Q25a,unknown_household_type,0
Not a Veteran,335,all_persons,2017-05-01,2017-05-31,Q25a,without_children,238
Not a Veteran,335,all_persons,2017-05-01,2017-05-31,Q25a,with_children_and_adults,96
Not a Veteran,335,all_persons,2017-05-01,2017-05-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-05-01,2017-05-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-05-01,2017-05-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-05-01,2017-05-31,Q25a,unknown_household_type,0
Data Not Collected,14,all_persons,2017-05-01,2017-05-31,Q25a,without_children,14
Data Not Collected,14,all_persons,2017-05-01,2017-05-31,Q25a,with_children_and_adults,0
Data Not Collected,14,all_persons,2017-05-01,2017-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2017-06-01,2017-06-30,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2017-06-01,2017-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2017-06-01,2017-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,5,all_persons,2017-06-01,2017-06-30,Q25a,without_children,4
Non-Chronically Homeless Veteran,5,all_persons,2017-06-01,2017-06-30,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,5,all_persons,2017-06-01,2017-06-30,Q25a,unknown_household_type,0
Not a Veteran,353,all_persons,2017-06-01,2017-06-30,Q25a,without_children,239
Not a Veteran,353,all_persons,2017-06-01,2017-06-30,Q25a,with_children_and_adults,113
Not a Veteran,353,all_persons,2017-06-01,2017-06-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-06-01,2017-06-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-06-01,2017-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-06-01,2017-06-30,Q25a,unknown_household_type,0
Data Not Collected,12,all_persons,2017-06-01,2017-06-30,Q25a,without_children,12
Data Not Collected,12,all_persons,2017-06-01,2017-06-30,Q25a,with_children_and_adults,0
Data Not Collected,12,all_persons,2017-06-01,2017-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2017-07-01,2017-07-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2017-07-01,2017-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2017-07-01,2017-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,5,all_persons,2017-07-01,2017-07-31,Q25a,without_children,4
Non-Chronically Homeless Veteran,5,all_persons,2017-07-01,2017-07-31,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,5,all_persons,2017-07-01,2017-07-31,Q25a,unknown_household_type,0
Not a Veteran,378,all_persons,2017-07-01,2017-07-31,Q25a,without_children,243
Not a Veteran,378,all_persons,2017-07-01,2017-07-31,Q25a,with_children_and_adults,134
Not a Veteran,378,all_persons,2017-07-01,2017-07-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-07-01,2017-07-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-07-01,2017-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-07-01,2017-07-31,Q25a,unknown_household_type,0
Data Not Collected,13,all_persons,2017-07-01,2017-07-31,Q25a,without_children,13
Data Not Collected,13,all_persons,2017-07-01,2017-07-31,Q25a,with_children_and_adults,0
Data Not Collected,13,all_persons,2017-07-01,2017-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2017-08-01,2017-08-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2017-08-01,2017-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2017-08-01,2017-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2017-08-01,2017-08-31,Q25a,without_children,7
Non-Chronically Homeless Veteran,12,all_persons,2017-08-01,2017-08-31,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,12,all_persons,2017-08-01,2017-08-31,Q25a,unknown_household_type,0
Not a Veteran,398,all_persons,2017-08-01,2017-08-31,Q25a,without_children,260
Not a Veteran,398,all_persons,2017-08-01,2017-08-31,Q25a,with_children_and_adults,137
Not a Veteran,398,all_persons,2017-08-01,2017-08-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-08-01,2017-08-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-08-01,2017-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-08-01,2017-08-31,Q25a,unknown_household_type,0
Data Not Collected,15,all_persons,2017-08-01,2017-08-31,Q25a,without_children,13
Data Not Collected,15,all_persons,2017-08-01,2017-08-31,Q25a,with_children_and_adults,2
Data Not Collected,15,all_persons,2017-08-01,2017-08-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2017-09-01,2017-09-30,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2017-09-01,2017-09-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2017-09-01,2017-09-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,14,all_persons,2017-09-01,2017-09-30,Q25a,without_children,7
Non-Chronically Homeless Veteran,14,all_persons,2017-09-01,2017-09-30,Q25a,with_children_and_adults,7
Non-Chronically Homeless Veteran,14,all_persons,2017-09-01,2017-09-30,Q25a,unknown_household_type,0
Not a Veteran,368,all_persons,2017-09-01,2017-09-30,Q25a,without_children,258
Not a Veteran,368,all_persons,2017-09-01,2017-09-30,Q25a,with_children_and_adults,109
Not a Veteran,368,all_persons,2017-09-01,2017-09-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-09-01,2017-09-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-09-01,2017-09-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-09-01,2017-09-30,Q25a,unknown_household_type,0
Data Not Collected,11,all_persons,2017-09-01,2017-09-30,Q25a,without_children,11
Data Not Collected,11,all_persons,2017-09-01,2017-09-30,Q25a,with_children_and_adults,0
Data Not Collected,11,all_persons,2017-09-01,2017-09-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2017-10-01,2017-10-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2017-10-01,2017-10-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2017-10-01,2017-10-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,15,all_persons,2017-10-01,2017-10-31,Q25a,without_children,7
Non-Chronically Homeless Veteran,15,all_persons,2017-10-01,2017-10-31,Q25a,with_children_and_adults,8
Non-Chronically Homeless Veteran,15,all_persons,2017-10-01,2017-10-31,Q25a,unknown_household_type,0
Not a Veteran,313,all_persons,2017-10-01,2017-10-31,Q25a,without_children,217
Not a Veteran,313,all_persons,2017-10-01,2017-10-31,Q25a,with_children_and_adults,95
Not a Veteran,313,all_persons,2017-10-01,2017-10-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-10-01,2017-10-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-10-01,2017-10-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-10-01,2017-10-31,Q25a,unknown_household_type,0
Data Not Collected,11,all_persons,2017-10-01,2017-10-31,Q25a,without_children,10
Data Not Collected,11,all_persons,2017-10-01,2017-10-31,Q25a,with_children_and_adults,1
Data Not Collected,11,all_persons,2017-10-01,2017-10-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,20,all_persons,2017-11-01,2017-11-30,Q25a,without_children,20
Chronically Homeless Veteran,20,all_persons,2017-11-01,2017-11-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,20,all_persons,2017-11-01,2017-11-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,15,all_persons,2017-11-01,2017-11-30,Q25a,without_children,10
Non-Chronically Homeless Veteran,15,all_persons,2017-11-01,2017-11-30,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,15,all_persons,2017-11-01,2017-11-30,Q25a,unknown_household_type,0
Not a Veteran,384,all_persons,2017-11-01,2017-11-30,Q25a,without_children,287
Not a Veteran,384,all_persons,2017-11-01,2017-11-30,Q25a,with_children_and_adults,96
Not a Veteran,384,all_persons,2017-11-01,2017-11-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2017-11-01,2017-11-30,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-11-01,2017-11-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-11-01,2017-11-30,Q25a,unknown_household_type,0
Data Not Collected,9,all_persons,2017-11-01,2017-11-30,Q25a,without_children,8
Data Not Collected,9,all_persons,2017-11-01,2017-11-30,Q25a,with_children_and_adults,1
Data Not Collected,9,all_persons,2017-11-01,2017-11-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2017-12-01,2017-12-31,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2017-12-01,2017-12-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2017-12-01,2017-12-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,10,all_persons,2017-12-01,2017-12-31,Q25a,without_children,6
Non-Chronically Homeless Veteran,10,all_persons,2017-12-01,2017-12-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,10,all_persons,2017-12-01,2017-12-31,Q25a,unknown_household_type,0
Not a Veteran,387,all_persons,2017-12-01,2017-12-31,Q25a,without_children,300
Not a Veteran,387,all_persons,2017-12-01,2017-12-31,Q25a,with_children_and_adults,86
Not a Veteran,387,all_persons,2017-12-01,2017-12-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-12-01,2017-12-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-12-01,2017-12-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-12-01,2017-12-31,Q25a,unknown_household_type,0
Data Not Collected,9,all_persons,2017-12-01,2017-12-31,Q25a,without_children,8
Data Not Collected,9,all_persons,2017-12-01,2017-12-31,Q25a,with_children_and_adults,1
Data Not Collected,9,all_persons,2017-12-01,2017-12-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,20,all_persons,2018-01-01,2018-01-31,Q25a,without_children,20
Chronically Homeless Veteran,20,all_persons,2018-01-01,2018-01-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,20,all_persons,2018-01-01,2018-01-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,15,all_persons,2018-01-01,2018-01-31,Q25a,without_children,13
Non-Chronically Homeless Veteran,15,all_persons,2018-01-01,2018-01-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,15,all_persons,2018-01-01,2018-01-31,Q25a,unknown_household_type,0
Not a Veteran,373,all_persons,2018-01-01,2018-01-31,Q25a,without_children,287
Not a Veteran,373,all_persons,2018-01-01,2018-01-31,Q25a,with_children_and_adults,85
Not a Veteran,373,all_persons,2018-01-01,2018-01-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2018-01-01,2018-01-31,Q25a,without_children,7
Data Not Collected,8,all_persons,2018-01-01,2018-01-31,Q25a,with_children_and_adults,1
Data Not Collected,8,all_persons,2018-01-01,2018-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2018-02-01,2018-02-28,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2018-02-01,2018-02-28,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2018-02-01,2018-02-28,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,14,all_persons,2018-02-01,2018-02-28,Q25a,without_children,14
Non-Chronically Homeless Veteran,14,all_persons,2018-02-01,2018-02-28,Q25a,with_children_and_adults,0
