dv_fleeing,total,population,start_date,end_date,question,household_type,count
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q14b,unknown_household_type,0
Data Not Collected,3,all_persons,2016-07-01,2016-07-31,Q14b,without_children,2
Data Not Collected,3,all_persons,2016-07-01,2016-07-31,Q14b,with_children_and_adults,1
Data Not Collected,3,all_persons,2016-07-01,2016-07-31,Q14b,with_only_children,0
Data Not Collected,3,all_persons,2016-07-01,2016-07-31,Q14b,unknown_household_type,0
Yes,7,all_persons,2016-08-01,2016-08-31,Q14b,without_children,2
Yes,7,all_persons,2016-08-01,2016-08-31,Q14b,with_children_and_adults,5
Yes,7,all_persons,2016-08-01,2016-08-31,Q14b,with_only_children,0
Yes,7,all_persons,2016-08-01,2016-08-31,Q14b,unknown_household_type,0
No,37,all_persons,2016-08-01,2016-08-31,Q14b,without_children,15
No,37,all_persons,2016-08-01,2016-08-31,Q14b,with_children_and_adults,22
No,37,all_persons,2016-08-01,2016-08-31,Q14b,with_only_children,0
No,37,all_persons,2016-08-01,2016-08-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q14b,unknown_household_type,0
Data Not Collected,11,all_persons,2016-08-01,2016-08-31,Q14b,without_children,8
Data Not Collected,11,all_persons,2016-08-01,2016-08-31,Q14b,with_children_and_adults,3
Data Not Collected,11,all_persons,2016-08-01,2016-08-31,Q14b,with_only_children,0
Data Not Collected,11,all_persons,2016-08-01,2016-08-31,Q14b,unknown_household_type,0
Yes,6,all_persons,2016-09-01,2016-09-30,Q14b,without_children,3
Yes,6,all_persons,2016-09-01,2016-09-30,Q14b,with_children_and_adults,3
Yes,6,all_persons,2016-09-01,2016-09-30,Q14b,with_only_children,0
Yes,6,all_persons,2016-09-01,2016-09-30,Q14b,unknown_household_type,0
No,44,all_persons,2016-09-01,2016-09-30,Q14b,without_children,14
No,44,all_persons,2016-09-01,2016-09-30,Q14b,with_children_and_adults,30
No,44,all_persons,2016-09-01,2016-09-30,Q14b,with_only_children,0
No,44,all_persons,2016-09-01,2016-09-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-09-01,2016-09-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-09-01,2016-09-30,Q14b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2016-09-01,2016-09-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-09-01,2016-09-30,Q14b,unknown_household_type,0
Data Not Collected,12,all_persons,2016-09-01,2016-09-30,Q14b,without_children,9
Data Not Collected,12,all_persons,2016-09-01,2016-09-30,Q14b,with_children_and_adults,3
Data Not Collected,12,all_persons,2016-09-01,2016-09-30,Q14b,with_only_children,0
Data Not Collected,12,all_persons,2016-09-01,2016-09-30,Q14b,unknown_household_type,0
Yes,4,all_persons,2016-10-01,2016-10-31,Q14b,without_children,4
Yes,4,all_persons,2016-10-01,2016-10-31,Q14b,with_children_and_adults,0
Yes,4,all_persons,2016-10-01,2016-10-31,Q14b,with_only_children,0
Yes,4,all_persons,2016-10-01,2016-10-31,Q14b,unknown_household_type,0
No,41,all_persons,2016-10-01,2016-10-31,Q14b,without_children,13
No,41,all_persons,2016-10-01,2016-10-31,Q14b,with_children_and_adults,28
No,41,all_persons,2016-10-01,2016-10-31,Q14b,with_only_children,0
No,41,all_persons,2016-10-01,2016-10-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q14b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2016-10-01,2016-10-31,Q14b,without_children,5
Data Not Collected,6,all_persons,2016-10-01,2016-10-31,Q14b,with_children_and_adults,1
Data Not Collected,6,all_persons,2016-10-01,2016-10-31,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2016-10-01,2016-10-31,Q14b,unknown_household_type,0
Yes,6,all_persons,2016-11-01,2016-11-30,Q14b,without_children,4
Yes,6,all_persons,2016-11-01,2016-11-30,Q14b,with_children_and_adults,2
Yes,6,all_persons,2016-11-01,2016-11-30,Q14b,with_only_children,0
Yes,6,all_persons,2016-11-01,2016-11-30,Q14b,unknown_household_type,0
No,45,all_persons,2016-11-01,2016-11-30,Q14b,without_children,19
No,45,all_persons,2016-11-01,2016-11-30,Q14b,with_children_and_adults,26
No,45,all_persons,2016-11-01,2016-11-30,Q14b,with_only_children,0
No,45,all_persons,2016-11-01,2016-11-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q14b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q14b,unknown_household_type,0
Data Not Collected,14,all_persons,2016-11-01,2016-11-30,Q14b,without_children,13
Data Not Collected,14,all_persons,2016-11-01,2016-11-30,Q14b,with_children_and_adults,1
Data Not Collected,14,all_persons,2016-11-01,2016-11-30,Q14b,with_only_children,0
Data Not Collected,14,all_persons,2016-11-01,2016-11-30,Q14b,unknown_household_type,0
Yes,9,all_persons,2016-12-01,2016-12-31,Q14b,without_children,4
Yes,9,all_persons,2016-12-01,2016-12-31,Q14b,with_children_and_adults,5
Yes,9,all_persons,2016-12-01,2016-12-31,Q14b,with_only_children,0
Yes,9,all_persons,2016-12-01,2016-12-31,Q14b,unknown_household_type,0
No,44,all_persons,2016-12-01,2016-12-31,Q14b,without_children,18
No,44,all_persons,2016-12-01,2016-12-31,Q14b,with_children_and_adults,26
No,44,all_persons,2016-12-01,2016-12-31,Q14b,with_only_children,0
No,44,all_persons,2016-12-01,2016-12-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q14b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q14b,unknown_household_type,0
Data Not Collected,16,all_persons,2016-12-01,2016-12-31,Q14b,without_children,16
Data Not Collected,16,all_persons,2016-12-01,2016-12-31,Q14b,with_children_and_adults,0
Data Not Collected,16,all_persons,2016-12-01,2016-12-31,Q14b,with_only_children,0
Data Not Collected,16,all_persons,2016-12-01,2016-12-31,Q14b,unknown_household_type,0
Yes,11,all_persons,2017-01-01,2017-01-31,Q14b,without_children,5
Yes,11,all_persons,2017-01-01,2017-01-31,Q14b,with_children_and_adults,6
Yes,11,all_persons,2017-01-01,2017-01-31,Q14b,with_only_children,0
Yes,11,all_persons,2017-01-01,2017-01-31,Q14b,unknown_household_type,0
No,47,all_persons,2017-01-01,2017-01-31,Q14b,without_children,24
No,47,all_persons,2017-01-01,2017-01-31,Q14b,with_children_and_adults,23
No,47,all_persons,2017-01-01,2017-01-31,Q14b,with_only_children,0
No,47,all_persons,2017-01-01,2017-01-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q14b,unknown_household_type,0
Data Not Collected,14,all_persons,2017-01-01,2017-01-31,Q14b,without_children,13
Data Not Collected,14,all_persons,2017-01-01,2017-01-31,Q14b,with_children_and_adults,1
Data Not Collected,14,all_persons,2017-01-01,2017-01-31,Q14b,with_only_children,0
Data Not Collected,14,all_persons,2017-01-01,2017-01-31,Q14b,unknown_household_type,0
Yes,11,all_persons,2017-02-01,2017-02-28,Q14b,without_children,4
Yes,11,all_persons,2017-02-01,2017-02-28,Q14b,with_children_and_adults,7
Yes,11,all_persons,2017-02-01,2017-02-28,Q14b,with_only_children,0
Yes,11,all_persons,2017-02-01,2017-02-28,Q14b,unknown_household_type,0
No,40,all_persons,2017-02-01,2017-02-28,Q14b,without_children,23
No,40,all_persons,2017-02-01,2017-02-28,Q14b,with_children_and_adults,17
No,40,all_persons,2017-02-01,2017-02-28,Q14b,with_only_children,0
No,40,all_persons,2017-02-01,2017-02-28,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q14b,unknown_household_type,0
Data Not Collected,15,all_persons,2017-02-01,2017-02-28,Q14b,without_children,14
Data Not Collected,15,all_persons,2017-02-01,2017-02-28,Q14b,with_children_and_adults,1
Data Not Collected,15,all_persons,2017-02-01,2017-02-28,Q14b,with_only_children,0
Data Not Collected,15,all_persons,2017-02-01,2017-02-28,Q14b,unknown_household_type,0
Yes,9,all_persons,2017-03-01,2017-03-31,Q14b,without_children,4
Yes,9,all_persons,2017-03-01,2017-03-31,Q14b,with_children_and_adults,5
Yes,9,all_persons,2017-03-01,2017-03-31,Q14b,with_only_children,0
Yes,9,all_persons,2017-03-01,2017-03-31,Q14b,unknown_household_type,0
No,39,all_persons,2017-03-01,2017-03-31,Q14b,without_children,23
No,39,all_persons,2017-03-01,2017-03-31,Q14b,with_children_and_adults,16
No,39,all_persons,2017-03-01,2017-03-31,Q14b,with_only_children,0
No,39,all_persons,2017-03-01,2017-03-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q14b,unknown_household_type,0
Data Not Collected,15,all_persons,2017-03-01,2017-03-31,Q14b,without_children,14
Data Not Collected,15,all_persons,2017-03-01,2017-03-31,Q14b,with_children_and_adults,1
Data Not Collected,15,all_persons,2017-03-01,2017-03-31,Q14b,with_only_children,0
Data Not Collected,15,all_persons,2017-03-01,2017-03-31,Q14b,unknown_household_type,0
Yes,7,all_persons,2017-04-01,2017-04-30,Q14b,without_children,3
Yes,7,all_persons,2017-04-01,2017-04-30,Q14b,with_children_and_adults,4
Yes,7,all_persons,2017-04-01,2017-04-30,Q14b,with_only_children,0
Yes,7,all_persons,2017-04-01,2017-04-30,Q14b,unknown_household_type,0
No,37,all_persons,2017-04-01,2017-04-30,Q14b,without_children,22
No,37,all_persons,2017-04-01,2017-04-30,Q14b,with_children_and_adults,15
No,37,all_persons,2017-04-01,2017-04-30,Q14b,with_only_children,0
No,37,all_persons,2017-04-01,2017-04-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q14b,unknown_household_type,0
Data Not Collected,12,all_persons,2017-04-01,2017-04-30,Q14b,without_children,10
Data Not Collected,12,all_persons,2017-04-01,2017-04-30,Q14b,with_children_and_adults,2
Data Not Collected,12,all_persons,2017-04-01,2017-04-30,Q14b,with_only_children,0
Data Not Collected,12,all_persons,2017-04-01,2017-04-30,Q14b,unknown_household_type,0
Yes,8,all_persons,2017-05-01,2017-05-31,Q14b,without_children,5
Yes,8,all_persons,2017-05-01,2017-05-31,Q14b,with_children_and_adults,3
Yes,8,all_persons,2017-05-01,2017-05-31,Q14b,with_only_children,0
Yes,8,all_persons,2017-05-01,2017-05-31,Q14b,unknown_household_type,0
No,37,all_persons,2017-05-01,2017-05-31,Q14b,without_children,19
No,37,all_persons,2017-05-01,2017-05-31,Q14b,with_children_and_adults,18
No,37,all_persons,2017-05-01,2017-05-31,Q14b,with_only_children,0
No,37,all_persons,2017-05-01,2017-05-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2017-05-01,2017-05-31,Q14b,without_children,5
Data Not Collected,6,all_persons,2017-05-01,2017-05-31,Q14b,with_children_and_adults,1
Data Not Collected,6,all_persons,2017-05-01,2017-05-31,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2017-05-01,2017-05-31,Q14b,unknown_household_type,0
Yes,12,all_persons,2017-06-01,2017-06-30,Q14b,without_children,7
Yes,12,all_persons,2017-06-01,2017-06-30,Q14b,with_children_and_adults,5
Yes,12,all_persons,2017-06-01,2017-06-30,Q14b,with_only_children,0
Yes,12,all_persons,2017-06-01,2017-06-30,Q14b,unknown_household_type,0
No,40,all_persons,2017-06-01,2017-06-30,Q14b,without_children,19
No,40,all_persons,2017-06-01,2017-06-30,Q14b,with_children_and_adults,21
No,40,all_persons,2017-06-01,2017-06-30,Q14b,with_only_children,0
No,40,all_persons,2017-06-01,2017-06-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2017-06-01,2017-06-30,Q14b,without_children,5
Data Not Collected,6,all_persons,2017-06-01,2017-06-30,Q14b,with_children_and_adults,1
Data Not Collected,6,all_persons,2017-06-01,2017-06-30,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2017-06-01,2017-06-30,Q14b,unknown_household_type,0
Yes,13,all_persons,2017-07-01,2017-07-31,Q14b,without_children,6
Yes,13,all_persons,2017-07-01,2017-07-31,Q14b,with_children_and_adults,7
Yes,13,all_persons,2017-07-01,2017-07-31,Q14b,with_only_children,0
Yes,13,all_persons,2017-07-01,2017-07-31,Q14b,unknown_household_type,0
No,41,all_persons,2017-07-01,2017-07-31,Q14b,without_children,18
No,41,all_persons,2017-07-01,2017-07-31,Q14b,with_children_and_adults,23
No,41,all_persons,2017-07-01,2017-07-31,Q14b,with_only_children,0
No,41,all_persons,2017-07-01,2017-07-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q14b,unknown_household_type,0
Data Not Collected,4,all_persons,2017-07-01,2017-07-31,Q14b,without_children,3
Data Not Collected,4,all_persons,2017-07-01,2017-07-31,Q14b,with_children_and_adults,1
Data Not Collected,4,all_persons,2017-07-01,2017-07-31,Q14b,with_only_children,0
Data Not Collected,4,all_persons,2017-07-01,2017-07-31,Q14b,unknown_household_type,0
Yes,14,all_persons,2017-08-01,2017-08-31,Q14b,without_children,6
Yes,14,all_persons,2017-08-01,2017-08-31,Q14b,with_children_and_adults,8
Yes,14,all_persons,2017-08-01,2017-08-31,Q14b,with_only_children,0
Yes,14,all_persons,2017-08-01,2017-08-31,Q14b,unknown_household_type,0
No,47,all_persons,2017-08-01,2017-08-31,Q14b,without_children,22
No,47,all_persons,2017-08-01,2017-08-31,Q14b,with_children_and_adults,25
No,47,all_persons,2017-08-01,2017-08-31,Q14b,with_only_children,0
No,47,all_persons,2017-08-01,2017-08-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q14b,unknown_household_type,0
Data Not Collected,4,all_persons,2017-08-01,2017-08-31,Q14b,without_children,4
Data Not Collected,4,all_persons,2017-08-01,2017-08-31,Q14b,with_children_and_adults,0
Data Not Collected,4,all_persons,2017-08-01,2017-08-31,Q14b,with_only_children,0
Data Not Collected,4,all_persons,2017-08-01,2017-08-31,Q14b,unknown_household_type,0
Yes,10,all_persons,2017-09-01,2017-09-30,Q14b,without_children,3
Yes,10,all_persons,2017-09-01,2017-09-30,Q14b,with_children_and_adults,7
Yes,10,all_persons,2017-09-01,2017-09-30,Q14b,with_only_children,0
Yes,10,all_persons,2017-09-01,2017-09-30,Q14b,unknown_household_type,0
No,37,all_persons,2017-09-01,2017-09-30,Q14b,without_children,24
No,37,all_persons,2017-09-01,2017-09-30,Q14b,with_children_and_adults,13
No,37,all_persons,2017-09-01,2017-09-30,Q14b,with_only_children,0
No,37,all_persons,2017-09-01,2017-09-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q14b,unknown_household_type,0
Data Not Collected,4,all_persons,2017-09-01,2017-09-30,Q14b,without_children,4
Data Not Collected,4,all_persons,2017-09-01,2017-09-30,Q14b,with_children_and_adults,0
Data Not Collected,4,all_persons,2017-09-01,2017-09-30,Q14b,with_only_children,0
Data Not Collected,4,all_persons,2017-09-01,2017-09-30,Q14b,unknown_household_type,0
Yes,8,all_persons,2017-10-01,2017-10-31,Q14b,without_children,2
Yes,8,all_persons,2017-10-01,2017-10-31,Q14b,with_children_and_adults,6
Yes,8,all_persons,2017-10-01,2017-10-31,Q14b,with_only_children,0
Yes,8,all_persons,2017-10-01,2017-10-31,Q14b,unknown_household_type,0
No,43,all_persons,2017-10-01,2017-10-31,Q14b,without_children,27
No,43,all_persons,2017-10-01,2017-10-31,Q14b,with_children_and_adults,16
No,43,all_persons,2017-10-01,2017-10-31,Q14b,with_only_children,0
No,43,all_persons,2017-10-01,2017-10-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q14b,unknown_household_type,0
Data Not Collected,4,all_persons,2017-10-01,2017-10-31,Q14b,without_children,4
Data Not Collected,4,all_persons,2017-10-01,2017-10-31,Q14b,with_children_and_adults,0
Data Not Collected,4,all_persons,2017-10-01,2017-10-31,Q14b,with_only_children,0
Data Not Collected,4,all_persons,2017-10-01,2017-10-31,Q14b,unknown_household_type,0
Yes,15,all_persons,2017-11-01,2017-11-30,Q14b,without_children,8
Yes,15,all_persons,2017-11-01,2017-11-30,Q14b,with_children_and_adults,7
Yes,15,all_persons,2017-11-01,2017-11-30,Q14b,with_only_children,0
Yes,15,all_persons,2017-11-01,2017-11-30,Q14b,unknown_household_type,0
No,40,all_persons,2017-11-01,2017-11-30,Q14b,without_children,26
No,40,all_persons,2017-11-01,2017-11-30,Q14b,with_children_and_adults,14
No,40,all_persons,2017-11-01,2017-11-30,Q14b,with_only_children,0
No,40,all_persons,2017-11-01,2017-11-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q14b,unknown_household_type,0
Data Not Collected,14,all_persons,2017-11-01,2017-11-30,Q14b,without_children,14
Data Not Collected,14,all_persons,2017-11-01,2017-11-30,Q14b,with_children_and_adults,0
Data Not Collected,14,all_persons,2017-11-01,2017-11-30,Q14b,with_only_children,0
Data Not Collected,14,all_persons,2017-11-01,2017-11-30,Q14b,unknown_household_type,0
Yes,18,all_persons,2017-12-01,2017-12-31,Q14b,without_children,9
Yes,18,all_persons,2017-12-01,2017-12-31,Q14b,with_children_and_adults,9
Yes,18,all_persons,2017-12-01,2017-12-31,Q14b,with_only_children,0
Yes,18,all_persons,2017-12-01,2017-12-31,Q14b,unknown_household_type,0
No,39,all_persons,2017-12-01,2017-12-31,Q14b,without_children,23
No,39,all_persons,2017-12-01,2017-12-31,Q14b,with_children_and_adults,16
No,39,all_persons,2017-12-01,2017-12-31,Q14b,with_only_children,0
No,39,all_persons,2017-12-01,2017-12-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q14b,unknown_household_type,0
Data Not Collected,10,all_persons,2017-12-01,2017-12-31,Q14b,without_children,10
Data Not Collected,10,all_persons,2017-12-01,2017-12-31,Q14b,with_children_and_adults,0
Data Not Collected,10,all_persons,2017-12-01,2017-12-31,Q14b,with_only_children,0
Data Not Collected,10,all_persons,2017-12-01,2017-12-31,Q14b,unknown_household_type,0
Yes,13,all_persons,2018-01-01,2018-01-31,Q14b,without_children,4
Yes,13,all_persons,2018-01-01,2018-01-31,Q14b,with_children_and_adults,9
Yes,13,all_persons,2018-01-01,2018-01-31,Q14b,with_only_children,0
Yes,13,all_persons,2018-01-01,2018-01-31,Q14b,unknown_household_type,0
No,36,all_persons,2018-01-01,2018-01-31,Q14b,without_children,22
No,36,all_persons,2018-01-01,2018-01-31,Q14b,with_children_and_adults,14
No,36,all_persons,2018-01-01,2018-01-31,Q14b,with_only_children,0
No,36,all_persons,2018-01-01,2018-01-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q14b,unknown_household_type,0
Data Not Collected,11,all_persons,2018-01-01,2018-01-31,Q14b,without_children,11
Data Not Collected,11,all_persons,2018-01-01,2018-01-31,Q14b,with_children_and_adults,0
Data Not Collected,11,all_persons,2018-01-01,2018-01-31,Q14b,with_only_children,0
Data Not Collected,11,all_persons,2018-01-01,2018-01-31,Q14b,unknown_household_type,0
Yes,14,all_persons,2018-02-01,2018-02-28,Q14b,without_children,5
Yes,14,all_persons,2018-02-01,2018-02-28,Q14b,with_children_and_adults,9
Yes,14,all_persons,2018-02-01,2018-02-28,Q14b,with_only_children,0
Yes,14,all_persons,2018-02-01,2018-02-28,Q14b,unknown_household_type,0
No,38,all_persons,2018-02-01,2018-02-28,Q14b,without_children,24
No,38,all_persons,2018-02-01,2018-02-28,Q14b,with_children_and_adults,14
No,38,all_persons,2018-02-01,2018-02-28,Q14b,with_only_children,0
No,38,all_persons,2018-02-01,2018-02-28,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q14b,unknown_household_type,0
Data Not Collected,9,all_persons,2018-02-01,2018-02-28,Q14b,without_children,9
Data Not Collected,9,all_persons,2018-02-01,2018-02-28,Q14b,with_children_and_adults,0
Data Not Collected,9,all_persons,2018-02-01,2018-02-28,Q14b,with_only_children,0
Data Not Collected,9,all_persons,2018-02-01,2018-02-28,Q14b,unknown_household_type,0
Yes,14,all_persons,2018-03-01,2018-03-31,Q14b,without_children,5
Yes,14,all_persons,2018-03-01,2018-03-31,Q14b,with_children_and_adults,9
Yes,14,all_persons,2018-03-01,2018-03-31,Q14b,with_only_children,0
Yes,14,all_persons,2018-03-01,2018-03-31,Q14b,unknown_household_type,0
No,36,all_persons,2018-03-01,2018-03-31,Q14b,without_children,24
No,36,all_persons,2018-03-01,2018-03-31,Q14b,with_children_and_adults,12
No,36,all_persons,2018-03-01,2018-03-31,Q14b,with_only_children,0
No,36,all_persons,2018-03-01,2018-03-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q14b,unknown_household_type,0
Data Not Collected,8,all_persons,2018-03-01,2018-03-31,Q14b,without_children,8
Data Not Collected,8,all_persons,2018-03-01,2018-03-31,Q14b,with_children_and_adults,0
Data Not Collected,8,all_persons,2018-03-01,2018-03-31,Q14b,with_only_children,0
Data Not Collected,8,all_persons,2018-03-01,2018-03-31,Q14b,unknown_household_type,0
Yes,10,all_persons,2018-04-01,2018-04-30,Q14b,without_children,3
Yes,10,all_persons,2018-04-01,2018-04-30,Q14b,with_children_and_adults,7
Yes,10,all_persons,2018-04-01,2018-04-30,Q14b,with_only_children,0
Yes,10,all_persons,2018-04-01,2018-04-30,Q14b,unknown_household_type,0
