count_non_cash_benefits,population,start_date,end_date,question,status,count
No Sources,all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_exit_for_leavers,66
1 + Source(s),all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_entry,154
1 + Source(s),all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,16
1 + Source(s),all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_exit_for_leavers,33
Client Doesn't Know/Client Refused,all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_entry,34
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,345
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-08-01,2016-08-31,Q20b,benefit_at_exit_for_leavers,4
No Sources,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_entry,280
No Sources,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
No Sources,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_exit_for_leavers,71
1 + Source(s),all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_entry,159
1 + Source(s),all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
1 + Source(s),all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_exit_for_leavers,53
Client Doesn't Know/Client Refused,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_entry,39
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,315
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-09-01,2016-09-30,Q20b,benefit_at_exit_for_leavers,9
No Sources,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_entry,271
No Sources,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,11
No Sources,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_exit_for_leavers,50
1 + Source(s),all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_entry,141
1 + Source(s),all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,16
1 + Source(s),all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_exit_for_leavers,34
Client Doesn't Know/Client Refused,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_entry,33
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,326
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-10-01,2016-10-31,Q20b,benefit_at_exit_for_leavers,8
No Sources,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_entry,316
No Sources,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,9
No Sources,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_exit_for_leavers,61
1 + Source(s),all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_entry,147
1 + Source(s),all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,16
1 + Source(s),all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_exit_for_leavers,32
Client Doesn't Know/Client Refused,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_entry,27
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,371
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-11-01,2016-11-30,Q20b,benefit_at_exit_for_leavers,2
No Sources,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_entry,320
No Sources,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,9
No Sources,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_exit_for_leavers,87
1 + Source(s),all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_entry,148
1 + Source(s),all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
1 + Source(s),all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_exit_for_leavers,32
Client Doesn't Know/Client Refused,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_entry,27
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,348
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2016-12-01,2016-12-31,Q20b,benefit_at_exit_for_leavers,4
No Sources,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_entry,307
No Sources,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,8
No Sources,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_exit_for_leavers,86
1 + Source(s),all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_entry,154
1 + Source(s),all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
1 + Source(s),all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_exit_for_leavers,47
Client Doesn't Know/Client Refused,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_entry,29
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,327
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-01-01,2017-01-31,Q20b,benefit_at_exit_for_leavers,7
No Sources,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_entry,279
No Sources,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,13
No Sources,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_exit_for_leavers,70
1 + Source(s),all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_entry,139
1 + Source(s),all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,20
1 + Source(s),all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_exit_for_leavers,38
Client Doesn't Know/Client Refused,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_entry,3
Client Doesn't Know/Client Refused,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_entry,27
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,299
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-02-01,2017-02-28,Q20b,benefit_at_exit_for_leavers,6
No Sources,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_entry,274
No Sources,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
No Sources,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_exit_for_leavers,73
1 + Source(s),all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_entry,137
1 + Source(s),all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,19
1 + Source(s),all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_exit_for_leavers,40
Client Doesn't Know/Client Refused,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_entry,26
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,285
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-03-01,2017-03-31,Q20b,benefit_at_exit_for_leavers,5
No Sources,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_entry,249
No Sources,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,17
No Sources,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_exit_for_leavers,62
1 + Source(s),all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_entry,129
1 + Source(s),all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
1 + Source(s),all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_exit_for_leavers,39
Client Doesn't Know/Client Refused,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_entry,28
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,262
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-04-01,2017-04-30,Q20b,benefit_at_exit_for_leavers,3
No Sources,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_entry,220
No Sources,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,17
No Sources,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_exit_for_leavers,24
1 + Source(s),all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_entry,120
1 + Source(s),all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
1 + Source(s),all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_exit_for_leavers,22
Client Doesn't Know/Client Refused,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_entry,29
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,282
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-05-01,2017-05-31,Q20b,benefit_at_exit_for_leavers,2
No Sources,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_entry,225
No Sources,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,18
No Sources,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_exit_for_leavers,21
1 + Source(s),all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_entry,123
1 + Source(s),all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
1 + Source(s),all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_exit_for_leavers,11
Client Doesn't Know/Client Refused,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_entry,38
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,302
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-06-01,2017-06-30,Q20b,benefit_at_exit_for_leavers,11
No Sources,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_entry,233
No Sources,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,19
No Sources,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_exit_for_leavers,29
1 + Source(s),all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_entry,141
1 + Source(s),all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
1 + Source(s),all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_exit_for_leavers,24
Client Doesn't Know/Client Refused,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_entry,38
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,313
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-07-01,2017-07-31,Q20b,benefit_at_exit_for_leavers,6
No Sources,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_entry,252
No Sources,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_exit_for_leavers,50
1 + Source(s),all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_entry,145
1 + Source(s),all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
1 + Source(s),all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_exit_for_leavers,42
Client Doesn't Know/Client Refused,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_entry,44
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,296
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-08-01,2017-08-31,Q20b,benefit_at_exit_for_leavers,10
No Sources,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_entry,252
No Sources,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
No Sources,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_exit_for_leavers,67
1 + Source(s),all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_entry,120
1 + Source(s),all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
1 + Source(s),all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_exit_for_leavers,39
Client Doesn't Know/Client Refused,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_entry,37
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,250
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-09-01,2017-09-30,Q20b,benefit_at_exit_for_leavers,11
No Sources,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_entry,222
No Sources,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
No Sources,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_exit_for_leavers,39
1 + Source(s),all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_entry,106
1 + Source(s),all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
1 + Source(s),all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_exit_for_leavers,21
Client Doesn't Know/Client Refused,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_entry,28
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,251
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-10-01,2017-10-31,Q20b,benefit_at_exit_for_leavers,2
No Sources,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_entry,270
No Sources,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,19
No Sources,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_exit_for_leavers,73
1 + Source(s),all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_entry,128
1 + Source(s),all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
1 + Source(s),all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_exit_for_leavers,34
Client Doesn't Know/Client Refused,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_entry,30
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,277
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-11-01,2017-11-30,Q20b,benefit_at_exit_for_leavers,4
No Sources,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_entry,269
No Sources,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
No Sources,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_exit_for_leavers,79
1 + Source(s),all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_entry,127
1 + Source(s),all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
1 + Source(s),all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_exit_for_leavers,31
Client Doesn't Know/Client Refused,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_entry,28
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,264
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2017-12-01,2017-12-31,Q20b,benefit_at_exit_for_leavers,7
No Sources,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_entry,255
No Sources,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,20
No Sources,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_exit_for_leavers,44
1 + Source(s),all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_entry,135
1 + Source(s),all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
1 + Source(s),all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_exit_for_leavers,33
Client Doesn't Know/Client Refused,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_entry,27
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,295
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-01-01,2018-01-31,Q20b,benefit_at_exit_for_leavers,3
No Sources,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_entry,268
No Sources,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,19
No Sources,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_exit_for_leavers,54
1 + Source(s),all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_entry,141
1 + Source(s),all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
1 + Source(s),all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_exit_for_leavers,30
Client Doesn't Know/Client Refused,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_entry,26
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,305
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-02-01,2018-02-28,Q20b,benefit_at_exit_for_leavers,4
No Sources,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_entry,271
No Sources,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,17
No Sources,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_exit_for_leavers,61
1 + Source(s),all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_entry,139
1 + Source(s),all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
1 + Source(s),all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_exit_for_leavers,43
Client Doesn't Know/Client Refused,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_entry,26
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,287
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-03-01,2018-03-31,Q20b,benefit_at_exit_for_leavers,4
No Sources,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_entry,257
No Sources,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,14
No Sources,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_exit_for_leavers,62
1 + Source(s),all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_entry,122
1 + Source(s),all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,25
1 + Source(s),all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_exit_for_leavers,23
Client Doesn't Know/Client Refused,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_entry,24
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,275
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-04-01,2018-04-30,Q20b,benefit_at_exit_for_leavers,4
No Sources,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_entry,229
No Sources,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
No Sources,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_exit_for_leavers,45
1 + Source(s),all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_entry,148
1 + Source(s),all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,26
