ch_status_persons,total,population,start_date,end_date,question,household_type,count
Chronically Homeless,46,all_persons,2016-06-01,2016-06-30,Q26b,without_children,46
Chronically Homeless,46,all_persons,2016-06-01,2016-06-30,Q26b,with_children_and_adults,0
Chronically Homeless,46,all_persons,2016-06-01,2016-06-30,Q26b,with_only_children,0
Chronically Homeless,46,all_persons,2016-06-01,2016-06-30,Q26b,unknown_household_type,0
Not Chronically Homeless,448,all_persons,2016-06-01,2016-06-30,Q26b,without_children,190
Not Chronically Homeless,448,all_persons,2016-06-01,2016-06-30,Q26b,with_children_and_adults,247
Not Chronically Homeless,448,all_persons,2016-06-01,2016-06-30,Q26b,with_only_children,7
Not Chronically Homeless,448,all_persons,2016-06-01,2016-06-30,Q26b,unknown_household_type,4
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q26b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q26b,unknown_household_type,0
Data Not Collected,39,all_persons,2016-06-01,2016-06-30,Q26b,without_children,29
Data Not Collected,39,all_persons,2016-06-01,2016-06-30,Q26b,with_children_and_adults,8
Data Not Collected,39,all_persons,2016-06-01,2016-06-30,Q26b,with_only_children,0
Data Not Collected,39,all_persons,2016-06-01,2016-06-30,Q26b,unknown_household_type,2
Chronically Homeless,46,all_persons,2016-07-01,2016-07-31,Q26b,without_children,46
Chronically Homeless,46,all_persons,2016-07-01,2016-07-31,Q26b,with_children_and_adults,0
Chronically Homeless,46,all_persons,2016-07-01,2016-07-31,Q26b,with_only_children,0
Chronically Homeless,46,all_persons,2016-07-01,2016-07-31,Q26b,unknown_household_type,0
Not Chronically Homeless,490,all_persons,2016-07-01,2016-07-31,Q26b,without_children,200
Not Chronically Homeless,490,all_persons,2016-07-01,2016-07-31,Q26b,with_children_and_adults,284
Not Chronically Homeless,490,all_persons,2016-07-01,2016-07-31,Q26b,with_only_children,5
Not Chronically Homeless,490,all_persons,2016-07-01,2016-07-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q26b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q26b,unknown_household_type,0
Data Not Collected,41,all_persons,2016-07-01,2016-07-31,Q26b,without_children,33
Data Not Collected,41,all_persons,2016-07-01,2016-07-31,Q26b,with_children_and_adults,6
Data Not Collected,41,all_persons,2016-07-01,2016-07-31,Q26b,with_only_children,0
Data Not Collected,41,all_persons,2016-07-01,2016-07-31,Q26b,unknown_household_type,2
Chronically Homeless,50,all_persons,2016-08-01,2016-08-31,Q26b,without_children,47
Chronically Homeless,50,all_persons,2016-08-01,2016-08-31,Q26b,with_children_and_adults,3
Chronically Homeless,50,all_persons,2016-08-01,2016-08-31,Q26b,with_only_children,0
Chronically Homeless,50,all_persons,2016-08-01,2016-08-31,Q26b,unknown_household_type,0
Not Chronically Homeless,616,all_persons,2016-08-01,2016-08-31,Q26b,without_children,227
Not Chronically Homeless,616,all_persons,2016-08-01,2016-08-31,Q26b,with_children_and_adults,383
Not Chronically Homeless,616,all_persons,2016-08-01,2016-08-31,Q26b,with_only_children,5
Not Chronically Homeless,616,all_persons,2016-08-01,2016-08-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q26b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q26b,unknown_household_type,0
Data Not Collected,39,all_persons,2016-08-01,2016-08-31,Q26b,without_children,28
Data Not Collected,39,all_persons,2016-08-01,2016-08-31,Q26b,with_children_and_adults,9
Data Not Collected,39,all_persons,2016-08-01,2016-08-31,Q26b,with_only_children,0
Data Not Collected,39,all_persons,2016-08-01,2016-08-31,Q26b,unknown_household_type,2
Chronically Homeless,51,all_persons,2016-09-01,2016-09-30,Q26b,without_children,43
Chronically Homeless,51,all_persons,2016-09-01,2016-09-30,Q26b,with_children_and_adults,8
Chronically Homeless,51,all_persons,2016-09-01,2016-09-30,Q26b,with_only_children,0
Chronically Homeless,51,all_persons,2016-09-01,2016-09-30,Q26b,unknown_household_type,0
Not Chronically Homeless,647,all_persons,2016-09-01,2016-09-30,Q26b,without_children,218
Not Chronically Homeless,647,all_persons,2016-09-01,2016-09-30,Q26b,with_children_and_adults,421
Not Chronically Homeless,647,all_persons,2016-09-01,2016-09-30,Q26b,with_only_children,7
Not Chronically Homeless,647,all_persons,2016-09-01,2016-09-30,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q26b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q26b,unknown_household_type,0
Data Not Collected,40,all_persons,2016-09-01,2016-09-30,Q26b,without_children,32
Data Not Collected,40,all_persons,2016-09-01,2016-09-30,Q26b,with_children_and_adults,6
Data Not Collected,40,all_persons,2016-09-01,2016-09-30,Q26b,with_only_children,0
Data Not Collected,40,all_persons,2016-09-01,2016-09-30,Q26b,unknown_household_type,2
Chronically Homeless,53,all_persons,2016-10-01,2016-10-31,Q26b,without_children,48
Chronically Homeless,53,all_persons,2016-10-01,2016-10-31,Q26b,with_children_and_adults,5
Chronically Homeless,53,all_persons,2016-10-01,2016-10-31,Q26b,with_only_children,0
Chronically Homeless,53,all_persons,2016-10-01,2016-10-31,Q26b,unknown_household_type,0
Not Chronically Homeless,576,all_persons,2016-10-01,2016-10-31,Q26b,without_children,210
Not Chronically Homeless,576,all_persons,2016-10-01,2016-10-31,Q26b,with_children_and_adults,359
Not Chronically Homeless,576,all_persons,2016-10-01,2016-10-31,Q26b,with_only_children,6
Not Chronically Homeless,576,all_persons,2016-10-01,2016-10-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-10-01,2016-10-31,Q26b,unknown_household_type,0
Data Not Collected,35,all_persons,2016-10-01,2016-10-31,Q26b,without_children,30
Data Not Collected,35,all_persons,2016-10-01,2016-10-31,Q26b,with_children_and_adults,3
Data Not Collected,35,all_persons,2016-10-01,2016-10-31,Q26b,with_only_children,0
Data Not Collected,35,all_persons,2016-10-01,2016-10-31,Q26b,unknown_household_type,2
Chronically Homeless,60,all_persons,2016-11-01,2016-11-30,Q26b,without_children,60
Chronically Homeless,60,all_persons,2016-11-01,2016-11-30,Q26b,with_children_and_adults,0
Chronically Homeless,60,all_persons,2016-11-01,2016-11-30,Q26b,with_only_children,0
Chronically Homeless,60,all_persons,2016-11-01,2016-11-30,Q26b,unknown_household_type,0
Not Chronically Homeless,614,all_persons,2016-11-01,2016-11-30,Q26b,without_children,243
Not Chronically Homeless,614,all_persons,2016-11-01,2016-11-30,Q26b,with_children_and_adults,361
Not Chronically Homeless,614,all_persons,2016-11-01,2016-11-30,Q26b,with_only_children,9
Not Chronically Homeless,614,all_persons,2016-11-01,2016-11-30,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q26b,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q26b,unknown_household_type,0
Data Not Collected,35,all_persons,2016-11-01,2016-11-30,Q26b,without_children,31
Data Not Collected,35,all_persons,2016-11-01,2016-11-30,Q26b,with_children_and_adults,2
Data Not Collected,35,all_persons,2016-11-01,2016-11-30,Q26b,with_only_children,0
Data Not Collected,35,all_persons,2016-11-01,2016-11-30,Q26b,unknown_household_type,2
Chronically Homeless,57,all_persons,2016-12-01,2016-12-31,Q26b,without_children,57
Chronically Homeless,57,all_persons,2016-12-01,2016-12-31,Q26b,with_children_and_adults,0
Chronically Homeless,57,all_persons,2016-12-01,2016-12-31,Q26b,with_only_children,0
Chronically Homeless,57,all_persons,2016-12-01,2016-12-31,Q26b,unknown_household_type,0
Not Chronically Homeless,640,all_persons,2016-12-01,2016-12-31,Q26b,without_children,251
Not Chronically Homeless,640,all_persons,2016-12-01,2016-12-31,Q26b,with_children_and_adults,379
Not Chronically Homeless,640,all_persons,2016-12-01,2016-12-31,Q26b,with_only_children,9
Not Chronically Homeless,640,all_persons,2016-12-01,2016-12-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q26b,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q26b,unknown_household_type,0
Data Not Collected,35,all_persons,2016-12-01,2016-12-31,Q26b,without_children,31
Data Not Collected,35,all_persons,2016-12-01,2016-12-31,Q26b,with_children_and_adults,2
Data Not Collected,35,all_persons,2016-12-01,2016-12-31,Q26b,with_only_children,0
Data Not Collected,35,all_persons,2016-12-01,2016-12-31,Q26b,unknown_household_type,2
Chronically Homeless,62,all_persons,2017-01-01,2017-01-31,Q26b,without_children,62
Chronically Homeless,62,all_persons,2017-01-01,2017-01-31,Q26b,with_children_and_adults,0
Chronically Homeless,62,all_persons,2017-01-01,2017-01-31,Q26b,with_only_children,0
Chronically Homeless,62,all_persons,2017-01-01,2017-01-31,Q26b,unknown_household_type,0
Not Chronically Homeless,601,all_persons,2017-01-01,2017-01-31,Q26b,without_children,248
Not Chronically Homeless,601,all_persons,2017-01-01,2017-01-31,Q26b,with_children_and_adults,345
Not Chronically Homeless,601,all_persons,2017-01-01,2017-01-31,Q26b,with_only_children,7
Not Chronically Homeless,601,all_persons,2017-01-01,2017-01-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_persons,2017-01-01,2017-01-31,Q26b,without_children,6
Client Doesn't Know/Client Refused,6,all_persons,2017-01-01,2017-01-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_persons,2017-01-01,2017-01-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,6,all_persons,2017-01-01,2017-01-31,Q26b,unknown_household_type,0
Data Not Collected,34,all_persons,2017-01-01,2017-01-31,Q26b,without_children,31
Data Not Collected,34,all_persons,2017-01-01,2017-01-31,Q26b,with_children_and_adults,1
Data Not Collected,34,all_persons,2017-01-01,2017-01-31,Q26b,with_only_children,0
Data Not Collected,34,all_persons,2017-01-01,2017-01-31,Q26b,unknown_household_type,2
Chronically Homeless,64,all_persons,2017-02-01,2017-02-28,Q26b,without_children,61
Chronically Homeless,64,all_persons,2017-02-01,2017-02-28,Q26b,with_children_and_adults,3
Chronically Homeless,64,all_persons,2017-02-01,2017-02-28,Q26b,with_only_children,0
Chronically Homeless,64,all_persons,2017-02-01,2017-02-28,Q26b,unknown_household_type,0
Not Chronically Homeless,507,all_persons,2017-02-01,2017-02-28,Q26b,without_children,251
Not Chronically Homeless,507,all_persons,2017-02-01,2017-02-28,Q26b,with_children_and_adults,245
Not Chronically Homeless,507,all_persons,2017-02-01,2017-02-28,Q26b,with_only_children,10
Not Chronically Homeless,507,all_persons,2017-02-01,2017-02-28,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,3,all_persons,2017-02-01,2017-02-28,Q26b,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2017-02-01,2017-02-28,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2017-02-01,2017-02-28,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2017-02-01,2017-02-28,Q26b,unknown_household_type,0
Data Not Collected,31,all_persons,2017-02-01,2017-02-28,Q26b,without_children,29
Data Not Collected,31,all_persons,2017-02-01,2017-02-28,Q26b,with_children_and_adults,0
Data Not Collected,31,all_persons,2017-02-01,2017-02-28,Q26b,with_only_children,0
Data Not Collected,31,all_persons,2017-02-01,2017-02-28,Q26b,unknown_household_type,2
Chronically Homeless,67,all_persons,2017-03-01,2017-03-31,Q26b,without_children,64
Chronically Homeless,67,all_persons,2017-03-01,2017-03-31,Q26b,with_children_and_adults,3
Chronically Homeless,67,all_persons,2017-03-01,2017-03-31,Q26b,with_only_children,0
Chronically Homeless,67,all_persons,2017-03-01,2017-03-31,Q26b,unknown_household_type,0
Not Chronically Homeless,466,all_persons,2017-03-01,2017-03-31,Q26b,without_children,255
Not Chronically Homeless,466,all_persons,2017-03-01,2017-03-31,Q26b,with_children_and_adults,200
Not Chronically Homeless,466,all_persons,2017-03-01,2017-03-31,Q26b,with_only_children,10
Not Chronically Homeless,466,all_persons,2017-03-01,2017-03-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_persons,2017-03-01,2017-03-31,Q26b,without_children,6
Client Doesn't Know/Client Refused,6,all_persons,2017-03-01,2017-03-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_persons,2017-03-01,2017-03-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,6,all_persons,2017-03-01,2017-03-31,Q26b,unknown_household_type,0
Data Not Collected,27,all_persons,2017-03-01,2017-03-31,Q26b,without_children,25
Data Not Collected,27,all_persons,2017-03-01,2017-03-31,Q26b,with_children_and_adults,0
Data Not Collected,27,all_persons,2017-03-01,2017-03-31,Q26b,with_only_children,0
Data Not Collected,27,all_persons,2017-03-01,2017-03-31,Q26b,unknown_household_type,2
Chronically Homeless,56,all_persons,2017-04-01,2017-04-30,Q26b,without_children,56
Chronically Homeless,56,all_persons,2017-04-01,2017-04-30,Q26b,with_children_and_adults,0
Chronically Homeless,56,all_persons,2017-04-01,2017-04-30,Q26b,with_only_children,0
Chronically Homeless,56,all_persons,2017-04-01,2017-04-30,Q26b,unknown_household_type,0
Not Chronically Homeless,449,all_persons,2017-04-01,2017-04-30,Q26b,without_children,237
Not Chronically Homeless,449,all_persons,2017-04-01,2017-04-30,Q26b,with_children_and_adults,201
Not Chronically Homeless,449,all_persons,2017-04-01,2017-04-30,Q26b,with_only_children,10
Not Chronically Homeless,449,all_persons,2017-04-01,2017-04-30,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,5,all_persons,2017-04-01,2017-04-30,Q26b,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2017-04-01,2017-04-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2017-04-01,2017-04-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2017-04-01,2017-04-30,Q26b,unknown_household_type,0
Data Not Collected,22,all_persons,2017-04-01,2017-04-30,Q26b,without_children,19
Data Not Collected,22,all_persons,2017-04-01,2017-04-30,Q26b,with_children_and_adults,1
Data Not Collected,22,all_persons,2017-04-01,2017-04-30,Q26b,with_only_children,0
Data Not Collected,22,all_persons,2017-04-01,2017-04-30,Q26b,unknown_household_type,2
Chronically Homeless,48,all_persons,2017-05-01,2017-05-31,Q26b,without_children,48
Chronically Homeless,48,all_persons,2017-05-01,2017-05-31,Q26b,with_children_and_adults,0
Chronically Homeless,48,all_persons,2017-05-01,2017-05-31,Q26b,with_only_children,0
Chronically Homeless,48,all_persons,2017-05-01,2017-05-31,Q26b,unknown_household_type,0
Not Chronically Homeless,439,all_persons,2017-05-01,2017-05-31,Q26b,without_children,212
Not Chronically Homeless,439,all_persons,2017-05-01,2017-05-31,Q26b,with_children_and_adults,215
Not Chronically Homeless,439,all_persons,2017-05-01,2017-05-31,Q26b,with_only_children,11
Not Chronically Homeless,439,all_persons,2017-05-01,2017-05-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q26b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q26b,unknown_household_type,0
Data Not Collected,14,all_persons,2017-05-01,2017-05-31,Q26b,without_children,11
Data Not Collected,14,all_persons,2017-05-01,2017-05-31,Q26b,with_children_and_adults,1
Data Not Collected,14,all_persons,2017-05-01,2017-05-31,Q26b,with_only_children,0
Data Not Collected,14,all_persons,2017-05-01,2017-05-31,Q26b,unknown_household_type,2
Chronically Homeless,48,all_persons,2017-06-01,2017-06-30,Q26b,without_children,48
Chronically Homeless,48,all_persons,2017-06-01,2017-06-30,Q26b,with_children_and_adults,0
Chronically Homeless,48,all_persons,2017-06-01,2017-06-30,Q26b,with_only_children,0
Chronically Homeless,48,all_persons,2017-06-01,2017-06-30,Q26b,unknown_household_type,0
Not Chronically Homeless,482,all_persons,2017-06-01,2017-06-30,Q26b,without_children,210
Not Chronically Homeless,482,all_persons,2017-06-01,2017-06-30,Q26b,with_children_and_adults,260
Not Chronically Homeless,482,all_persons,2017-06-01,2017-06-30,Q26b,with_only_children,11
Not Chronically Homeless,482,all_persons,2017-06-01,2017-06-30,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2017-06-01,2017-06-30,Q26b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-06-01,2017-06-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-06-01,2017-06-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-06-01,2017-06-30,Q26b,unknown_household_type,0
Data Not Collected,15,all_persons,2017-06-01,2017-06-30,Q26b,without_children,12
Data Not Collected,15,all_persons,2017-06-01,2017-06-30,Q26b,with_children_and_adults,1
Data Not Collected,15,all_persons,2017-06-01,2017-06-30,Q26b,with_only_children,0
Data Not Collected,15,all_persons,2017-06-01,2017-06-30,Q26b,unknown_household_type,2
Chronically Homeless,49,all_persons,2017-07-01,2017-07-31,Q26b,without_children,49
Chronically Homeless,49,all_persons,2017-07-01,2017-07-31,Q26b,with_children_and_adults,0
Chronically Homeless,49,all_persons,2017-07-01,2017-07-31,Q26b,with_only_children,0
Chronically Homeless,49,all_persons,2017-07-01,2017-07-31,Q26b,unknown_household_type,0
Not Chronically Homeless,537,all_persons,2017-07-01,2017-07-31,Q26b,without_children,209
Not Chronically Homeless,537,all_persons,2017-07-01,2017-07-31,Q26b,with_children_and_adults,316
Not Chronically Homeless,537,all_persons,2017-07-01,2017-07-31,Q26b,with_only_children,11
Not Chronically Homeless,537,all_persons,2017-07-01,2017-07-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2017-07-01,2017-07-31,Q26b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-07-01,2017-07-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-07-01,2017-07-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-07-01,2017-07-31,Q26b,unknown_household_type,0
Data Not Collected,19,all_persons,2017-07-01,2017-07-31,Q26b,without_children,16
Data Not Collected,19,all_persons,2017-07-01,2017-07-31,Q26b,with_children_and_adults,1
Data Not Collected,19,all_persons,2017-07-01,2017-07-31,Q26b,with_only_children,0
Data Not Collected,19,all_persons,2017-07-01,2017-07-31,Q26b,unknown_household_type,2
Chronically Homeless,55,all_persons,2017-08-01,2017-08-31,Q26b,without_children,53
Chronically Homeless,55,all_persons,2017-08-01,2017-08-31,Q26b,with_children_and_adults,2
Chronically Homeless,55,all_persons,2017-08-01,2017-08-31,Q26b,with_only_children,0
Chronically Homeless,55,all_persons,2017-08-01,2017-08-31,Q26b,unknown_household_type,0
Not Chronically Homeless,559,all_persons,2017-08-01,2017-08-31,Q26b,without_children,222
Not Chronically Homeless,559,all_persons,2017-08-01,2017-08-31,Q26b,with_children_and_adults,325
Not Chronically Homeless,559,all_persons,2017-08-01,2017-08-31,Q26b,with_only_children,11
Not Chronically Homeless,559,all_persons,2017-08-01,2017-08-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q26b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q26b,unknown_household_type,0
Data Not Collected,23,all_persons,2017-08-01,2017-08-31,Q26b,without_children,20
Data Not Collected,23,all_persons,2017-08-01,2017-08-31,Q26b,with_children_and_adults,1
Data Not Collected,23,all_persons,2017-08-01,2017-08-31,Q26b,with_only_children,0
Data Not Collected,23,all_persons,2017-08-01,2017-08-31,Q26b,unknown_household_type,2
Chronically Homeless,57,all_persons,2017-09-01,2017-09-30,Q26b,without_children,50
Chronically Homeless,57,all_persons,2017-09-01,2017-09-30,Q26b,with_children_and_adults,7
Chronically Homeless,57,all_persons,2017-09-01,2017-09-30,Q26b,with_only_children,0
Chronically Homeless,57,all_persons,2017-09-01,2017-09-30,Q26b,unknown_household_type,0
Not Chronically Homeless,495,all_persons,2017-09-01,2017-09-30,Q26b,without_children,218
Not Chronically Homeless,495,all_persons,2017-09-01,2017-09-30,Q26b,with_children_and_adults,266
Not Chronically Homeless,495,all_persons,2017-09-01,2017-09-30,Q26b,with_only_children,10
Not Chronically Homeless,495,all_persons,2017-09-01,2017-09-30,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,5,all_persons,2017-09-01,2017-09-30,Q26b,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2017-09-01,2017-09-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2017-09-01,2017-09-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2017-09-01,2017-09-30,Q26b,unknown_household_type,0
Data Not Collected,23,all_persons,2017-09-01,2017-09-30,Q26b,without_children,20
Data Not Collected,23,all_persons,2017-09-01,2017-09-30,Q26b,with_children_and_adults,1
Data Not Collected,23,all_persons,2017-09-01,2017-09-30,Q26b,with_only_children,0
Data Not Collected,23,all_persons,2017-09-01,2017-09-30,Q26b,unknown_household_type,2
Chronically Homeless,56,all_persons,2017-10-01,2017-10-31,Q26b,without_children,51
Chronically Homeless,56,all_persons,2017-10-01,2017-10-31,Q26b,with_children_and_adults,5
Chronically Homeless,56,all_persons,2017-10-01,2017-10-31,Q26b,with_only_children,0
Chronically Homeless,56,all_persons,2017-10-01,2017-10-31,Q26b,unknown_household_type,0
Not Chronically Homeless,442,all_persons,2017-10-01,2017-10-31,Q26b,without_children,183
Not Chronically Homeless,442,all_persons,2017-10-01,2017-10-31,Q26b,with_children_and_adults,245
Not Chronically Homeless,442,all_persons,2017-10-01,2017-10-31,Q26b,with_only_children,13
Not Chronically Homeless,442,all_persons,2017-10-01,2017-10-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q26b,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q26b,unknown_household_type,0
Data Not Collected,17,all_persons,2017-10-01,2017-10-31,Q26b,without_children,15
Data Not Collected,17,all_persons,2017-10-01,2017-10-31,Q26b,with_children_and_adults,0
Data Not Collected,17,all_persons,2017-10-01,2017-10-31,Q26b,with_only_children,0
Data Not Collected,17,all_persons,2017-10-01,2017-10-31,Q26b,unknown_household_type,2
Chronically Homeless,67,all_persons,2017-11-01,2017-11-30,Q26b,without_children,59
Chronically Homeless,67,all_persons,2017-11-01,2017-11-30,Q26b,with_children_and_adults,7
Chronically Homeless,67,all_persons,2017-11-01,2017-11-30,Q26b,with_only_children,1
Chronically Homeless,67,all_persons,2017-11-01,2017-11-30,Q26b,unknown_household_type,0
Not Chronically Homeless,500,all_persons,2017-11-01,2017-11-30,Q26b,without_children,243
Not Chronically Homeless,500,all_persons,2017-11-01,2017-11-30,Q26b,with_children_and_adults,246
Not Chronically Homeless,500,all_persons,2017-11-01,2017-11-30,Q26b,with_only_children,10
Not Chronically Homeless,500,all_persons,2017-11-01,2017-11-30,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,7,all_persons,2017-11-01,2017-11-30,Q26b,without_children,7
Client Doesn't Know/Client Refused,7,all_persons,2017-11-01,2017-11-30,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,7,all_persons,2017-11-01,2017-11-30,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,7,all_persons,2017-11-01,2017-11-30,Q26b,unknown_household_type,0
Data Not Collected,20,all_persons,2017-11-01,2017-11-30,Q26b,without_children,18
Data Not Collected,20,all_persons,2017-11-01,2017-11-30,Q26b,with_children_and_adults,0
Data Not Collected,20,all_persons,2017-11-01,2017-11-30,Q26b,with_only_children,0
Data Not Collected,20,all_persons,2017-11-01,2017-11-30,Q26b,unknown_household_type,2
Chronically Homeless,68,all_persons,2017-12-01,2017-12-31,Q26b,without_children,60
Chronically Homeless,68,all_persons,2017-12-01,2017-12-31,Q26b,with_children_and_adults,7
Chronically Homeless,68,all_persons,2017-12-01,2017-12-31,Q26b,with_only_children,1
Chronically Homeless,68,all_persons,2017-12-01,2017-12-31,Q26b,unknown_household_type,0
Not Chronically Homeless,487,all_persons,2017-12-01,2017-12-31,Q26b,without_children,252
Not Chronically Homeless,487,all_persons,2017-12-01,2017-12-31,Q26b,with_children_and_adults,223
Not Chronically Homeless,487,all_persons,2017-12-01,2017-12-31,Q26b,with_only_children,11
Not Chronically Homeless,487,all_persons,2017-12-01,2017-12-31,Q26b,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_persons,2017-12-01,2017-12-31,Q26b,without_children,6
Client Doesn't Know/Client Refused,6,all_persons,2017-12-01,2017-12-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_persons,2017-12-01,2017-12-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,6,all_persons,2017-12-01,2017-12-31,Q26b,unknown_household_type,0
Data Not Collected,17,all_persons,2017-12-01,2017-12-31,Q26b,without_children,15
Data Not Collected,17,all_persons,2017-12-01,2017-12-31,Q26b,with_children_and_adults,0
Data Not Collected,17,all_persons,2017-12-01,2017-12-31,Q26b,with_only_children,0
Data Not Collected,17,all_persons,2017-12-01,2017-12-31,Q26b,unknown_household_type,2
Chronically Homeless,71,all_persons,2018-01-01,2018-01-31,Q26b,without_children,63
