length,total,population,start_date,end_date,question,status,count
"731 to 1,095 Days (2-3 Yrs)",10,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",10,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,10
"1,096 to 1,460 Days (3-4 Yrs)",18,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,1
"1,096 to 1,460 Days (3-4 Yrs)",18,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,17
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",55,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",55,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,55
Data Not Collected,0,all_persons,2015-12-01,2015-12-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2015-12-01,2015-12-31,Q22a1,stayers,0
30 days or less,195,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,64
30 days or less,195,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,131
31 to 60 days,97,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,32
31 to 60 days,97,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,65
61 to 90 days,62,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,19
61 to 90 days,62,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,43
91 to 180 days,85,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,22
91 to 180 days,85,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,63
181 to 365 days,48,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,0
181 to 365 days,48,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,48
366 to 730 Days (1-2 Yrs),23,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),23,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,21
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,8
"1,096 to 1,460 Days (3-4 Yrs)",17,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",17,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,17
"1,461 to 1,825 Days (5-5 Yrs)",10,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,1
"1,461 to 1,825 Days (5-5 Yrs)",10,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",55,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",55,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,55
Data Not Collected,0,all_persons,2016-01-01,2016-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-01-01,2016-01-31,Q22a1,stayers,0
30 days or less,206,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,107
30 days or less,206,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,99
31 to 60 days,73,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,19
31 to 60 days,73,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,54
61 to 90 days,59,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,15
61 to 90 days,59,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,44
91 to 180 days,71,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,34
91 to 180 days,71,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,37
181 to 365 days,49,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,1
181 to 365 days,49,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,48
366 to 730 Days (1-2 Yrs),27,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),27,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,26
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,8
"1,096 to 1,460 Days (3-4 Yrs)",17,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",17,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,17
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",9,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",56,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,2
"More than 1,825 Days (>5 Yrs)",56,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,54
Data Not Collected,0,all_persons,2016-02-01,2016-02-29,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-02-01,2016-02-29,Q22a1,stayers,0
30 days or less,219,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,87
30 days or less,219,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,132
31 to 60 days,72,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,28
31 to 60 days,72,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,44
61 to 90 days,54,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,16
61 to 90 days,54,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,38
91 to 180 days,64,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,23
91 to 180 days,64,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,41
181 to 365 days,48,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,2
181 to 365 days,48,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,46
366 to 730 Days (1-2 Yrs),29,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),29,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,28
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,8
"1,096 to 1,460 Days (3-4 Yrs)",12,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",12,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,12
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",55,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",55,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,55
Data Not Collected,0,all_persons,2016-03-01,2016-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-03-01,2016-03-31,Q22a1,stayers,0
30 days or less,156,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,58
30 days or less,156,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,98
31 to 60 days,94,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,18
31 to 60 days,94,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,76
61 to 90 days,37,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,6
61 to 90 days,37,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,31
91 to 180 days,69,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,26
91 to 180 days,69,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,43
181 to 365 days,54,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,2
181 to 365 days,54,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,52
366 to 730 Days (1-2 Yrs),34,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,5
366 to 730 Days (1-2 Yrs),34,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,29
"731 to 1,095 Days (2-3 Yrs)",7,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",7,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,7
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,13
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",55,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",55,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,55
Data Not Collected,0,all_persons,2016-04-01,2016-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-04-01,2016-04-30,Q22a1,stayers,0
30 days or less,141,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,49
30 days or less,141,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,92
31 to 60 days,90,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,25
31 to 60 days,90,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,65
61 to 90 days,66,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,25
61 to 90 days,66,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,41
91 to 180 days,67,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,12
91 to 180 days,67,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,55
181 to 365 days,57,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,10
181 to 365 days,57,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,47
366 to 730 Days (1-2 Yrs),27,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),27,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,27
"731 to 1,095 Days (2-3 Yrs)",7,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",7,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,7
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,13
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",57,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",57,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,57
Data Not Collected,0,all_persons,2016-05-01,2016-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-05-01,2016-05-31,Q22a1,stayers,0
30 days or less,139,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,39
30 days or less,139,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,100
31 to 60 days,80,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,17
31 to 60 days,80,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,63
61 to 90 days,59,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,14
61 to 90 days,59,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,45
91 to 180 days,87,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,29
91 to 180 days,87,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,58
181 to 365 days,45,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,15
181 to 365 days,45,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,30
366 to 730 Days (1-2 Yrs),33,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,8
366 to 730 Days (1-2 Yrs),33,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,25
"731 to 1,095 Days (2-3 Yrs)",6,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",6,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,6
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,12
"More than 1,825 Days (>5 Yrs)",58,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",58,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,58
Data Not Collected,0,all_persons,2016-06-01,2016-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-06-01,2016-06-30,Q22a1,stayers,0
30 days or less,192,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,36
30 days or less,192,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,156
31 to 60 days,79,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,10
31 to 60 days,79,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,69
61 to 90 days,85,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,31
61 to 90 days,85,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,54
91 to 180 days,63,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,9
91 to 180 days,63,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,54
181 to 365 days,36,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,8
181 to 365 days,36,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,28
366 to 730 Days (1-2 Yrs),31,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),31,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,29
"731 to 1,095 Days (2-3 Yrs)",7,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",7,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,6
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,11
"More than 1,825 Days (>5 Yrs)",59,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",59,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,58
Data Not Collected,0,all_persons,2016-07-01,2016-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-07-01,2016-07-31,Q22a1,stayers,0
30 days or less,267,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,74
30 days or less,267,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,193
31 to 60 days,129,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,30
31 to 60 days,129,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,99
61 to 90 days,73,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,20
61 to 90 days,73,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,53
91 to 180 days,82,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,22
91 to 180 days,82,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,60
181 to 365 days,34,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,0
181 to 365 days,34,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,34
366 to 730 Days (1-2 Yrs),31,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,3
366 to 730 Days (1-2 Yrs),31,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,28
"731 to 1,095 Days (2-3 Yrs)",4,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",4,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,4
"1,096 to 1,460 Days (3-4 Yrs)",15,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",15,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,15
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,12
"More than 1,825 Days (>5 Yrs)",58,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",58,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,58
Data Not Collected,0,all_persons,2016-08-01,2016-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-08-01,2016-08-31,Q22a1,stayers,0
30 days or less,222,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,92
30 days or less,222,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,130
31 to 60 days,180,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,92
31 to 60 days,180,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,88
61 to 90 days,82,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,17
61 to 90 days,82,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,65
91 to 180 days,90,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,20
91 to 180 days,90,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,70
181 to 365 days,46,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,5
181 to 365 days,46,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,41
366 to 730 Days (1-2 Yrs),29,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),29,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,29
"731 to 1,095 Days (2-3 Yrs)",4,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",4,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,4
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",14,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,14
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",58,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",58,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,58
Data Not Collected,0,all_persons,2016-09-01,2016-09-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-09-01,2016-09-30,Q22a1,stayers,0
30 days or less,186,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,81
30 days or less,186,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,105
31 to 60 days,100,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,25
31 to 60 days,100,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,75
61 to 90 days,84,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,17
61 to 90 days,84,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,67
91 to 180 days,127,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,25
91 to 180 days,127,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,102
181 to 365 days,48,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,6
181 to 365 days,48,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,42
366 to 730 Days (1-2 Yrs),30,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),30,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,29
"731 to 1,095 Days (2-3 Yrs)",5,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",5,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,5
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",13,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,13
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",59,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",59,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,58
Data Not Collected,0,all_persons,2016-10-01,2016-10-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-10-01,2016-10-31,Q22a1,stayers,0
30 days or less,225,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,87
30 days or less,225,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,138
31 to 60 days,96,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,14
31 to 60 days,96,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,82
61 to 90 days,70,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,14
61 to 90 days,70,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,56
91 to 180 days,142,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,16
91 to 180 days,142,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,126
181 to 365 days,62,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,1
181 to 365 days,62,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,61
366 to 730 Days (1-2 Yrs),29,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),29,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,29
"731 to 1,095 Days (2-3 Yrs)",5,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",5,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,4
"1,096 to 1,460 Days (3-4 Yrs)",10,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",10,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,10
"1,461 to 1,825 Days (5-5 Yrs)",16,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",16,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,16
"More than 1,825 Days (>5 Yrs)",59,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",59,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,59
Data Not Collected,0,all_persons,2016-11-01,2016-11-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-11-01,2016-11-30,Q22a1,stayers,0
30 days or less,221,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,94
30 days or less,221,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,127
31 to 60 days,90,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,16
31 to 60 days,90,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,74
61 to 90 days,74,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,19
61 to 90 days,74,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,55
91 to 180 days,146,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,53
91 to 180 days,146,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,93
181 to 365 days,82,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,14
181 to 365 days,82,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,68
366 to 730 Days (1-2 Yrs),34,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,4
366 to 730 Days (1-2 Yrs),34,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,30
"731 to 1,095 Days (2-3 Yrs)",4,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",4,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,4
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,9
"1,461 to 1,825 Days (5-5 Yrs)",16,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",16,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,16
"More than 1,825 Days (>5 Yrs)",60,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",60,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,60
Data Not Collected,0,all_persons,2016-12-01,2016-12-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2016-12-01,2016-12-31,Q22a1,stayers,0
30 days or less,213,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,74
30 days or less,213,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,139
31 to 60 days,97,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,36
31 to 60 days,97,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,61
61 to 90 days,77,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,32
61 to 90 days,77,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,45
91 to 180 days,115,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,58
91 to 180 days,115,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,57
181 to 365 days,77,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,20
181 to 365 days,77,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,57
366 to 730 Days (1-2 Yrs),35,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),35,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,35
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",8,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,8
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",12,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,12
"More than 1,825 Days (>5 Yrs)",61,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",61,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,60
Data Not Collected,0,all_persons,2017-01-01,2017-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-01-01,2017-01-31,Q22a1,stayers,0
