veteran_status_households,total,population,start_date,end_date,question,household_type,count
Chronically Homeless Veteran,15,all_households,2016-07-01,2016-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2016-07-01,2016-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2016-07-01,2016-07-31,Q25b,without_children,5
Non-Chronically Homeless Veteran,7,all_households,2016-07-01,2016-07-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_households,2016-07-01,2016-07-31,Q25b,unknown_household_type,0
Not a Veteran,295,all_households,2016-07-01,2016-07-31,Q25b,without_children,218
Not a Veteran,295,all_households,2016-07-01,2016-07-31,Q25b,with_children_and_adults,77
Not a Veteran,295,all_households,2016-07-01,2016-07-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2016-07-01,2016-07-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2016-07-01,2016-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2016-07-01,2016-07-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2016-07-01,2016-07-31,Q25b,without_children,6
Data Not Collected,6,all_households,2016-07-01,2016-07-31,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2016-07-01,2016-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2016-08-01,2016-08-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2016-08-01,2016-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2016-08-01,2016-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,14,all_households,2016-08-01,2016-08-31,Q25b,without_children,12
Non-Chronically Homeless Veteran,14,all_households,2016-08-01,2016-08-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,14,all_households,2016-08-01,2016-08-31,Q25b,unknown_household_type,0
Not a Veteran,327,all_households,2016-08-01,2016-08-31,Q25b,without_children,224
Not a Veteran,327,all_households,2016-08-01,2016-08-31,Q25b,with_children_and_adults,103
Not a Veteran,327,all_households,2016-08-01,2016-08-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2016-08-01,2016-08-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2016-08-01,2016-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2016-08-01,2016-08-31,Q25b,unknown_household_type,0
Data Not Collected,7,all_households,2016-08-01,2016-08-31,Q25b,without_children,7
Data Not Collected,7,all_households,2016-08-01,2016-08-31,Q25b,with_children_and_adults,0
Data Not Collected,7,all_households,2016-08-01,2016-08-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,14,all_households,2016-09-01,2016-09-30,Q25b,without_children,14
Chronically Homeless Veteran,14,all_households,2016-09-01,2016-09-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,14,all_households,2016-09-01,2016-09-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_households,2016-09-01,2016-09-30,Q25b,without_children,9
Non-Chronically Homeless Veteran,12,all_households,2016-09-01,2016-09-30,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,12,all_households,2016-09-01,2016-09-30,Q25b,unknown_household_type,0
Not a Veteran,334,all_households,2016-09-01,2016-09-30,Q25b,without_children,226
Not a Veteran,334,all_households,2016-09-01,2016-09-30,Q25b,with_children_and_adults,108
Not a Veteran,334,all_households,2016-09-01,2016-09-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2016-09-01,2016-09-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2016-09-01,2016-09-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2016-09-01,2016-09-30,Q25b,unknown_household_type,0
Data Not Collected,8,all_households,2016-09-01,2016-09-30,Q25b,without_children,8
Data Not Collected,8,all_households,2016-09-01,2016-09-30,Q25b,with_children_and_adults,0
Data Not Collected,8,all_households,2016-09-01,2016-09-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2016-10-01,2016-10-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2016-10-01,2016-10-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2016-10-01,2016-10-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2016-10-01,2016-10-31,Q25b,without_children,5
Non-Chronically Homeless Veteran,7,all_households,2016-10-01,2016-10-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_households,2016-10-01,2016-10-31,Q25b,unknown_household_type,0
Not a Veteran,322,all_households,2016-10-01,2016-10-31,Q25b,without_children,227
Not a Veteran,322,all_households,2016-10-01,2016-10-31,Q25b,with_children_and_adults,95
Not a Veteran,322,all_households,2016-10-01,2016-10-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2016-10-01,2016-10-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2016-10-01,2016-10-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2016-10-01,2016-10-31,Q25b,unknown_household_type,0
Data Not Collected,9,all_households,2016-10-01,2016-10-31,Q25b,without_children,9
Data Not Collected,9,all_households,2016-10-01,2016-10-31,Q25b,with_children_and_adults,0
Data Not Collected,9,all_households,2016-10-01,2016-10-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2016-11-01,2016-11-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2016-11-01,2016-11-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2016-11-01,2016-11-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,9,all_households,2016-11-01,2016-11-30,Q25b,without_children,7
Non-Chronically Homeless Veteran,9,all_households,2016-11-01,2016-11-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,9,all_households,2016-11-01,2016-11-30,Q25b,unknown_household_type,0
Not a Veteran,359,all_households,2016-11-01,2016-11-30,Q25b,without_children,266
Not a Veteran,359,all_households,2016-11-01,2016-11-30,Q25b,with_children_and_adults,93
Not a Veteran,359,all_households,2016-11-01,2016-11-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2016-11-01,2016-11-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2016-11-01,2016-11-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2016-11-01,2016-11-30,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2016-11-01,2016-11-30,Q25b,without_children,10
Data Not Collected,10,all_households,2016-11-01,2016-11-30,Q25b,with_children_and_adults,0
Data Not Collected,10,all_households,2016-11-01,2016-11-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2016-12-01,2016-12-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2016-12-01,2016-12-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2016-12-01,2016-12-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2016-12-01,2016-12-31,Q25b,without_children,6
Non-Chronically Homeless Veteran,7,all_households,2016-12-01,2016-12-31,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,7,all_households,2016-12-01,2016-12-31,Q25b,unknown_household_type,0
Not a Veteran,368,all_households,2016-12-01,2016-12-31,Q25b,without_children,272
Not a Veteran,368,all_households,2016-12-01,2016-12-31,Q25b,with_children_and_adults,96
Not a Veteran,368,all_households,2016-12-01,2016-12-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2016-12-01,2016-12-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2016-12-01,2016-12-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2016-12-01,2016-12-31,Q25b,unknown_household_type,0
Data Not Collected,12,all_households,2016-12-01,2016-12-31,Q25b,without_children,12
Data Not Collected,12,all_households,2016-12-01,2016-12-31,Q25b,with_children_and_adults,0
Data Not Collected,12,all_households,2016-12-01,2016-12-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,19,all_households,2017-01-01,2017-01-31,Q25b,without_children,19
Chronically Homeless Veteran,19,all_households,2017-01-01,2017-01-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,19,all_households,2017-01-01,2017-01-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,5,all_households,2017-01-01,2017-01-31,Q25b,without_children,5
Non-Chronically Homeless Veteran,5,all_households,2017-01-01,2017-01-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,5,all_households,2017-01-01,2017-01-31,Q25b,unknown_household_type,0
Not a Veteran,370,all_households,2017-01-01,2017-01-31,Q25b,without_children,282
Not a Veteran,370,all_households,2017-01-01,2017-01-31,Q25b,with_children_and_adults,88
Not a Veteran,370,all_households,2017-01-01,2017-01-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-01-01,2017-01-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-01-01,2017-01-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-01-01,2017-01-31,Q25b,unknown_household_type,0
Data Not Collected,12,all_households,2017-01-01,2017-01-31,Q25b,without_children,12
Data Not Collected,12,all_households,2017-01-01,2017-01-31,Q25b,with_children_and_adults,0
Data Not Collected,12,all_households,2017-01-01,2017-01-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2017-02-01,2017-02-28,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2017-02-01,2017-02-28,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2017-02-01,2017-02-28,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,10,all_households,2017-02-01,2017-02-28,Q25b,without_children,10
Non-Chronically Homeless Veteran,10,all_households,2017-02-01,2017-02-28,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,10,all_households,2017-02-01,2017-02-28,Q25b,unknown_household_type,0
Not a Veteran,335,all_households,2017-02-01,2017-02-28,Q25b,without_children,269
Not a Veteran,335,all_households,2017-02-01,2017-02-28,Q25b,with_children_and_adults,66
Not a Veteran,335,all_households,2017-02-01,2017-02-28,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-02-01,2017-02-28,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-02-01,2017-02-28,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-02-01,2017-02-28,Q25b,unknown_household_type,0
Data Not Collected,14,all_households,2017-02-01,2017-02-28,Q25b,without_children,14
Data Not Collected,14,all_households,2017-02-01,2017-02-28,Q25b,with_children_and_adults,0
Data Not Collected,14,all_households,2017-02-01,2017-02-28,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2017-03-01,2017-03-31,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2017-03-01,2017-03-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2017-03-01,2017-03-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2017-03-01,2017-03-31,Q25b,without_children,6
Non-Chronically Homeless Veteran,7,all_households,2017-03-01,2017-03-31,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,7,all_households,2017-03-01,2017-03-31,Q25b,unknown_household_type,0
Not a Veteran,341,all_households,2017-03-01,2017-03-31,Q25b,without_children,283
Not a Veteran,341,all_households,2017-03-01,2017-03-31,Q25b,with_children_and_adults,58
Not a Veteran,341,all_households,2017-03-01,2017-03-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-03-01,2017-03-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-03-01,2017-03-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-03-01,2017-03-31,Q25b,unknown_household_type,0
Data Not Collected,15,all_households,2017-03-01,2017-03-31,Q25b,without_children,15
Data Not Collected,15,all_households,2017-03-01,2017-03-31,Q25b,with_children_and_adults,0
Data Not Collected,15,all_households,2017-03-01,2017-03-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2017-04-01,2017-04-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2017-04-01,2017-04-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2017-04-01,2017-04-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,5,all_households,2017-04-01,2017-04-30,Q25b,without_children,4
Non-Chronically Homeless Veteran,5,all_households,2017-04-01,2017-04-30,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,5,all_households,2017-04-01,2017-04-30,Q25b,unknown_household_type,0
Not a Veteran,313,all_households,2017-04-01,2017-04-30,Q25b,without_children,255
Not a Veteran,313,all_households,2017-04-01,2017-04-30,Q25b,with_children_and_adults,58
Not a Veteran,313,all_households,2017-04-01,2017-04-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-04-01,2017-04-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-04-01,2017-04-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-04-01,2017-04-30,Q25b,unknown_household_type,0
Data Not Collected,13,all_households,2017-04-01,2017-04-30,Q25b,without_children,13
Data Not Collected,13,all_households,2017-04-01,2017-04-30,Q25b,with_children_and_adults,0
Data Not Collected,13,all_households,2017-04-01,2017-04-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2017-05-01,2017-05-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2017-05-01,2017-05-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2017-05-01,2017-05-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,4,all_households,2017-05-01,2017-05-31,Q25b,without_children,4
Non-Chronically Homeless Veteran,4,all_households,2017-05-01,2017-05-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,4,all_households,2017-05-01,2017-05-31,Q25b,unknown_household_type,0
Not a Veteran,273,all_households,2017-05-01,2017-05-31,Q25b,without_children,212
Not a Veteran,273,all_households,2017-05-01,2017-05-31,Q25b,with_children_and_adults,61
Not a Veteran,273,all_households,2017-05-01,2017-05-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-05-01,2017-05-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-05-01,2017-05-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-05-01,2017-05-31,Q25b,unknown_household_type,0
Data Not Collected,12,all_households,2017-05-01,2017-05-31,Q25b,without_children,12
Data Not Collected,12,all_households,2017-05-01,2017-05-31,Q25b,with_children_and_adults,0
Data Not Collected,12,all_households,2017-05-01,2017-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2017-06-01,2017-06-30,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2017-06-01,2017-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2017-06-01,2017-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,4,all_households,2017-06-01,2017-06-30,Q25b,without_children,4
Non-Chronically Homeless Veteran,4,all_households,2017-06-01,2017-06-30,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,4,all_households,2017-06-01,2017-06-30,Q25b,unknown_household_type,0
Not a Veteran,281,all_households,2017-06-01,2017-06-30,Q25b,without_children,209
Not a Veteran,281,all_households,2017-06-01,2017-06-30,Q25b,with_children_and_adults,72
Not a Veteran,281,all_households,2017-06-01,2017-06-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-06-01,2017-06-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-06-01,2017-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-06-01,2017-06-30,Q25b,unknown_household_type,0
Data Not Collected,11,all_households,2017-06-01,2017-06-30,Q25b,without_children,11
Data Not Collected,11,all_households,2017-06-01,2017-06-30,Q25b,with_children_and_adults,0
Data Not Collected,11,all_households,2017-06-01,2017-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2017-07-01,2017-07-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2017-07-01,2017-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2017-07-01,2017-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,4,all_households,2017-07-01,2017-07-31,Q25b,without_children,4
Non-Chronically Homeless Veteran,4,all_households,2017-07-01,2017-07-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,4,all_households,2017-07-01,2017-07-31,Q25b,unknown_household_type,0
Not a Veteran,303,all_households,2017-07-01,2017-07-31,Q25b,without_children,214
Not a Veteran,303,all_households,2017-07-01,2017-07-31,Q25b,with_children_and_adults,89
Not a Veteran,303,all_households,2017-07-01,2017-07-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-07-01,2017-07-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-07-01,2017-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-07-01,2017-07-31,Q25b,unknown_household_type,0
Data Not Collected,11,all_households,2017-07-01,2017-07-31,Q25b,without_children,11
Data Not Collected,11,all_households,2017-07-01,2017-07-31,Q25b,with_children_and_adults,0
Data Not Collected,11,all_households,2017-07-01,2017-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2017-08-01,2017-08-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2017-08-01,2017-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2017-08-01,2017-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2017-08-01,2017-08-31,Q25b,without_children,5
Non-Chronically Homeless Veteran,7,all_households,2017-08-01,2017-08-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,7,all_households,2017-08-01,2017-08-31,Q25b,unknown_household_type,0
Not a Veteran,320,all_households,2017-08-01,2017-08-31,Q25b,without_children,231
Not a Veteran,320,all_households,2017-08-01,2017-08-31,Q25b,with_children_and_adults,89
Not a Veteran,320,all_households,2017-08-01,2017-08-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-08-01,2017-08-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-08-01,2017-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-08-01,2017-08-31,Q25b,unknown_household_type,0
Data Not Collected,11,all_households,2017-08-01,2017-08-31,Q25b,without_children,11
Data Not Collected,11,all_households,2017-08-01,2017-08-31,Q25b,with_children_and_adults,0
Data Not Collected,11,all_households,2017-08-01,2017-08-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2017-09-01,2017-09-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2017-09-01,2017-09-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2017-09-01,2017-09-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_households,2017-09-01,2017-09-30,Q25b,without_children,4
Non-Chronically Homeless Veteran,8,all_households,2017-09-01,2017-09-30,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,8,all_households,2017-09-01,2017-09-30,Q25b,unknown_household_type,0
Not a Veteran,298,all_households,2017-09-01,2017-09-30,Q25b,without_children,227
Not a Veteran,298,all_households,2017-09-01,2017-09-30,Q25b,with_children_and_adults,71
Not a Veteran,298,all_households,2017-09-01,2017-09-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-09-01,2017-09-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-09-01,2017-09-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-09-01,2017-09-30,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2017-09-01,2017-09-30,Q25b,without_children,10
Data Not Collected,10,all_households,2017-09-01,2017-09-30,Q25b,with_children_and_adults,0
Data Not Collected,10,all_households,2017-09-01,2017-09-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2017-10-01,2017-10-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2017-10-01,2017-10-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2017-10-01,2017-10-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,9,all_households,2017-10-01,2017-10-31,Q25b,without_children,5
Non-Chronically Homeless Veteran,9,all_households,2017-10-01,2017-10-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,9,all_households,2017-10-01,2017-10-31,Q25b,unknown_household_type,0
Not a Veteran,253,all_households,2017-10-01,2017-10-31,Q25b,without_children,194
Not a Veteran,253,all_households,2017-10-01,2017-10-31,Q25b,with_children_and_adults,59
Not a Veteran,253,all_households,2017-10-01,2017-10-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-10-01,2017-10-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-10-01,2017-10-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-10-01,2017-10-31,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2017-10-01,2017-10-31,Q25b,without_children,9
Data Not Collected,10,all_households,2017-10-01,2017-10-31,Q25b,with_children_and_adults,1
Data Not Collected,10,all_households,2017-10-01,2017-10-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,20,all_households,2017-11-01,2017-11-30,Q25b,without_children,20
Chronically Homeless Veteran,20,all_households,2017-11-01,2017-11-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,20,all_households,2017-11-01,2017-11-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_households,2017-11-01,2017-11-30,Q25b,without_children,8
Non-Chronically Homeless Veteran,11,all_households,2017-11-01,2017-11-30,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,11,all_households,2017-11-01,2017-11-30,Q25b,unknown_household_type,0
Not a Veteran,316,all_households,2017-11-01,2017-11-30,Q25b,without_children,254
Not a Veteran,316,all_households,2017-11-01,2017-11-30,Q25b,with_children_and_adults,62
Not a Veteran,316,all_households,2017-11-01,2017-11-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2017-11-01,2017-11-30,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2017-11-01,2017-11-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2017-11-01,2017-11-30,Q25b,unknown_household_type,0
Data Not Collected,8,all_households,2017-11-01,2017-11-30,Q25b,without_children,7
Data Not Collected,8,all_households,2017-11-01,2017-11-30,Q25b,with_children_and_adults,1
Data Not Collected,8,all_households,2017-11-01,2017-11-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2017-12-01,2017-12-31,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2017-12-01,2017-12-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2017-12-01,2017-12-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2017-12-01,2017-12-31,Q25b,without_children,4
Non-Chronically Homeless Veteran,7,all_households,2017-12-01,2017-12-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,7,all_households,2017-12-01,2017-12-31,Q25b,unknown_household_type,0
Not a Veteran,320,all_households,2017-12-01,2017-12-31,Q25b,without_children,263
Not a Veteran,320,all_households,2017-12-01,2017-12-31,Q25b,with_children_and_adults,57
Not a Veteran,320,all_households,2017-12-01,2017-12-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-12-01,2017-12-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-12-01,2017-12-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-12-01,2017-12-31,Q25b,unknown_household_type,0
Data Not Collected,8,all_households,2017-12-01,2017-12-31,Q25b,without_children,7
Data Not Collected,8,all_households,2017-12-01,2017-12-31,Q25b,with_children_and_adults,1
Data Not Collected,8,all_households,2017-12-01,2017-12-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,20,all_households,2018-01-01,2018-01-31,Q25b,without_children,20
Chronically Homeless Veteran,20,all_households,2018-01-01,2018-01-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,20,all_households,2018-01-01,2018-01-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,13,all_households,2018-01-01,2018-01-31,Q25b,without_children,11
Non-Chronically Homeless Veteran,13,all_households,2018-01-01,2018-01-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,13,all_households,2018-01-01,2018-01-31,Q25b,unknown_household_type,0
Not a Veteran,313,all_households,2018-01-01,2018-01-31,Q25b,without_children,254
Not a Veteran,313,all_households,2018-01-01,2018-01-31,Q25b,with_children_and_adults,59
Not a Veteran,313,all_households,2018-01-01,2018-01-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-01-01,2018-01-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-01-01,2018-01-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-01-01,2018-01-31,Q25b,unknown_household_type,0
Data Not Collected,7,all_households,2018-01-01,2018-01-31,Q25b,without_children,6
Data Not Collected,7,all_households,2018-01-01,2018-01-31,Q25b,with_children_and_adults,1
Data Not Collected,7,all_households,2018-01-01,2018-01-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,19,all_households,2018-02-01,2018-02-28,Q25b,without_children,19
Chronically Homeless Veteran,19,all_households,2018-02-01,2018-02-28,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,19,all_households,2018-02-01,2018-02-28,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_households,2018-02-01,2018-02-28,Q25b,without_children,12
Non-Chronically Homeless Veteran,12,all_households,2018-02-01,2018-02-28,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,12,all_households,2018-02-01,2018-02-28,Q25b,unknown_household_type,0
Not a Veteran,327,all_households,2018-02-01,2018-02-28,Q25b,without_children,264
Not a Veteran,327,all_households,2018-02-01,2018-02-28,Q25b,with_children_and_adults,63
Not a Veteran,327,all_households,2018-02-01,2018-02-28,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-02-01,2018-02-28,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-02-01,2018-02-28,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-02-01,2018-02-28,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2018-02-01,2018-02-28,Q25b,without_children,5
Data Not Collected,6,all_households,2018-02-01,2018-02-28,Q25b,with_children_and_adults,1
Data Not Collected,6,all_households,2018-02-01,2018-02-28,Q25b,unknown_household_type,0
Chronically Homeless Veteran,20,all_households,2018-03-01,2018-03-31,Q25b,without_children,20
Chronically Homeless Veteran,20,all_households,2018-03-01,2018-03-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,20,all_households,2018-03-01,2018-03-31,Q25b,unknown_household_type,0
