conditions,population,start_date,end_date,question,status,count
Physical Disability,chronically_homeless,2016-07-01,2016-07-31,Q26e,conditions_at_start,18
Physical Disability,chronically_homeless,2016-07-01,2016-07-31,Q26e,conditions_at_latest_assessment_for_stayers,18
Physical Disability,chronically_homeless,2016-07-01,2016-07-31,Q26e,conditions_at_exit_for_leavers,0
Mental Health Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,30
Mental Health Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,27
Mental Health Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,8
Alcohol Use Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,8
Alcohol Use Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,18
Chronic Health Condition,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,16
Chronic Health Condition,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,2
HIV/AIDS,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,3
Development Disability,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,3
Development Disability,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_start,19
Physical Disability,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_latest_assessment_for_stayers,16
Physical Disability,chronically_homeless,2016-08-01,2016-08-31,Q26e,conditions_at_exit_for_leavers,3
Mental Health Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,27
Mental Health Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,26
Mental Health Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,9
Alcohol Use Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,9
Alcohol Use Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,17
Chronic Health Condition,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,16
Chronic Health Condition,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,4
Development Disability,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,4
Development Disability,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_start,17
Physical Disability,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_latest_assessment_for_stayers,16
Physical Disability,chronically_homeless,2016-09-01,2016-09-30,Q26e,conditions_at_exit_for_leavers,1
Mental Health Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,30
Mental Health Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,29
Mental Health Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,10
Alcohol Use Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,10
Alcohol Use Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,17
Chronic Health Condition,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,17
Chronic Health Condition,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,0
HIV/AIDS,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,5
Development Disability,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,4
Development Disability,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_start,17
Physical Disability,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_latest_assessment_for_stayers,17
Physical Disability,chronically_homeless,2016-10-01,2016-10-31,Q26e,conditions_at_exit_for_leavers,0
Mental Health Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,35
Mental Health Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,32
Mental Health Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,11
Alcohol Use Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,10
Alcohol Use Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,1
Chronic Health Condition,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,22
Chronic Health Condition,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,21
Chronic Health Condition,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,4
Development Disability,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,3
Development Disability,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_start,23
Physical Disability,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_latest_assessment_for_stayers,22
Physical Disability,chronically_homeless,2016-11-01,2016-11-30,Q26e,conditions_at_exit_for_leavers,1
Mental Health Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,35
Mental Health Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,32
Mental Health Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,10
Alcohol Use Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,9
Alcohol Use Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Both Alcohol and Drug Use Disorders,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,21
Chronic Health Condition,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,21
Chronic Health Condition,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,0
HIV/AIDS,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,3
Development Disability,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,3
Development Disability,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_start,23
Physical Disability,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_latest_assessment_for_stayers,20
Physical Disability,chronically_homeless,2016-12-01,2016-12-31,Q26e,conditions_at_exit_for_leavers,3
Mental Health Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,34
Mental Health Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,30
Mental Health Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,4
Alcohol Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,10
Alcohol Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,10
Alcohol Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,22
Chronic Health Condition,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,18
Chronic Health Condition,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,4
HIV/AIDS,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,5
Development Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,5
Development Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_start,22
Physical Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_latest_assessment_for_stayers,19
Physical Disability,chronically_homeless,2017-01-01,2017-01-31,Q26e,conditions_at_exit_for_leavers,3
Mental Health Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,36
Mental Health Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,32
Mental Health Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,4
Alcohol Use Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,10
Alcohol Use Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,10
Alcohol Use Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,21
Chronic Health Condition,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,18
Chronic Health Condition,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,3
HIV/AIDS,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,6
Development Disability,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,6
Development Disability,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_start,23
Physical Disability,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_latest_assessment_for_stayers,21
Physical Disability,chronically_homeless,2017-02-01,2017-02-28,Q26e,conditions_at_exit_for_leavers,2
Mental Health Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,39
Mental Health Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,33
Mental Health Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,6
Alcohol Use Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,12
Alcohol Use Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,12
Alcohol Use Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,21
Chronic Health Condition,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,17
Chronic Health Condition,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,4
HIV/AIDS,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,9
Development Disability,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Development Disability,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,7
Physical Disability,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_start,24
Physical Disability,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_latest_assessment_for_stayers,19
Physical Disability,chronically_homeless,2017-03-01,2017-03-31,Q26e,conditions_at_exit_for_leavers,5
Mental Health Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,34
Mental Health Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,29
Mental Health Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,5
Alcohol Use Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,11
Alcohol Use Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,9
Alcohol Use Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,2
Drug Use Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,3
Drug Use Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,1
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,18
Chronic Health Condition,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,14
Chronic Health Condition,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,4
HIV/AIDS,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,4
Development Disability,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,3
Development Disability,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_start,19
Physical Disability,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_latest_assessment_for_stayers,17
Physical Disability,chronically_homeless,2017-04-01,2017-04-30,Q26e,conditions_at_exit_for_leavers,2
Mental Health Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,30
Mental Health Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,29
Mental Health Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,9
Alcohol Use Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,8
Alcohol Use Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,1
Drug Use Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,2
Drug Use Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,15
Chronic Health Condition,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,15
Chronic Health Condition,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,1
HIV/AIDS,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,4
Development Disability,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,4
Development Disability,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_start,19
Physical Disability,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_latest_assessment_for_stayers,17
Physical Disability,chronically_homeless,2017-05-01,2017-05-31,Q26e,conditions_at_exit_for_leavers,2
Mental Health Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_start,30
Mental Health Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_latest_assessment_for_stayers,29
Mental Health Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_start,8
Alcohol Use Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_latest_assessment_for_stayers,8
Alcohol Use Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_exit_for_leavers,0
Drug Use Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_start,3
Drug Use Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_exit_for_leavers,1
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_start,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_latest_assessment_for_stayers,6
Both Alcohol and Drug Use Disorders,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_exit_for_leavers,0
Chronic Health Condition,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_start,15
Chronic Health Condition,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_latest_assessment_for_stayers,15
Chronic Health Condition,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_exit_for_leavers,0
HIV/AIDS,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_start,0
HIV/AIDS,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_latest_assessment_for_stayers,0
HIV/AIDS,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2017-06-01,2017-06-30,Q26e,conditions_at_start,4
