dv_history,total,population,start_date,end_date,question,household_type,count
Client Doesn't Know/Client Refused,2,all_persons,2016-07-01,2016-07-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2016-07-01,2016-07-31,Q14a,unknown_household_type,0
Data Not Collected,28,all_persons,2016-07-01,2016-07-31,Q14a,without_children,27
Data Not Collected,28,all_persons,2016-07-01,2016-07-31,Q14a,with_children_and_adults,0
Data Not Collected,28,all_persons,2016-07-01,2016-07-31,Q14a,with_only_children,0
Data Not Collected,28,all_persons,2016-07-01,2016-07-31,Q14a,unknown_household_type,1
Yes,55,all_persons,2016-08-01,2016-08-31,Q14a,without_children,25
Yes,55,all_persons,2016-08-01,2016-08-31,Q14a,with_children_and_adults,30
Yes,55,all_persons,2016-08-01,2016-08-31,Q14a,with_only_children,0
Yes,55,all_persons,2016-08-01,2016-08-31,Q14a,unknown_household_type,0
No,389,all_persons,2016-08-01,2016-08-31,Q14a,without_children,244
No,389,all_persons,2016-08-01,2016-08-31,Q14a,with_children_and_adults,145
No,389,all_persons,2016-08-01,2016-08-31,Q14a,with_only_children,0
No,389,all_persons,2016-08-01,2016-08-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2016-08-01,2016-08-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2016-08-01,2016-08-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2016-08-01,2016-08-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2016-08-01,2016-08-31,Q14a,unknown_household_type,0
Data Not Collected,32,all_persons,2016-08-01,2016-08-31,Q14a,without_children,30
Data Not Collected,32,all_persons,2016-08-01,2016-08-31,Q14a,with_children_and_adults,1
Data Not Collected,32,all_persons,2016-08-01,2016-08-31,Q14a,with_only_children,0
Data Not Collected,32,all_persons,2016-08-01,2016-08-31,Q14a,unknown_household_type,1
Yes,63,all_persons,2016-09-01,2016-09-30,Q14a,without_children,26
Yes,63,all_persons,2016-09-01,2016-09-30,Q14a,with_children_and_adults,37
Yes,63,all_persons,2016-09-01,2016-09-30,Q14a,with_only_children,0
Yes,63,all_persons,2016-09-01,2016-09-30,Q14a,unknown_household_type,0
No,380,all_persons,2016-09-01,2016-09-30,Q14a,without_children,236
No,380,all_persons,2016-09-01,2016-09-30,Q14a,with_children_and_adults,144
No,380,all_persons,2016-09-01,2016-09-30,Q14a,with_only_children,0
No,380,all_persons,2016-09-01,2016-09-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2016-09-01,2016-09-30,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2016-09-01,2016-09-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2016-09-01,2016-09-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2016-09-01,2016-09-30,Q14a,unknown_household_type,0
Data Not Collected,33,all_persons,2016-09-01,2016-09-30,Q14a,without_children,29
Data Not Collected,33,all_persons,2016-09-01,2016-09-30,Q14a,with_children_and_adults,3
Data Not Collected,33,all_persons,2016-09-01,2016-09-30,Q14a,with_only_children,0
Data Not Collected,33,all_persons,2016-09-01,2016-09-30,Q14a,unknown_household_type,1
Yes,52,all_persons,2016-10-01,2016-10-31,Q14a,without_children,22
Yes,52,all_persons,2016-10-01,2016-10-31,Q14a,with_children_and_adults,30
Yes,52,all_persons,2016-10-01,2016-10-31,Q14a,with_only_children,0
Yes,52,all_persons,2016-10-01,2016-10-31,Q14a,unknown_household_type,0
No,363,all_persons,2016-10-01,2016-10-31,Q14a,without_children,239
No,363,all_persons,2016-10-01,2016-10-31,Q14a,with_children_and_adults,124
No,363,all_persons,2016-10-01,2016-10-31,Q14a,with_only_children,0
No,363,all_persons,2016-10-01,2016-10-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2016-10-01,2016-10-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2016-10-01,2016-10-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2016-10-01,2016-10-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2016-10-01,2016-10-31,Q14a,unknown_household_type,0
Data Not Collected,27,all_persons,2016-10-01,2016-10-31,Q14a,without_children,25
Data Not Collected,27,all_persons,2016-10-01,2016-10-31,Q14a,with_children_and_adults,1
Data Not Collected,27,all_persons,2016-10-01,2016-10-31,Q14a,with_only_children,0
Data Not Collected,27,all_persons,2016-10-01,2016-10-31,Q14a,unknown_household_type,1
Yes,66,all_persons,2016-11-01,2016-11-30,Q14a,without_children,36
Yes,66,all_persons,2016-11-01,2016-11-30,Q14a,with_children_and_adults,30
Yes,66,all_persons,2016-11-01,2016-11-30,Q14a,with_only_children,0
Yes,66,all_persons,2016-11-01,2016-11-30,Q14a,unknown_household_type,0
No,393,all_persons,2016-11-01,2016-11-30,Q14a,without_children,273
No,393,all_persons,2016-11-01,2016-11-30,Q14a,with_children_and_adults,120
No,393,all_persons,2016-11-01,2016-11-30,Q14a,with_only_children,0
No,393,all_persons,2016-11-01,2016-11-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q14a,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2016-11-01,2016-11-30,Q14a,unknown_household_type,0
Data Not Collected,27,all_persons,2016-11-01,2016-11-30,Q14a,without_children,25
Data Not Collected,27,all_persons,2016-11-01,2016-11-30,Q14a,with_children_and_adults,1
Data Not Collected,27,all_persons,2016-11-01,2016-11-30,Q14a,with_only_children,0
Data Not Collected,27,all_persons,2016-11-01,2016-11-30,Q14a,unknown_household_type,1
Yes,70,all_persons,2016-12-01,2016-12-31,Q14a,without_children,38
Yes,70,all_persons,2016-12-01,2016-12-31,Q14a,with_children_and_adults,32
Yes,70,all_persons,2016-12-01,2016-12-31,Q14a,with_only_children,0
Yes,70,all_persons,2016-12-01,2016-12-31,Q14a,unknown_household_type,0
No,393,all_persons,2016-12-01,2016-12-31,Q14a,without_children,274
No,393,all_persons,2016-12-01,2016-12-31,Q14a,with_children_and_adults,119
No,393,all_persons,2016-12-01,2016-12-31,Q14a,with_only_children,0
No,393,all_persons,2016-12-01,2016-12-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q14a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2016-12-01,2016-12-31,Q14a,unknown_household_type,0
Data Not Collected,29,all_persons,2016-12-01,2016-12-31,Q14a,without_children,27
Data Not Collected,29,all_persons,2016-12-01,2016-12-31,Q14a,with_children_and_adults,1
Data Not Collected,29,all_persons,2016-12-01,2016-12-31,Q14a,with_only_children,0
Data Not Collected,29,all_persons,2016-12-01,2016-12-31,Q14a,unknown_household_type,1
Yes,72,all_persons,2017-01-01,2017-01-31,Q14a,without_children,42
Yes,72,all_persons,2017-01-01,2017-01-31,Q14a,with_children_and_adults,30
Yes,72,all_persons,2017-01-01,2017-01-31,Q14a,with_only_children,0
Yes,72,all_persons,2017-01-01,2017-01-31,Q14a,unknown_household_type,0
No,380,all_persons,2017-01-01,2017-01-31,Q14a,without_children,268
No,380,all_persons,2017-01-01,2017-01-31,Q14a,with_children_and_adults,112
No,380,all_persons,2017-01-01,2017-01-31,Q14a,with_only_children,0
No,380,all_persons,2017-01-01,2017-01-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2017-01-01,2017-01-31,Q14a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2017-01-01,2017-01-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2017-01-01,2017-01-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2017-01-01,2017-01-31,Q14a,unknown_household_type,0
Data Not Collected,35,all_persons,2017-01-01,2017-01-31,Q14a,without_children,33
Data Not Collected,35,all_persons,2017-01-01,2017-01-31,Q14a,with_children_and_adults,1
Data Not Collected,35,all_persons,2017-01-01,2017-01-31,Q14a,with_only_children,0
Data Not Collected,35,all_persons,2017-01-01,2017-01-31,Q14a,unknown_household_type,1
Yes,66,all_persons,2017-02-01,2017-02-28,Q14a,without_children,41
Yes,66,all_persons,2017-02-01,2017-02-28,Q14a,with_children_and_adults,25
Yes,66,all_persons,2017-02-01,2017-02-28,Q14a,with_only_children,0
Yes,66,all_persons,2017-02-01,2017-02-28,Q14a,unknown_household_type,0
No,348,all_persons,2017-02-01,2017-02-28,Q14a,without_children,269
No,348,all_persons,2017-02-01,2017-02-28,Q14a,with_children_and_adults,78
No,348,all_persons,2017-02-01,2017-02-28,Q14a,with_only_children,1
No,348,all_persons,2017-02-01,2017-02-28,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_persons,2017-02-01,2017-02-28,Q14a,without_children,5
Client Doesn't Know/Client Refused,5,all_persons,2017-02-01,2017-02-28,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_persons,2017-02-01,2017-02-28,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_persons,2017-02-01,2017-02-28,Q14a,unknown_household_type,0
Data Not Collected,30,all_persons,2017-02-01,2017-02-28,Q14a,without_children,29
Data Not Collected,30,all_persons,2017-02-01,2017-02-28,Q14a,with_children_and_adults,0
Data Not Collected,30,all_persons,2017-02-01,2017-02-28,Q14a,with_only_children,0
Data Not Collected,30,all_persons,2017-02-01,2017-02-28,Q14a,unknown_household_type,1
Yes,63,all_persons,2017-03-01,2017-03-31,Q14a,without_children,41
Yes,63,all_persons,2017-03-01,2017-03-31,Q14a,with_children_and_adults,22
Yes,63,all_persons,2017-03-01,2017-03-31,Q14a,with_only_children,0
Yes,63,all_persons,2017-03-01,2017-03-31,Q14a,unknown_household_type,0
No,349,all_persons,2017-03-01,2017-03-31,Q14a,without_children,282
No,349,all_persons,2017-03-01,2017-03-31,Q14a,with_children_and_adults,66
No,349,all_persons,2017-03-01,2017-03-31,Q14a,with_only_children,1
No,349,all_persons,2017-03-01,2017-03-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2017-03-01,2017-03-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2017-03-01,2017-03-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2017-03-01,2017-03-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2017-03-01,2017-03-31,Q14a,unknown_household_type,0
Data Not Collected,25,all_persons,2017-03-01,2017-03-31,Q14a,without_children,24
Data Not Collected,25,all_persons,2017-03-01,2017-03-31,Q14a,with_children_and_adults,0
Data Not Collected,25,all_persons,2017-03-01,2017-03-31,Q14a,with_only_children,0
Data Not Collected,25,all_persons,2017-03-01,2017-03-31,Q14a,unknown_household_type,1
Yes,56,all_persons,2017-04-01,2017-04-30,Q14a,without_children,35
Yes,56,all_persons,2017-04-01,2017-04-30,Q14a,with_children_and_adults,21
Yes,56,all_persons,2017-04-01,2017-04-30,Q14a,with_only_children,0
Yes,56,all_persons,2017-04-01,2017-04-30,Q14a,unknown_household_type,0
No,319,all_persons,2017-04-01,2017-04-30,Q14a,without_children,252
No,319,all_persons,2017-04-01,2017-04-30,Q14a,with_children_and_adults,67
No,319,all_persons,2017-04-01,2017-04-30,Q14a,with_only_children,0
No,319,all_persons,2017-04-01,2017-04-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-04-01,2017-04-30,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-04-01,2017-04-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-04-01,2017-04-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-04-01,2017-04-30,Q14a,unknown_household_type,0
Data Not Collected,29,all_persons,2017-04-01,2017-04-30,Q14a,without_children,28
Data Not Collected,29,all_persons,2017-04-01,2017-04-30,Q14a,with_children_and_adults,0
Data Not Collected,29,all_persons,2017-04-01,2017-04-30,Q14a,with_only_children,0
Data Not Collected,29,all_persons,2017-04-01,2017-04-30,Q14a,unknown_household_type,1
Yes,51,all_persons,2017-05-01,2017-05-31,Q14a,without_children,29
Yes,51,all_persons,2017-05-01,2017-05-31,Q14a,with_children_and_adults,22
Yes,51,all_persons,2017-05-01,2017-05-31,Q14a,with_only_children,0
Yes,51,all_persons,2017-05-01,2017-05-31,Q14a,unknown_household_type,0
No,289,all_persons,2017-05-01,2017-05-31,Q14a,without_children,215
No,289,all_persons,2017-05-01,2017-05-31,Q14a,with_children_and_adults,73
No,289,all_persons,2017-05-01,2017-05-31,Q14a,with_only_children,1
No,289,all_persons,2017-05-01,2017-05-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-05-01,2017-05-31,Q14a,unknown_household_type,0
Data Not Collected,29,all_persons,2017-05-01,2017-05-31,Q14a,without_children,27
Data Not Collected,29,all_persons,2017-05-01,2017-05-31,Q14a,with_children_and_adults,1
Data Not Collected,29,all_persons,2017-05-01,2017-05-31,Q14a,with_only_children,0
Data Not Collected,29,all_persons,2017-05-01,2017-05-31,Q14a,unknown_household_type,1
Yes,58,all_persons,2017-06-01,2017-06-30,Q14a,without_children,31
Yes,58,all_persons,2017-06-01,2017-06-30,Q14a,with_children_and_adults,27
Yes,58,all_persons,2017-06-01,2017-06-30,Q14a,with_only_children,0
Yes,58,all_persons,2017-06-01,2017-06-30,Q14a,unknown_household_type,0
No,296,all_persons,2017-06-01,2017-06-30,Q14a,without_children,212
No,296,all_persons,2017-06-01,2017-06-30,Q14a,with_children_and_adults,83
No,296,all_persons,2017-06-01,2017-06-30,Q14a,with_only_children,1
No,296,all_persons,2017-06-01,2017-06-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-06-01,2017-06-30,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-06-01,2017-06-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-06-01,2017-06-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-06-01,2017-06-30,Q14a,unknown_household_type,0
Data Not Collected,31,all_persons,2017-06-01,2017-06-30,Q14a,without_children,26
Data Not Collected,31,all_persons,2017-06-01,2017-06-30,Q14a,with_children_and_adults,4
Data Not Collected,31,all_persons,2017-06-01,2017-06-30,Q14a,with_only_children,0
Data Not Collected,31,all_persons,2017-06-01,2017-06-30,Q14a,unknown_household_type,1
Yes,58,all_persons,2017-07-01,2017-07-31,Q14a,without_children,27
Yes,58,all_persons,2017-07-01,2017-07-31,Q14a,with_children_and_adults,31
Yes,58,all_persons,2017-07-01,2017-07-31,Q14a,with_only_children,0
Yes,58,all_persons,2017-07-01,2017-07-31,Q14a,unknown_household_type,0
No,320,all_persons,2017-07-01,2017-07-31,Q14a,without_children,218
No,320,all_persons,2017-07-01,2017-07-31,Q14a,with_children_and_adults,101
No,320,all_persons,2017-07-01,2017-07-31,Q14a,with_only_children,1
No,320,all_persons,2017-07-01,2017-07-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2017-07-01,2017-07-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2017-07-01,2017-07-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2017-07-01,2017-07-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2017-07-01,2017-07-31,Q14a,unknown_household_type,0
Data Not Collected,32,all_persons,2017-07-01,2017-07-31,Q14a,without_children,28
Data Not Collected,32,all_persons,2017-07-01,2017-07-31,Q14a,with_children_and_adults,3
Data Not Collected,32,all_persons,2017-07-01,2017-07-31,Q14a,with_only_children,0
Data Not Collected,32,all_persons,2017-07-01,2017-07-31,Q14a,unknown_household_type,1
Yes,65,all_persons,2017-08-01,2017-08-31,Q14a,without_children,32
Yes,65,all_persons,2017-08-01,2017-08-31,Q14a,with_children_and_adults,33
Yes,65,all_persons,2017-08-01,2017-08-31,Q14a,with_only_children,0
Yes,65,all_persons,2017-08-01,2017-08-31,Q14a,unknown_household_type,0
No,342,all_persons,2017-08-01,2017-08-31,Q14a,without_children,234
No,342,all_persons,2017-08-01,2017-08-31,Q14a,with_children_and_adults,107
No,342,all_persons,2017-08-01,2017-08-31,Q14a,with_only_children,1
No,342,all_persons,2017-08-01,2017-08-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q14a,unknown_household_type,0
Data Not Collected,34,all_persons,2017-08-01,2017-08-31,Q14a,without_children,29
Data Not Collected,34,all_persons,2017-08-01,2017-08-31,Q14a,with_children_and_adults,4
Data Not Collected,34,all_persons,2017-08-01,2017-08-31,Q14a,with_only_children,0
Data Not Collected,34,all_persons,2017-08-01,2017-08-31,Q14a,unknown_household_type,1
Yes,51,all_persons,2017-09-01,2017-09-30,Q14a,without_children,31
Yes,51,all_persons,2017-09-01,2017-09-30,Q14a,with_children_and_adults,20
Yes,51,all_persons,2017-09-01,2017-09-30,Q14a,with_only_children,0
Yes,51,all_persons,2017-09-01,2017-09-30,Q14a,unknown_household_type,0
No,327,all_persons,2017-09-01,2017-09-30,Q14a,without_children,232
No,327,all_persons,2017-09-01,2017-09-30,Q14a,with_children_and_adults,94
No,327,all_persons,2017-09-01,2017-09-30,Q14a,with_only_children,1
No,327,all_persons,2017-09-01,2017-09-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2017-09-01,2017-09-30,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2017-09-01,2017-09-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2017-09-01,2017-09-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2017-09-01,2017-09-30,Q14a,unknown_household_type,0
Data Not Collected,30,all_persons,2017-09-01,2017-09-30,Q14a,without_children,27
Data Not Collected,30,all_persons,2017-09-01,2017-09-30,Q14a,with_children_and_adults,2
Data Not Collected,30,all_persons,2017-09-01,2017-09-30,Q14a,with_only_children,0
Data Not Collected,30,all_persons,2017-09-01,2017-09-30,Q14a,unknown_household_type,1
Yes,55,all_persons,2017-10-01,2017-10-31,Q14a,without_children,33
Yes,55,all_persons,2017-10-01,2017-10-31,Q14a,with_children_and_adults,22
Yes,55,all_persons,2017-10-01,2017-10-31,Q14a,with_only_children,0
Yes,55,all_persons,2017-10-01,2017-10-31,Q14a,unknown_household_type,0
No,277,all_persons,2017-10-01,2017-10-31,Q14a,without_children,197
No,277,all_persons,2017-10-01,2017-10-31,Q14a,with_children_and_adults,80
No,277,all_persons,2017-10-01,2017-10-31,Q14a,with_only_children,0
No,277,all_persons,2017-10-01,2017-10-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-10-01,2017-10-31,Q14a,unknown_household_type,0
Data Not Collected,22,all_persons,2017-10-01,2017-10-31,Q14a,without_children,19
Data Not Collected,22,all_persons,2017-10-01,2017-10-31,Q14a,with_children_and_adults,2
Data Not Collected,22,all_persons,2017-10-01,2017-10-31,Q14a,with_only_children,0
Data Not Collected,22,all_persons,2017-10-01,2017-10-31,Q14a,unknown_household_type,1
Yes,69,all_persons,2017-11-01,2017-11-30,Q14a,without_children,48
Yes,69,all_persons,2017-11-01,2017-11-30,Q14a,with_children_and_adults,21
Yes,69,all_persons,2017-11-01,2017-11-30,Q14a,with_only_children,0
Yes,69,all_persons,2017-11-01,2017-11-30,Q14a,unknown_household_type,0
No,334,all_persons,2017-11-01,2017-11-30,Q14a,without_children,254
No,334,all_persons,2017-11-01,2017-11-30,Q14a,with_children_and_adults,79
No,334,all_persons,2017-11-01,2017-11-30,Q14a,with_only_children,1
No,334,all_persons,2017-11-01,2017-11-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-11-01,2017-11-30,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-11-01,2017-11-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-11-01,2017-11-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-11-01,2017-11-30,Q14a,unknown_household_type,0
Data Not Collected,27,all_persons,2017-11-01,2017-11-30,Q14a,without_children,23
Data Not Collected,27,all_persons,2017-11-01,2017-11-30,Q14a,with_children_and_adults,3
Data Not Collected,27,all_persons,2017-11-01,2017-11-30,Q14a,with_only_children,0
Data Not Collected,27,all_persons,2017-11-01,2017-11-30,Q14a,unknown_household_type,1
Yes,67,all_persons,2017-12-01,2017-12-31,Q14a,without_children,42
Yes,67,all_persons,2017-12-01,2017-12-31,Q14a,with_children_and_adults,25
Yes,67,all_persons,2017-12-01,2017-12-31,Q14a,with_only_children,0
Yes,67,all_persons,2017-12-01,2017-12-31,Q14a,unknown_household_type,0
No,333,all_persons,2017-12-01,2017-12-31,Q14a,without_children,267
No,333,all_persons,2017-12-01,2017-12-31,Q14a,with_children_and_adults,65
No,333,all_persons,2017-12-01,2017-12-31,Q14a,with_only_children,1
No,333,all_persons,2017-12-01,2017-12-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-12-01,2017-12-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2017-12-01,2017-12-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2017-12-01,2017-12-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-12-01,2017-12-31,Q14a,unknown_household_type,0
Data Not Collected,25,all_persons,2017-12-01,2017-12-31,Q14a,without_children,22
Data Not Collected,25,all_persons,2017-12-01,2017-12-31,Q14a,with_children_and_adults,2
Data Not Collected,25,all_persons,2017-12-01,2017-12-31,Q14a,with_only_children,0
Data Not Collected,25,all_persons,2017-12-01,2017-12-31,Q14a,unknown_household_type,1
Yes,60,all_persons,2018-01-01,2018-01-31,Q14a,without_children,37
Yes,60,all_persons,2018-01-01,2018-01-31,Q14a,with_children_and_adults,23
Yes,60,all_persons,2018-01-01,2018-01-31,Q14a,with_only_children,0
Yes,60,all_persons,2018-01-01,2018-01-31,Q14a,unknown_household_type,0
No,337,all_persons,2018-01-01,2018-01-31,Q14a,without_children,272
No,337,all_persons,2018-01-01,2018-01-31,Q14a,with_children_and_adults,64
No,337,all_persons,2018-01-01,2018-01-31,Q14a,with_only_children,1
No,337,all_persons,2018-01-01,2018-01-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q14a,unknown_household_type,0
Data Not Collected,20,all_persons,2018-01-01,2018-01-31,Q14a,without_children,18
Data Not Collected,20,all_persons,2018-01-01,2018-01-31,Q14a,with_children_and_adults,1
Data Not Collected,20,all_persons,2018-01-01,2018-01-31,Q14a,with_only_children,0
Data Not Collected,20,all_persons,2018-01-01,2018-01-31,Q14a,unknown_household_type,1
Yes,61,all_persons,2018-02-01,2018-02-28,Q14a,without_children,38
Yes,61,all_persons,2018-02-01,2018-02-28,Q14a,with_children_and_adults,23
Yes,61,all_persons,2018-02-01,2018-02-28,Q14a,with_only_children,0
Yes,61,all_persons,2018-02-01,2018-02-28,Q14a,unknown_household_type,0
No,354,all_persons,2018-02-01,2018-02-28,Q14a,without_children,280
No,354,all_persons,2018-02-01,2018-02-28,Q14a,with_children_and_adults,72
No,354,all_persons,2018-02-01,2018-02-28,Q14a,with_only_children,2
No,354,all_persons,2018-02-01,2018-02-28,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2018-02-01,2018-02-28,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2018-02-01,2018-02-28,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2018-02-01,2018-02-28,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2018-02-01,2018-02-28,Q14a,unknown_household_type,0
Data Not Collected,20,all_persons,2018-02-01,2018-02-28,Q14a,without_children,18
Data Not Collected,20,all_persons,2018-02-01,2018-02-28,Q14a,with_children_and_adults,1
Data Not Collected,20,all_persons,2018-02-01,2018-02-28,Q14a,with_only_children,0
Data Not Collected,20,all_persons,2018-02-01,2018-02-28,Q14a,unknown_household_type,1
Yes,58,all_persons,2018-03-01,2018-03-31,Q14a,without_children,37
Yes,58,all_persons,2018-03-01,2018-03-31,Q14a,with_children_and_adults,21
Yes,58,all_persons,2018-03-01,2018-03-31,Q14a,with_only_children,0
Yes,58,all_persons,2018-03-01,2018-03-31,Q14a,unknown_household_type,0
No,358,all_persons,2018-03-01,2018-03-31,Q14a,without_children,285
No,358,all_persons,2018-03-01,2018-03-31,Q14a,with_children_and_adults,71
No,358,all_persons,2018-03-01,2018-03-31,Q14a,with_only_children,2
No,358,all_persons,2018-03-01,2018-03-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2018-03-01,2018-03-31,Q14a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2018-03-01,2018-03-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2018-03-01,2018-03-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2018-03-01,2018-03-31,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2018-03-01,2018-03-31,Q14a,without_children,15
Data Not Collected,18,all_persons,2018-03-01,2018-03-31,Q14a,with_children_and_adults,2
Data Not Collected,18,all_persons,2018-03-01,2018-03-31,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2018-03-01,2018-03-31,Q14a,unknown_household_type,1
Yes,54,all_persons,2018-04-01,2018-04-30,Q14a,without_children,33
Yes,54,all_persons,2018-04-01,2018-04-30,Q14a,with_children_and_adults,21
Yes,54,all_persons,2018-04-01,2018-04-30,Q14a,with_only_children,0
Yes,54,all_persons,2018-04-01,2018-04-30,Q14a,unknown_household_type,0
