ch_status_households,total,population,start_date,end_date,question,household_type,count
Not Chronically Homeless,231,all_households,2016-06-01,2016-06-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_households,2016-06-01,2016-06-30,Q26a,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-06-01,2016-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2016-06-01,2016-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-06-01,2016-06-30,Q26a,unknown_household_type,0
Data Not Collected,35,all_households,2016-06-01,2016-06-30,Q26a,without_children,28
Data Not Collected,35,all_households,2016-06-01,2016-06-30,Q26a,with_children_and_adults,7
Data Not Collected,35,all_households,2016-06-01,2016-06-30,Q26a,with_only_children,0
Data Not Collected,35,all_households,2016-06-01,2016-06-30,Q26a,unknown_household_type,0
Chronically Homeless,45,all_households,2016-07-01,2016-07-31,Q26a,without_children,45
Chronically Homeless,45,all_households,2016-07-01,2016-07-31,Q26a,with_children_and_adults,0
Chronically Homeless,45,all_households,2016-07-01,2016-07-31,Q26a,with_only_children,0
Chronically Homeless,45,all_households,2016-07-01,2016-07-31,Q26a,unknown_household_type,0
Not Chronically Homeless,244,all_households,2016-07-01,2016-07-31,Q26a,without_children,170
Not Chronically Homeless,244,all_households,2016-07-01,2016-07-31,Q26a,with_children_and_adults,74
Not Chronically Homeless,244,all_households,2016-07-01,2016-07-31,Q26a,with_only_children,0
Not Chronically Homeless,244,all_households,2016-07-01,2016-07-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2016-07-01,2016-07-31,Q26a,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-07-01,2016-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2016-07-01,2016-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-07-01,2016-07-31,Q26a,unknown_household_type,0
Data Not Collected,36,all_households,2016-07-01,2016-07-31,Q26a,without_children,31
Data Not Collected,36,all_households,2016-07-01,2016-07-31,Q26a,with_children_and_adults,5
Data Not Collected,36,all_households,2016-07-01,2016-07-31,Q26a,with_only_children,0
Data Not Collected,36,all_households,2016-07-01,2016-07-31,Q26a,unknown_household_type,0
Chronically Homeless,47,all_households,2016-08-01,2016-08-31,Q26a,without_children,46
Chronically Homeless,47,all_households,2016-08-01,2016-08-31,Q26a,with_children_and_adults,1
Chronically Homeless,47,all_households,2016-08-01,2016-08-31,Q26a,with_only_children,0
Chronically Homeless,47,all_households,2016-08-01,2016-08-31,Q26a,unknown_household_type,0
Not Chronically Homeless,283,all_households,2016-08-01,2016-08-31,Q26a,without_children,186
Not Chronically Homeless,283,all_households,2016-08-01,2016-08-31,Q26a,with_children_and_adults,97
Not Chronically Homeless,283,all_households,2016-08-01,2016-08-31,Q26a,with_only_children,0
Not Chronically Homeless,283,all_households,2016-08-01,2016-08-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2016-08-01,2016-08-31,Q26a,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-08-01,2016-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2016-08-01,2016-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-08-01,2016-08-31,Q26a,unknown_household_type,0
Data Not Collected,34,all_households,2016-08-01,2016-08-31,Q26a,without_children,27
Data Not Collected,34,all_households,2016-08-01,2016-08-31,Q26a,with_children_and_adults,7
Data Not Collected,34,all_households,2016-08-01,2016-08-31,Q26a,with_only_children,0
Data Not Collected,34,all_households,2016-08-01,2016-08-31,Q26a,unknown_household_type,0
Chronically Homeless,44,all_households,2016-09-01,2016-09-30,Q26a,without_children,42
Chronically Homeless,44,all_households,2016-09-01,2016-09-30,Q26a,with_children_and_adults,2
Chronically Homeless,44,all_households,2016-09-01,2016-09-30,Q26a,with_only_children,0
Chronically Homeless,44,all_households,2016-09-01,2016-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,289,all_households,2016-09-01,2016-09-30,Q26a,without_children,186
Not Chronically Homeless,289,all_households,2016-09-01,2016-09-30,Q26a,with_children_and_adults,103
Not Chronically Homeless,289,all_households,2016-09-01,2016-09-30,Q26a,with_only_children,0
Not Chronically Homeless,289,all_households,2016-09-01,2016-09-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2016-09-01,2016-09-30,Q26a,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-09-01,2016-09-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2016-09-01,2016-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_households,2016-09-01,2016-09-30,Q26a,unknown_household_type,0
Data Not Collected,36,all_households,2016-09-01,2016-09-30,Q26a,without_children,30
Data Not Collected,36,all_households,2016-09-01,2016-09-30,Q26a,with_children_and_adults,6
Data Not Collected,36,all_households,2016-09-01,2016-09-30,Q26a,with_only_children,0
Data Not Collected,36,all_households,2016-09-01,2016-09-30,Q26a,unknown_household_type,0
Chronically Homeless,48,all_households,2016-10-01,2016-10-31,Q26a,without_children,47
Chronically Homeless,48,all_households,2016-10-01,2016-10-31,Q26a,with_children_and_adults,1
Chronically Homeless,48,all_households,2016-10-01,2016-10-31,Q26a,with_only_children,0
Chronically Homeless,48,all_households,2016-10-01,2016-10-31,Q26a,unknown_household_type,0
Not Chronically Homeless,273,all_households,2016-10-01,2016-10-31,Q26a,without_children,180
Not Chronically Homeless,273,all_households,2016-10-01,2016-10-31,Q26a,with_children_and_adults,93
Not Chronically Homeless,273,all_households,2016-10-01,2016-10-31,Q26a,with_only_children,0
Not Chronically Homeless,273,all_households,2016-10-01,2016-10-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2016-10-01,2016-10-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2016-10-01,2016-10-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2016-10-01,2016-10-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2016-10-01,2016-10-31,Q26a,unknown_household_type,0
Data Not Collected,32,all_households,2016-10-01,2016-10-31,Q26a,without_children,29
Data Not Collected,32,all_households,2016-10-01,2016-10-31,Q26a,with_children_and_adults,3
Data Not Collected,32,all_households,2016-10-01,2016-10-31,Q26a,with_only_children,0
Data Not Collected,32,all_households,2016-10-01,2016-10-31,Q26a,unknown_household_type,0
Chronically Homeless,57,all_households,2016-11-01,2016-11-30,Q26a,without_children,57
Chronically Homeless,57,all_households,2016-11-01,2016-11-30,Q26a,with_children_and_adults,0
Chronically Homeless,57,all_households,2016-11-01,2016-11-30,Q26a,with_only_children,0
Chronically Homeless,57,all_households,2016-11-01,2016-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,301,all_households,2016-11-01,2016-11-30,Q26a,without_children,208
Not Chronically Homeless,301,all_households,2016-11-01,2016-11-30,Q26a,with_children_and_adults,93
Not Chronically Homeless,301,all_households,2016-11-01,2016-11-30,Q26a,with_only_children,0
Not Chronically Homeless,301,all_households,2016-11-01,2016-11-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_households,2016-11-01,2016-11-30,Q26a,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2016-11-01,2016-11-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2016-11-01,2016-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2016-11-01,2016-11-30,Q26a,unknown_household_type,0
Data Not Collected,32,all_households,2016-11-01,2016-11-30,Q26a,without_children,30
Data Not Collected,32,all_households,2016-11-01,2016-11-30,Q26a,with_children_and_adults,2
Data Not Collected,32,all_households,2016-11-01,2016-11-30,Q26a,with_only_children,0
Data Not Collected,32,all_households,2016-11-01,2016-11-30,Q26a,unknown_household_type,0
Chronically Homeless,53,all_households,2016-12-01,2016-12-31,Q26a,without_children,53
Chronically Homeless,53,all_households,2016-12-01,2016-12-31,Q26a,with_children_and_adults,0
Chronically Homeless,53,all_households,2016-12-01,2016-12-31,Q26a,with_only_children,0
Chronically Homeless,53,all_households,2016-12-01,2016-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,315,all_households,2016-12-01,2016-12-31,Q26a,without_children,220
Not Chronically Homeless,315,all_households,2016-12-01,2016-12-31,Q26a,with_children_and_adults,95
Not Chronically Homeless,315,all_households,2016-12-01,2016-12-31,Q26a,with_only_children,0
Not Chronically Homeless,315,all_households,2016-12-01,2016-12-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_households,2016-12-01,2016-12-31,Q26a,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2016-12-01,2016-12-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2016-12-01,2016-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_households,2016-12-01,2016-12-31,Q26a,unknown_household_type,0
Data Not Collected,32,all_households,2016-12-01,2016-12-31,Q26a,without_children,30
Data Not Collected,32,all_households,2016-12-01,2016-12-31,Q26a,with_children_and_adults,2
Data Not Collected,32,all_households,2016-12-01,2016-12-31,Q26a,with_only_children,0
Data Not Collected,32,all_households,2016-12-01,2016-12-31,Q26a,unknown_household_type,0
Chronically Homeless,59,all_households,2017-01-01,2017-01-31,Q26a,without_children,59
Chronically Homeless,59,all_households,2017-01-01,2017-01-31,Q26a,with_children_and_adults,0
Chronically Homeless,59,all_households,2017-01-01,2017-01-31,Q26a,with_only_children,0
Chronically Homeless,59,all_households,2017-01-01,2017-01-31,Q26a,unknown_household_type,0
Not Chronically Homeless,312,all_households,2017-01-01,2017-01-31,Q26a,without_children,224
Not Chronically Homeless,312,all_households,2017-01-01,2017-01-31,Q26a,with_children_and_adults,88
Not Chronically Homeless,312,all_households,2017-01-01,2017-01-31,Q26a,with_only_children,0
Not Chronically Homeless,312,all_households,2017-01-01,2017-01-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,6,all_households,2017-01-01,2017-01-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2017-01-01,2017-01-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2017-01-01,2017-01-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2017-01-01,2017-01-31,Q26a,unknown_household_type,0
Data Not Collected,31,all_households,2017-01-01,2017-01-31,Q26a,without_children,30
Data Not Collected,31,all_households,2017-01-01,2017-01-31,Q26a,with_children_and_adults,1
Data Not Collected,31,all_households,2017-01-01,2017-01-31,Q26a,with_only_children,0
Data Not Collected,31,all_households,2017-01-01,2017-01-31,Q26a,unknown_household_type,0
Chronically Homeless,59,all_households,2017-02-01,2017-02-28,Q26a,without_children,58
Chronically Homeless,59,all_households,2017-02-01,2017-02-28,Q26a,with_children_and_adults,1
Chronically Homeless,59,all_households,2017-02-01,2017-02-28,Q26a,with_only_children,0
Chronically Homeless,59,all_households,2017-02-01,2017-02-28,Q26a,unknown_household_type,0
Not Chronically Homeless,291,all_households,2017-02-01,2017-02-28,Q26a,without_children,224
Not Chronically Homeless,291,all_households,2017-02-01,2017-02-28,Q26a,with_children_and_adults,66
Not Chronically Homeless,291,all_households,2017-02-01,2017-02-28,Q26a,with_only_children,1
Not Chronically Homeless,291,all_households,2017-02-01,2017-02-28,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_households,2017-02-01,2017-02-28,Q26a,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2017-02-01,2017-02-28,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2017-02-01,2017-02-28,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_households,2017-02-01,2017-02-28,Q26a,unknown_household_type,0
Data Not Collected,27,all_households,2017-02-01,2017-02-28,Q26a,without_children,27
Data Not Collected,27,all_households,2017-02-01,2017-02-28,Q26a,with_children_and_adults,0
Data Not Collected,27,all_households,2017-02-01,2017-02-28,Q26a,with_only_children,0
Data Not Collected,27,all_households,2017-02-01,2017-02-28,Q26a,unknown_household_type,0
Chronically Homeless,63,all_households,2017-03-01,2017-03-31,Q26a,without_children,62
Chronically Homeless,63,all_households,2017-03-01,2017-03-31,Q26a,with_children_and_adults,1
Chronically Homeless,63,all_households,2017-03-01,2017-03-31,Q26a,with_only_children,0
Chronically Homeless,63,all_households,2017-03-01,2017-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,290,all_households,2017-03-01,2017-03-31,Q26a,without_children,231
Not Chronically Homeless,290,all_households,2017-03-01,2017-03-31,Q26a,with_children_and_adults,58
Not Chronically Homeless,290,all_households,2017-03-01,2017-03-31,Q26a,with_only_children,1
Not Chronically Homeless,290,all_households,2017-03-01,2017-03-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,6,all_households,2017-03-01,2017-03-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2017-03-01,2017-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2017-03-01,2017-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2017-03-01,2017-03-31,Q26a,unknown_household_type,0
Data Not Collected,24,all_households,2017-03-01,2017-03-31,Q26a,without_children,24
Data Not Collected,24,all_households,2017-03-01,2017-03-31,Q26a,with_children_and_adults,0
Data Not Collected,24,all_households,2017-03-01,2017-03-31,Q26a,with_only_children,0
Data Not Collected,24,all_households,2017-03-01,2017-03-31,Q26a,unknown_household_type,0
Chronically Homeless,56,all_households,2017-04-01,2017-04-30,Q26a,without_children,56
Chronically Homeless,56,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,0
Chronically Homeless,56,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Chronically Homeless,56,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,without_children,211
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,58
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Not Chronically Homeless,269,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,without_children,17
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,with_children_and_adults,1
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,with_only_children,0
Data Not Collected,18,all_households,2017-04-01,2017-04-30,Q26a,unknown_household_type,0
Chronically Homeless,48,all_households,2017-05-01,2017-05-31,Q26a,without_children,48
Chronically Homeless,48,all_households,2017-05-01,2017-05-31,Q26a,with_children_and_adults,0
Chronically Homeless,48,all_households,2017-05-01,2017-05-31,Q26a,with_only_children,0
Chronically Homeless,48,all_households,2017-05-01,2017-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,247,all_households,2017-05-01,2017-05-31,Q26a,without_children,185
Not Chronically Homeless,247,all_households,2017-05-01,2017-05-31,Q26a,with_children_and_adults,61
Not Chronically Homeless,247,all_households,2017-05-01,2017-05-31,Q26a,with_only_children,1
Not Chronically Homeless,247,all_households,2017-05-01,2017-05-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2017-05-01,2017-05-31,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2017-05-01,2017-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2017-05-01,2017-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2017-05-01,2017-05-31,Q26a,unknown_household_type,0
Data Not Collected,11,all_households,2017-05-01,2017-05-31,Q26a,without_children,10
Data Not Collected,11,all_households,2017-05-01,2017-05-31,Q26a,with_children_and_adults,1
Data Not Collected,11,all_households,2017-05-01,2017-05-31,Q26a,with_only_children,0
Data Not Collected,11,all_households,2017-05-01,2017-05-31,Q26a,unknown_household_type,0
Chronically Homeless,47,all_households,2017-06-01,2017-06-30,Q26a,without_children,47
Chronically Homeless,47,all_households,2017-06-01,2017-06-30,Q26a,with_children_and_adults,0
Chronically Homeless,47,all_households,2017-06-01,2017-06-30,Q26a,with_only_children,0
Chronically Homeless,47,all_households,2017-06-01,2017-06-30,Q26a,unknown_household_type,0
Not Chronically Homeless,254,all_households,2017-06-01,2017-06-30,Q26a,without_children,181
Not Chronically Homeless,254,all_households,2017-06-01,2017-06-30,Q26a,with_children_and_adults,72
Not Chronically Homeless,254,all_households,2017-06-01,2017-06-30,Q26a,with_only_children,1
Not Chronically Homeless,254,all_households,2017-06-01,2017-06-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2017-06-01,2017-06-30,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2017-06-01,2017-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2017-06-01,2017-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2017-06-01,2017-06-30,Q26a,unknown_household_type,0
Data Not Collected,12,all_households,2017-06-01,2017-06-30,Q26a,without_children,11
Data Not Collected,12,all_households,2017-06-01,2017-06-30,Q26a,with_children_and_adults,1
Data Not Collected,12,all_households,2017-06-01,2017-06-30,Q26a,with_only_children,0
Data Not Collected,12,all_households,2017-06-01,2017-06-30,Q26a,unknown_household_type,0
Chronically Homeless,48,all_households,2017-07-01,2017-07-31,Q26a,without_children,48
Chronically Homeless,48,all_households,2017-07-01,2017-07-31,Q26a,with_children_and_adults,0
Chronically Homeless,48,all_households,2017-07-01,2017-07-31,Q26a,with_only_children,0
Chronically Homeless,48,all_households,2017-07-01,2017-07-31,Q26a,unknown_household_type,0
Not Chronically Homeless,272,all_households,2017-07-01,2017-07-31,Q26a,without_children,183
Not Chronically Homeless,272,all_households,2017-07-01,2017-07-31,Q26a,with_children_and_adults,88
Not Chronically Homeless,272,all_households,2017-07-01,2017-07-31,Q26a,with_only_children,1
Not Chronically Homeless,272,all_households,2017-07-01,2017-07-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2017-07-01,2017-07-31,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2017-07-01,2017-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2017-07-01,2017-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2017-07-01,2017-07-31,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2017-07-01,2017-07-31,Q26a,without_children,12
Data Not Collected,13,all_households,2017-07-01,2017-07-31,Q26a,with_children_and_adults,1
Data Not Collected,13,all_households,2017-07-01,2017-07-31,Q26a,with_only_children,0
Data Not Collected,13,all_households,2017-07-01,2017-07-31,Q26a,unknown_household_type,0
Chronically Homeless,53,all_households,2017-08-01,2017-08-31,Q26a,without_children,52
Chronically Homeless,53,all_households,2017-08-01,2017-08-31,Q26a,with_children_and_adults,1
Chronically Homeless,53,all_households,2017-08-01,2017-08-31,Q26a,with_only_children,0
Chronically Homeless,53,all_households,2017-08-01,2017-08-31,Q26a,unknown_household_type,0
Not Chronically Homeless,286,all_households,2017-08-01,2017-08-31,Q26a,without_children,196
Not Chronically Homeless,286,all_households,2017-08-01,2017-08-31,Q26a,with_children_and_adults,89
Not Chronically Homeless,286,all_households,2017-08-01,2017-08-31,Q26a,with_only_children,1
Not Chronically Homeless,286,all_households,2017-08-01,2017-08-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2017-08-01,2017-08-31,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2017-08-01,2017-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2017-08-01,2017-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2017-08-01,2017-08-31,Q26a,unknown_household_type,0
Data Not Collected,15,all_households,2017-08-01,2017-08-31,Q26a,without_children,14
Data Not Collected,15,all_households,2017-08-01,2017-08-31,Q26a,with_children_and_adults,1
Data Not Collected,15,all_households,2017-08-01,2017-08-31,Q26a,with_only_children,0
Data Not Collected,15,all_households,2017-08-01,2017-08-31,Q26a,unknown_household_type,0
Chronically Homeless,51,all_households,2017-09-01,2017-09-30,Q26a,without_children,49
Chronically Homeless,51,all_households,2017-09-01,2017-09-30,Q26a,with_children_and_adults,2
Chronically Homeless,51,all_households,2017-09-01,2017-09-30,Q26a,with_only_children,0
Chronically Homeless,51,all_households,2017-09-01,2017-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,263,all_households,2017-09-01,2017-09-30,Q26a,without_children,190
Not Chronically Homeless,263,all_households,2017-09-01,2017-09-30,Q26a,with_children_and_adults,72
Not Chronically Homeless,263,all_households,2017-09-01,2017-09-30,Q26a,with_only_children,1
Not Chronically Homeless,263,all_households,2017-09-01,2017-09-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_households,2017-09-01,2017-09-30,Q26a,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2017-09-01,2017-09-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2017-09-01,2017-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2017-09-01,2017-09-30,Q26a,unknown_household_type,0
Data Not Collected,15,all_households,2017-09-01,2017-09-30,Q26a,without_children,14
Data Not Collected,15,all_households,2017-09-01,2017-09-30,Q26a,with_children_and_adults,1
Data Not Collected,15,all_households,2017-09-01,2017-09-30,Q26a,with_only_children,0
Data Not Collected,15,all_households,2017-09-01,2017-09-30,Q26a,unknown_household_type,0
Chronically Homeless,52,all_households,2017-10-01,2017-10-31,Q26a,without_children,51
Chronically Homeless,52,all_households,2017-10-01,2017-10-31,Q26a,with_children_and_adults,1
Chronically Homeless,52,all_households,2017-10-01,2017-10-31,Q26a,with_only_children,0
Chronically Homeless,52,all_households,2017-10-01,2017-10-31,Q26a,unknown_household_type,0
Not Chronically Homeless,225,all_households,2017-10-01,2017-10-31,Q26a,without_children,162
Not Chronically Homeless,225,all_households,2017-10-01,2017-10-31,Q26a,with_children_and_adults,63
Not Chronically Homeless,225,all_households,2017-10-01,2017-10-31,Q26a,with_only_children,0
Not Chronically Homeless,225,all_households,2017-10-01,2017-10-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2017-10-01,2017-10-31,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2017-10-01,2017-10-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2017-10-01,2017-10-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2017-10-01,2017-10-31,Q26a,unknown_household_type,0
Data Not Collected,10,all_households,2017-10-01,2017-10-31,Q26a,without_children,10
Data Not Collected,10,all_households,2017-10-01,2017-10-31,Q26a,with_children_and_adults,0
Data Not Collected,10,all_households,2017-10-01,2017-10-31,Q26a,with_only_children,0
Data Not Collected,10,all_households,2017-10-01,2017-10-31,Q26a,unknown_household_type,0
Chronically Homeless,62,all_households,2017-11-01,2017-11-30,Q26a,without_children,59
Chronically Homeless,62,all_households,2017-11-01,2017-11-30,Q26a,with_children_and_adults,2
Chronically Homeless,62,all_households,2017-11-01,2017-11-30,Q26a,with_only_children,1
Chronically Homeless,62,all_households,2017-11-01,2017-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,277,all_households,2017-11-01,2017-11-30,Q26a,without_children,212
Not Chronically Homeless,277,all_households,2017-11-01,2017-11-30,Q26a,with_children_and_adults,65
Not Chronically Homeless,277,all_households,2017-11-01,2017-11-30,Q26a,with_only_children,0
Not Chronically Homeless,277,all_households,2017-11-01,2017-11-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,7,all_households,2017-11-01,2017-11-30,Q26a,without_children,7
Client Doesn't Know/Client Refused,7,all_households,2017-11-01,2017-11-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,7,all_households,2017-11-01,2017-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,7,all_households,2017-11-01,2017-11-30,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2017-11-01,2017-11-30,Q26a,without_children,13
Data Not Collected,13,all_households,2017-11-01,2017-11-30,Q26a,with_children_and_adults,0
Data Not Collected,13,all_households,2017-11-01,2017-11-30,Q26a,with_only_children,0
Data Not Collected,13,all_households,2017-11-01,2017-11-30,Q26a,unknown_household_type,0
Chronically Homeless,62,all_households,2017-12-01,2017-12-31,Q26a,without_children,59
Chronically Homeless,62,all_households,2017-12-01,2017-12-31,Q26a,with_children_and_adults,2
Chronically Homeless,62,all_households,2017-12-01,2017-12-31,Q26a,with_only_children,1
Chronically Homeless,62,all_households,2017-12-01,2017-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,277,all_households,2017-12-01,2017-12-31,Q26a,without_children,217
Not Chronically Homeless,277,all_households,2017-12-01,2017-12-31,Q26a,with_children_and_adults,60
Not Chronically Homeless,277,all_households,2017-12-01,2017-12-31,Q26a,with_only_children,0
Not Chronically Homeless,277,all_households,2017-12-01,2017-12-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,6,all_households,2017-12-01,2017-12-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2017-12-01,2017-12-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2017-12-01,2017-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2017-12-01,2017-12-31,Q26a,unknown_household_type,0
Data Not Collected,11,all_households,2017-12-01,2017-12-31,Q26a,without_children,11
Data Not Collected,11,all_households,2017-12-01,2017-12-31,Q26a,with_children_and_adults,0
Data Not Collected,11,all_households,2017-12-01,2017-12-31,Q26a,with_only_children,0
Data Not Collected,11,all_households,2017-12-01,2017-12-31,Q26a,unknown_household_type,0
Chronically Homeless,64,all_households,2018-01-01,2018-01-31,Q26a,without_children,61
Chronically Homeless,64,all_households,2018-01-01,2018-01-31,Q26a,with_children_and_adults,2
Chronically Homeless,64,all_households,2018-01-01,2018-01-31,Q26a,with_only_children,1
Chronically Homeless,64,all_households,2018-01-01,2018-01-31,Q26a,unknown_household_type,0
Not Chronically Homeless,277,all_households,2018-01-01,2018-01-31,Q26a,without_children,217
Not Chronically Homeless,277,all_households,2018-01-01,2018-01-31,Q26a,with_children_and_adults,60
Not Chronically Homeless,277,all_households,2018-01-01,2018-01-31,Q26a,with_only_children,0
Not Chronically Homeless,277,all_households,2018-01-01,2018-01-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_households,2018-01-01,2018-01-31,Q26a,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2018-01-01,2018-01-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2018-01-01,2018-01-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_households,2018-01-01,2018-01-31,Q26a,unknown_household_type,0
Data Not Collected,10,all_households,2018-01-01,2018-01-31,Q26a,without_children,10
Data Not Collected,10,all_households,2018-01-01,2018-01-31,Q26a,with_children_and_adults,0
Data Not Collected,10,all_households,2018-01-01,2018-01-31,Q26a,with_only_children,0
