time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,without_children,20
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
366-730 days (1-2 years),20,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,without_children,22
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,0
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
731 days or more,22,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,without_children,83
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,41
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Total (persons moved into housing),124,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,without_children,19
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,30
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Not yet moved into housing,49,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,without_children,26
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,14
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Data not collected,40,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,without_children,128
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,with_children_and_adults,85
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,with_only_children,0
Total persons,213,all_persons,2016-07-01,2016-07-31,Q22e,unknown_household_type,0
7 days or less,15,all_persons,2016-08-01,2016-08-31,Q22e,without_children,9
7 days or less,15,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,6
7 days or less,15,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
7 days or less,15,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
8 to 14 days,4,all_persons,2016-08-01,2016-08-31,Q22e,without_children,4
8 to 14 days,4,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,0
8 to 14 days,4,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
8 to 14 days,4,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
15 to 21 days,17,all_persons,2016-08-01,2016-08-31,Q22e,without_children,0
15 to 21 days,17,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,17
15 to 21 days,17,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
15 to 21 days,17,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2016-08-01,2016-08-31,Q22e,without_children,0
22 to 30 days,10,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,10
22 to 30 days,10,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
31 to 60 days,16,all_persons,2016-08-01,2016-08-31,Q22e,without_children,4
31 to 60 days,16,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,12
31 to 60 days,16,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
31 to 60 days,16,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
61 to 180 days,43,all_persons,2016-08-01,2016-08-31,Q22e,without_children,14
61 to 180 days,43,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,29
61 to 180 days,43,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
61 to 180 days,43,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
181 to 365 days,16,all_persons,2016-08-01,2016-08-31,Q22e,without_children,12
181 to 365 days,16,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,4
181 to 365 days,16,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
181 to 365 days,16,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),19,all_persons,2016-08-01,2016-08-31,Q22e,without_children,19
366-730 days (1-2 years),19,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),19,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
366-730 days (1-2 years),19,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
731 days or more,24,all_persons,2016-08-01,2016-08-31,Q22e,without_children,24
731 days or more,24,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,0
731 days or more,24,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
731 days or more,24,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
Total (persons moved into housing),164,all_persons,2016-08-01,2016-08-31,Q22e,without_children,86
Total (persons moved into housing),164,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,78
Total (persons moved into housing),164,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
Total (persons moved into housing),164,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
Not yet moved into housing,48,all_persons,2016-08-01,2016-08-31,Q22e,without_children,26
Not yet moved into housing,48,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,22
Not yet moved into housing,48,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
Not yet moved into housing,48,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
Data not collected,43,all_persons,2016-08-01,2016-08-31,Q22e,without_children,24
Data not collected,43,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,19
Data not collected,43,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
Data not collected,43,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
Total persons,255,all_persons,2016-08-01,2016-08-31,Q22e,without_children,136
Total persons,255,all_persons,2016-08-01,2016-08-31,Q22e,with_children_and_adults,119
Total persons,255,all_persons,2016-08-01,2016-08-31,Q22e,with_only_children,0
Total persons,255,all_persons,2016-08-01,2016-08-31,Q22e,unknown_household_type,0
7 days or less,35,all_persons,2016-09-01,2016-09-30,Q22e,without_children,15
7 days or less,35,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,20
7 days or less,35,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
7 days or less,35,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2016-09-01,2016-09-30,Q22e,without_children,3
8 to 14 days,6,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,3
8 to 14 days,6,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
15 to 21 days,18,all_persons,2016-09-01,2016-09-30,Q22e,without_children,1
15 to 21 days,18,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,17
15 to 21 days,18,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
15 to 21 days,18,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2016-09-01,2016-09-30,Q22e,without_children,0
22 to 30 days,10,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,10
22 to 30 days,10,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
31 to 60 days,28,all_persons,2016-09-01,2016-09-30,Q22e,without_children,12
31 to 60 days,28,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,16
31 to 60 days,28,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
31 to 60 days,28,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
61 to 180 days,56,all_persons,2016-09-01,2016-09-30,Q22e,without_children,18
61 to 180 days,56,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,38
61 to 180 days,56,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
61 to 180 days,56,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
181 to 365 days,24,all_persons,2016-09-01,2016-09-30,Q22e,without_children,19
181 to 365 days,24,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,5
181 to 365 days,24,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
181 to 365 days,24,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),28,all_persons,2016-09-01,2016-09-30,Q22e,without_children,24
366-730 days (1-2 years),28,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,4
366-730 days (1-2 years),28,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
366-730 days (1-2 years),28,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
731 days or more,22,all_persons,2016-09-01,2016-09-30,Q22e,without_children,22
731 days or more,22,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,0
731 days or more,22,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
731 days or more,22,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
Total (persons moved into housing),227,all_persons,2016-09-01,2016-09-30,Q22e,without_children,114
Total (persons moved into housing),227,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,113
Total (persons moved into housing),227,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
Total (persons moved into housing),227,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
Not yet moved into housing,25,all_persons,2016-09-01,2016-09-30,Q22e,without_children,6
Not yet moved into housing,25,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,19
Not yet moved into housing,25,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
Not yet moved into housing,25,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
Data not collected,50,all_persons,2016-09-01,2016-09-30,Q22e,without_children,27
Data not collected,50,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,23
Data not collected,50,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
Data not collected,50,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
Total persons,302,all_persons,2016-09-01,2016-09-30,Q22e,without_children,147
Total persons,302,all_persons,2016-09-01,2016-09-30,Q22e,with_children_and_adults,155
Total persons,302,all_persons,2016-09-01,2016-09-30,Q22e,with_only_children,0
Total persons,302,all_persons,2016-09-01,2016-09-30,Q22e,unknown_household_type,0
7 days or less,47,all_persons,2016-10-01,2016-10-31,Q22e,without_children,28
7 days or less,47,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,19
7 days or less,47,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
7 days or less,47,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
8 to 14 days,0,all_persons,2016-10-01,2016-10-31,Q22e,without_children,0
8 to 14 days,0,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,0
8 to 14 days,0,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
8 to 14 days,0,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
15 to 21 days,9,all_persons,2016-10-01,2016-10-31,Q22e,without_children,2
15 to 21 days,9,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,7
15 to 21 days,9,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
15 to 21 days,9,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
22 to 30 days,7,all_persons,2016-10-01,2016-10-31,Q22e,without_children,0
22 to 30 days,7,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,7
22 to 30 days,7,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
22 to 30 days,7,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
31 to 60 days,31,all_persons,2016-10-01,2016-10-31,Q22e,without_children,7
31 to 60 days,31,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,24
31 to 60 days,31,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
31 to 60 days,31,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
61 to 180 days,49,all_persons,2016-10-01,2016-10-31,Q22e,without_children,16
61 to 180 days,49,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,33
61 to 180 days,49,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
61 to 180 days,49,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
181 to 365 days,18,all_persons,2016-10-01,2016-10-31,Q22e,without_children,13
181 to 365 days,18,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,5
181 to 365 days,18,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
181 to 365 days,18,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),25,all_persons,2016-10-01,2016-10-31,Q22e,without_children,21
366-730 days (1-2 years),25,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,4
366-730 days (1-2 years),25,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
366-730 days (1-2 years),25,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
731 days or more,23,all_persons,2016-10-01,2016-10-31,Q22e,without_children,23
731 days or more,23,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,0
731 days or more,23,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
731 days or more,23,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
Total (persons moved into housing),209,all_persons,2016-10-01,2016-10-31,Q22e,without_children,110
Total (persons moved into housing),209,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,99
Total (persons moved into housing),209,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
Total (persons moved into housing),209,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
Not yet moved into housing,33,all_persons,2016-10-01,2016-10-31,Q22e,without_children,4
Not yet moved into housing,33,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,29
Not yet moved into housing,33,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
Not yet moved into housing,33,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
Data not collected,38,all_persons,2016-10-01,2016-10-31,Q22e,without_children,29
Data not collected,38,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,9
Data not collected,38,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
Data not collected,38,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
Total persons,280,all_persons,2016-10-01,2016-10-31,Q22e,without_children,143
Total persons,280,all_persons,2016-10-01,2016-10-31,Q22e,with_children_and_adults,137
Total persons,280,all_persons,2016-10-01,2016-10-31,Q22e,with_only_children,0
Total persons,280,all_persons,2016-10-01,2016-10-31,Q22e,unknown_household_type,0
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,without_children,33
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,15
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
7 days or less,48,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,without_children,2
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,0
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
8 to 14 days,2,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,without_children,3
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,3
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
15 to 21 days,6,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,without_children,1
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,8
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
22 to 30 days,9,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,without_children,12
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,24
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
31 to 60 days,36,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,without_children,21
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,27
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
61 to 180 days,48,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,without_children,20
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,5
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
181 to 365 days,25,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,without_children,33
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
366-730 days (1-2 years),33,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,without_children,38
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,0
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
731 days or more,38,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,without_children,163
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,82
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Total (persons moved into housing),245,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,without_children,9
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,30
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Not yet moved into housing,39,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,without_children,28
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,5
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Data not collected,33,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,without_children,200
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,with_children_and_adults,117
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,with_only_children,0
Total persons,317,all_persons,2016-11-01,2016-11-30,Q22e,unknown_household_type,0
7 days or less,52,all_persons,2016-12-01,2016-12-31,Q22e,without_children,35
7 days or less,52,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,17
7 days or less,52,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
7 days or less,52,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
8 to 14 days,0,all_persons,2016-12-01,2016-12-31,Q22e,without_children,0
8 to 14 days,0,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,0
8 to 14 days,0,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
8 to 14 days,0,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
15 to 21 days,12,all_persons,2016-12-01,2016-12-31,Q22e,without_children,5
15 to 21 days,12,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,7
15 to 21 days,12,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
15 to 21 days,12,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
22 to 30 days,9,all_persons,2016-12-01,2016-12-31,Q22e,without_children,1
22 to 30 days,9,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,8
22 to 30 days,9,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
22 to 30 days,9,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
31 to 60 days,36,all_persons,2016-12-01,2016-12-31,Q22e,without_children,15
31 to 60 days,36,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,21
31 to 60 days,36,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
31 to 60 days,36,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
61 to 180 days,56,all_persons,2016-12-01,2016-12-31,Q22e,without_children,26
61 to 180 days,56,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,30
61 to 180 days,56,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
61 to 180 days,56,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
181 to 365 days,26,all_persons,2016-12-01,2016-12-31,Q22e,without_children,25
181 to 365 days,26,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,1
181 to 365 days,26,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
181 to 365 days,26,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),27,all_persons,2016-12-01,2016-12-31,Q22e,without_children,27
366-730 days (1-2 years),27,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),27,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
366-730 days (1-2 years),27,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
731 days or more,39,all_persons,2016-12-01,2016-12-31,Q22e,without_children,39
731 days or more,39,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,0
731 days or more,39,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
731 days or more,39,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
Total (persons moved into housing),257,all_persons,2016-12-01,2016-12-31,Q22e,without_children,173
Total (persons moved into housing),257,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,84
Total (persons moved into housing),257,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
Total (persons moved into housing),257,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
Not yet moved into housing,50,all_persons,2016-12-01,2016-12-31,Q22e,without_children,5
Not yet moved into housing,50,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,45
Not yet moved into housing,50,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
Not yet moved into housing,50,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
Data not collected,38,all_persons,2016-12-01,2016-12-31,Q22e,without_children,28
Data not collected,38,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,10
Data not collected,38,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
Data not collected,38,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
Total persons,345,all_persons,2016-12-01,2016-12-31,Q22e,without_children,206
Total persons,345,all_persons,2016-12-01,2016-12-31,Q22e,with_children_and_adults,139
Total persons,345,all_persons,2016-12-01,2016-12-31,Q22e,with_only_children,0
Total persons,345,all_persons,2016-12-01,2016-12-31,Q22e,unknown_household_type,0
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,without_children,42
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,13
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
7 days or less,55,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,without_children,1
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,4
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
8 to 14 days,5,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,without_children,5
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,7
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
15 to 21 days,12,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,without_children,3
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,7
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
22 to 30 days,10,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,without_children,11
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,23
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
31 to 60 days,34,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,without_children,33
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,49
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
61 to 180 days,82,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,without_children,26
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,1
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
181 to 365 days,27,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,without_children,26
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
366-730 days (1-2 years),26,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,without_children,47
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,0
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
731 days or more,47,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,without_children,194
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,104
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,with_only_children,0
Total (persons moved into housing),298,all_persons,2017-01-01,2017-01-31,Q22e,unknown_household_type,0
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,without_children,2
Not yet moved into housing,28,all_persons,2017-01-01,2017-01-31,Q22e,with_children_and_adults,26
