ethnicity,total,population,start_date,end_date,question,household_type,count
Non-Hispanic/Non-Latin(a)(o)(x),478,all_persons,2016-04-01,2016-04-30,Q12b,without_children,274
Non-Hispanic/Non-Latin(a)(o)(x),478,all_persons,2016-04-01,2016-04-30,Q12b,with_children_and_adults,199
Non-Hispanic/Non-Latin(a)(o)(x),478,all_persons,2016-04-01,2016-04-30,Q12b,with_only_children,4
Non-Hispanic/Non-Latin(a)(o)(x),478,all_persons,2016-04-01,2016-04-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),52,all_persons,2016-04-01,2016-04-30,Q12b,without_children,19
Hispanic/Latin(a)(o)(x),52,all_persons,2016-04-01,2016-04-30,Q12b,with_children_and_adults,33
Hispanic/Latin(a)(o)(x),52,all_persons,2016-04-01,2016-04-30,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),52,all_persons,2016-04-01,2016-04-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-04-01,2016-04-30,Q12b,without_children,1
Data Not Collected,2,all_persons,2016-04-01,2016-04-30,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-04-01,2016-04-30,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2016-04-01,2016-04-30,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),485,all_persons,2016-05-01,2016-05-31,Q12b,without_children,247
Non-Hispanic/Non-Latin(a)(o)(x),485,all_persons,2016-05-01,2016-05-31,Q12b,with_children_and_adults,226
Non-Hispanic/Non-Latin(a)(o)(x),485,all_persons,2016-05-01,2016-05-31,Q12b,with_only_children,8
Non-Hispanic/Non-Latin(a)(o)(x),485,all_persons,2016-05-01,2016-05-31,Q12b,unknown_household_type,4
Hispanic/Latin(a)(o)(x),52,all_persons,2016-05-01,2016-05-31,Q12b,without_children,19
Hispanic/Latin(a)(o)(x),52,all_persons,2016-05-01,2016-05-31,Q12b,with_children_and_adults,32
Hispanic/Latin(a)(o)(x),52,all_persons,2016-05-01,2016-05-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),52,all_persons,2016-05-01,2016-05-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2016-05-01,2016-05-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2016-05-01,2016-05-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2016-05-01,2016-05-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2016-05-01,2016-05-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),480,all_persons,2016-06-01,2016-06-30,Q12b,without_children,244
Non-Hispanic/Non-Latin(a)(o)(x),480,all_persons,2016-06-01,2016-06-30,Q12b,with_children_and_adults,226
Non-Hispanic/Non-Latin(a)(o)(x),480,all_persons,2016-06-01,2016-06-30,Q12b,with_only_children,6
Non-Hispanic/Non-Latin(a)(o)(x),480,all_persons,2016-06-01,2016-06-30,Q12b,unknown_household_type,4
Hispanic/Latin(a)(o)(x),50,all_persons,2016-06-01,2016-06-30,Q12b,without_children,20
Hispanic/Latin(a)(o)(x),50,all_persons,2016-06-01,2016-06-30,Q12b,with_children_and_adults,29
Hispanic/Latin(a)(o)(x),50,all_persons,2016-06-01,2016-06-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),50,all_persons,2016-06-01,2016-06-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q12b,without_children,1
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2016-07-01,2016-07-31,Q12b,without_children,255
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2016-07-01,2016-07-31,Q12b,with_children_and_adults,254
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2016-07-01,2016-07-31,Q12b,with_only_children,4
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2016-07-01,2016-07-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),61,all_persons,2016-07-01,2016-07-31,Q12b,without_children,24
Hispanic/Latin(a)(o)(x),61,all_persons,2016-07-01,2016-07-31,Q12b,with_children_and_adults,36
Hispanic/Latin(a)(o)(x),61,all_persons,2016-07-01,2016-07-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),61,all_persons,2016-07-01,2016-07-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),632,all_persons,2016-08-01,2016-08-31,Q12b,without_children,278
Non-Hispanic/Non-Latin(a)(o)(x),632,all_persons,2016-08-01,2016-08-31,Q12b,with_children_and_adults,349
Non-Hispanic/Non-Latin(a)(o)(x),632,all_persons,2016-08-01,2016-08-31,Q12b,with_only_children,4
Non-Hispanic/Non-Latin(a)(o)(x),632,all_persons,2016-08-01,2016-08-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),70,all_persons,2016-08-01,2016-08-31,Q12b,without_children,23
Hispanic/Latin(a)(o)(x),70,all_persons,2016-08-01,2016-08-31,Q12b,with_children_and_adults,46
Hispanic/Latin(a)(o)(x),70,all_persons,2016-08-01,2016-08-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),70,all_persons,2016-08-01,2016-08-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2016-08-01,2016-08-31,Q12b,without_children,1
Data Not Collected,3,all_persons,2016-08-01,2016-08-31,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2016-08-01,2016-08-31,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2016-08-01,2016-08-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),664,all_persons,2016-09-01,2016-09-30,Q12b,without_children,271
Non-Hispanic/Non-Latin(a)(o)(x),664,all_persons,2016-09-01,2016-09-30,Q12b,with_children_and_adults,386
Non-Hispanic/Non-Latin(a)(o)(x),664,all_persons,2016-09-01,2016-09-30,Q12b,with_only_children,6
Non-Hispanic/Non-Latin(a)(o)(x),664,all_persons,2016-09-01,2016-09-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),70,all_persons,2016-09-01,2016-09-30,Q12b,without_children,20
Hispanic/Latin(a)(o)(x),70,all_persons,2016-09-01,2016-09-30,Q12b,with_children_and_adults,49
Hispanic/Latin(a)(o)(x),70,all_persons,2016-09-01,2016-09-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),70,all_persons,2016-09-01,2016-09-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q12b,unknown_household_type,0
Data Not Collected,4,all_persons,2016-09-01,2016-09-30,Q12b,without_children,2
Data Not Collected,4,all_persons,2016-09-01,2016-09-30,Q12b,with_children_and_adults,0
Data Not Collected,4,all_persons,2016-09-01,2016-09-30,Q12b,with_only_children,0
Data Not Collected,4,all_persons,2016-09-01,2016-09-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),607,all_persons,2016-10-01,2016-10-31,Q12b,without_children,264
Non-Hispanic/Non-Latin(a)(o)(x),607,all_persons,2016-10-01,2016-10-31,Q12b,with_children_and_adults,336
Non-Hispanic/Non-Latin(a)(o)(x),607,all_persons,2016-10-01,2016-10-31,Q12b,with_only_children,6
Non-Hispanic/Non-Latin(a)(o)(x),607,all_persons,2016-10-01,2016-10-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),55,all_persons,2016-10-01,2016-10-31,Q12b,without_children,24
Hispanic/Latin(a)(o)(x),55,all_persons,2016-10-01,2016-10-31,Q12b,with_children_and_adults,31
Hispanic/Latin(a)(o)(x),55,all_persons,2016-10-01,2016-10-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),55,all_persons,2016-10-01,2016-10-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2016-10-01,2016-10-31,Q12b,without_children,1
Data Not Collected,3,all_persons,2016-10-01,2016-10-31,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2016-10-01,2016-10-31,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2016-10-01,2016-10-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),650,all_persons,2016-11-01,2016-11-30,Q12b,without_children,305
Non-Hispanic/Non-Latin(a)(o)(x),650,all_persons,2016-11-01,2016-11-30,Q12b,with_children_and_adults,336
Non-Hispanic/Non-Latin(a)(o)(x),650,all_persons,2016-11-01,2016-11-30,Q12b,with_only_children,8
Non-Hispanic/Non-Latin(a)(o)(x),650,all_persons,2016-11-01,2016-11-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),61,all_persons,2016-11-01,2016-11-30,Q12b,without_children,33
Hispanic/Latin(a)(o)(x),61,all_persons,2016-11-01,2016-11-30,Q12b,with_children_and_adults,27
Hispanic/Latin(a)(o)(x),61,all_persons,2016-11-01,2016-11-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),61,all_persons,2016-11-01,2016-11-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q12b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-11-01,2016-11-30,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q12b,without_children,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),660,all_persons,2016-12-01,2016-12-31,Q12b,without_children,313
Non-Hispanic/Non-Latin(a)(o)(x),660,all_persons,2016-12-01,2016-12-31,Q12b,with_children_and_adults,338
Non-Hispanic/Non-Latin(a)(o)(x),660,all_persons,2016-12-01,2016-12-31,Q12b,with_only_children,8
Non-Hispanic/Non-Latin(a)(o)(x),660,all_persons,2016-12-01,2016-12-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),73,all_persons,2016-12-01,2016-12-31,Q12b,without_children,29
Hispanic/Latin(a)(o)(x),73,all_persons,2016-12-01,2016-12-31,Q12b,with_children_and_adults,43
Hispanic/Latin(a)(o)(x),73,all_persons,2016-12-01,2016-12-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),73,all_persons,2016-12-01,2016-12-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q12b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2016-12-01,2016-12-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),636,all_persons,2017-01-01,2017-01-31,Q12b,without_children,320
Non-Hispanic/Non-Latin(a)(o)(x),636,all_persons,2017-01-01,2017-01-31,Q12b,with_children_and_adults,309
Non-Hispanic/Non-Latin(a)(o)(x),636,all_persons,2017-01-01,2017-01-31,Q12b,with_only_children,6
Non-Hispanic/Non-Latin(a)(o)(x),636,all_persons,2017-01-01,2017-01-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),65,all_persons,2017-01-01,2017-01-31,Q12b,without_children,27
Hispanic/Latin(a)(o)(x),65,all_persons,2017-01-01,2017-01-31,Q12b,with_children_and_adults,37
Hispanic/Latin(a)(o)(x),65,all_persons,2017-01-01,2017-01-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),65,all_persons,2017-01-01,2017-01-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),546,all_persons,2017-02-01,2017-02-28,Q12b,without_children,314
Non-Hispanic/Non-Latin(a)(o)(x),546,all_persons,2017-02-01,2017-02-28,Q12b,with_children_and_adults,222
Non-Hispanic/Non-Latin(a)(o)(x),546,all_persons,2017-02-01,2017-02-28,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),546,all_persons,2017-02-01,2017-02-28,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),56,all_persons,2017-02-01,2017-02-28,Q12b,without_children,29
Hispanic/Latin(a)(o)(x),56,all_persons,2017-02-01,2017-02-28,Q12b,with_children_and_adults,26
Hispanic/Latin(a)(o)(x),56,all_persons,2017-02-01,2017-02-28,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),56,all_persons,2017-02-01,2017-02-28,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2017-02-01,2017-02-28,Q12b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-02-01,2017-02-28,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-02-01,2017-02-28,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-02-01,2017-02-28,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),504,all_persons,2017-03-01,2017-03-31,Q12b,without_children,317
Non-Hispanic/Non-Latin(a)(o)(x),504,all_persons,2017-03-01,2017-03-31,Q12b,with_children_and_adults,177
Non-Hispanic/Non-Latin(a)(o)(x),504,all_persons,2017-03-01,2017-03-31,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),504,all_persons,2017-03-01,2017-03-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),59,all_persons,2017-03-01,2017-03-31,Q12b,without_children,32
Hispanic/Latin(a)(o)(x),59,all_persons,2017-03-01,2017-03-31,Q12b,with_children_and_adults,26
Hispanic/Latin(a)(o)(x),59,all_persons,2017-03-01,2017-03-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),59,all_persons,2017-03-01,2017-03-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2017-03-01,2017-03-31,Q12b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-03-01,2017-03-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-03-01,2017-03-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-03-01,2017-03-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),475,all_persons,2017-04-01,2017-04-30,Q12b,without_children,284
Non-Hispanic/Non-Latin(a)(o)(x),475,all_persons,2017-04-01,2017-04-30,Q12b,with_children_and_adults,181
Non-Hispanic/Non-Latin(a)(o)(x),475,all_persons,2017-04-01,2017-04-30,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),475,all_persons,2017-04-01,2017-04-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),55,all_persons,2017-04-01,2017-04-30,Q12b,without_children,33
Hispanic/Latin(a)(o)(x),55,all_persons,2017-04-01,2017-04-30,Q12b,with_children_and_adults,21
Hispanic/Latin(a)(o)(x),55,all_persons,2017-04-01,2017-04-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),55,all_persons,2017-04-01,2017-04-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),451,all_persons,2017-05-01,2017-05-31,Q12b,without_children,246
Non-Hispanic/Non-Latin(a)(o)(x),451,all_persons,2017-05-01,2017-05-31,Q12b,with_children_and_adults,194
Non-Hispanic/Non-Latin(a)(o)(x),451,all_persons,2017-05-01,2017-05-31,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),451,all_persons,2017-05-01,2017-05-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),49,all_persons,2017-05-01,2017-05-31,Q12b,without_children,26
Hispanic/Latin(a)(o)(x),49,all_persons,2017-05-01,2017-05-31,Q12b,with_children_and_adults,22
Hispanic/Latin(a)(o)(x),49,all_persons,2017-05-01,2017-05-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),49,all_persons,2017-05-01,2017-05-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2017-05-01,2017-05-31,Q12b,without_children,1
Data Not Collected,3,all_persons,2017-05-01,2017-05-31,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2017-05-01,2017-05-31,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2017-05-01,2017-05-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),488,all_persons,2017-06-01,2017-06-30,Q12b,without_children,240
Non-Hispanic/Non-Latin(a)(o)(x),488,all_persons,2017-06-01,2017-06-30,Q12b,with_children_and_adults,237
Non-Hispanic/Non-Latin(a)(o)(x),488,all_persons,2017-06-01,2017-06-30,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),488,all_persons,2017-06-01,2017-06-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),55,all_persons,2017-06-01,2017-06-30,Q12b,without_children,30
Hispanic/Latin(a)(o)(x),55,all_persons,2017-06-01,2017-06-30,Q12b,with_children_and_adults,24
Hispanic/Latin(a)(o)(x),55,all_persons,2017-06-01,2017-06-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),55,all_persons,2017-06-01,2017-06-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2017-06-01,2017-06-30,Q12b,without_children,1
Data Not Collected,3,all_persons,2017-06-01,2017-06-30,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2017-06-01,2017-06-30,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2017-06-01,2017-06-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),545,all_persons,2017-07-01,2017-07-31,Q12b,without_children,242
Non-Hispanic/Non-Latin(a)(o)(x),545,all_persons,2017-07-01,2017-07-31,Q12b,with_children_and_adults,292
Non-Hispanic/Non-Latin(a)(o)(x),545,all_persons,2017-07-01,2017-07-31,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),545,all_persons,2017-07-01,2017-07-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),58,all_persons,2017-07-01,2017-07-31,Q12b,without_children,33
Hispanic/Latin(a)(o)(x),58,all_persons,2017-07-01,2017-07-31,Q12b,with_children_and_adults,24
Hispanic/Latin(a)(o)(x),58,all_persons,2017-07-01,2017-07-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),58,all_persons,2017-07-01,2017-07-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2017-07-01,2017-07-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-07-01,2017-07-31,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2017-07-01,2017-07-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-07-01,2017-07-31,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2017-07-01,2017-07-31,Q12b,without_children,1
Data Not Collected,3,all_persons,2017-07-01,2017-07-31,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2017-07-01,2017-07-31,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2017-07-01,2017-07-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2017-08-01,2017-08-31,Q12b,without_children,262
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2017-08-01,2017-08-31,Q12b,with_children_and_adults,298
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2017-08-01,2017-08-31,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),571,all_persons,2017-08-01,2017-08-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),60,all_persons,2017-08-01,2017-08-31,Q12b,without_children,33
Hispanic/Latin(a)(o)(x),60,all_persons,2017-08-01,2017-08-31,Q12b,with_children_and_adults,26
Hispanic/Latin(a)(o)(x),60,all_persons,2017-08-01,2017-08-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),60,all_persons,2017-08-01,2017-08-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q12b,without_children,1
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-08-01,2017-08-31,Q12b,unknown_household_type,0
Data Not Collected,6,all_persons,2017-08-01,2017-08-31,Q12b,without_children,1
Data Not Collected,6,all_persons,2017-08-01,2017-08-31,Q12b,with_children_and_adults,3
Data Not Collected,6,all_persons,2017-08-01,2017-08-31,Q12b,with_only_children,0
Data Not Collected,6,all_persons,2017-08-01,2017-08-31,Q12b,unknown_household_type,2
