pit_month,total,population,start_date,end_date,question,household_type,count
July,0,all_persons,2016-10-01,2016-10-31,Q7b,unknown_household_type,0
October,539,all_persons,2016-10-01,2016-10-31,Q7b,without_children,251
October,539,all_persons,2016-10-01,2016-10-31,Q7b,with_children_and_adults,279
October,539,all_persons,2016-10-01,2016-10-31,Q7b,with_only_children,6
October,539,all_persons,2016-10-01,2016-10-31,Q7b,unknown_household_type,3
January,0,all_persons,2016-11-01,2016-11-30,Q7b,without_children,0
January,0,all_persons,2016-11-01,2016-11-30,Q7b,with_children_and_adults,0
January,0,all_persons,2016-11-01,2016-11-30,Q7b,with_only_children,0
January,0,all_persons,2016-11-01,2016-11-30,Q7b,unknown_household_type,0
April,0,all_persons,2016-11-01,2016-11-30,Q7b,without_children,0
April,0,all_persons,2016-11-01,2016-11-30,Q7b,with_children_and_adults,0
April,0,all_persons,2016-11-01,2016-11-30,Q7b,with_only_children,0
April,0,all_persons,2016-11-01,2016-11-30,Q7b,unknown_household_type,0
July,0,all_persons,2016-11-01,2016-11-30,Q7b,without_children,0
July,0,all_persons,2016-11-01,2016-11-30,Q7b,with_children_and_adults,0
July,0,all_persons,2016-11-01,2016-11-30,Q7b,with_only_children,0
July,0,all_persons,2016-11-01,2016-11-30,Q7b,unknown_household_type,0
October,0,all_persons,2016-11-01,2016-11-30,Q7b,without_children,0
October,0,all_persons,2016-11-01,2016-11-30,Q7b,with_children_and_adults,0
October,0,all_persons,2016-11-01,2016-11-30,Q7b,with_only_children,0
October,0,all_persons,2016-11-01,2016-11-30,Q7b,unknown_household_type,0
January,0,all_persons,2016-12-01,2016-12-31,Q7b,without_children,0
January,0,all_persons,2016-12-01,2016-12-31,Q7b,with_children_and_adults,0
January,0,all_persons,2016-12-01,2016-12-31,Q7b,with_only_children,0
January,0,all_persons,2016-12-01,2016-12-31,Q7b,unknown_household_type,0
April,0,all_persons,2016-12-01,2016-12-31,Q7b,without_children,0
April,0,all_persons,2016-12-01,2016-12-31,Q7b,with_children_and_adults,0
April,0,all_persons,2016-12-01,2016-12-31,Q7b,with_only_children,0
April,0,all_persons,2016-12-01,2016-12-31,Q7b,unknown_household_type,0
July,0,all_persons,2016-12-01,2016-12-31,Q7b,without_children,0
July,0,all_persons,2016-12-01,2016-12-31,Q7b,with_children_and_adults,0
July,0,all_persons,2016-12-01,2016-12-31,Q7b,with_only_children,0
July,0,all_persons,2016-12-01,2016-12-31,Q7b,unknown_household_type,0
October,0,all_persons,2016-12-01,2016-12-31,Q7b,without_children,0
October,0,all_persons,2016-12-01,2016-12-31,Q7b,with_children_and_adults,0
October,0,all_persons,2016-12-01,2016-12-31,Q7b,with_only_children,0
October,0,all_persons,2016-12-01,2016-12-31,Q7b,unknown_household_type,0
January,505,all_persons,2017-01-01,2017-01-31,Q7b,without_children,275
January,505,all_persons,2017-01-01,2017-01-31,Q7b,with_children_and_adults,220
January,505,all_persons,2017-01-01,2017-01-31,Q7b,with_only_children,7
January,505,all_persons,2017-01-01,2017-01-31,Q7b,unknown_household_type,3
April,0,all_persons,2017-01-01,2017-01-31,Q7b,without_children,0
April,0,all_persons,2017-01-01,2017-01-31,Q7b,with_children_and_adults,0
April,0,all_persons,2017-01-01,2017-01-31,Q7b,with_only_children,0
April,0,all_persons,2017-01-01,2017-01-31,Q7b,unknown_household_type,0
July,0,all_persons,2017-01-01,2017-01-31,Q7b,without_children,0
July,0,all_persons,2017-01-01,2017-01-31,Q7b,with_children_and_adults,0
July,0,all_persons,2017-01-01,2017-01-31,Q7b,with_only_children,0
July,0,all_persons,2017-01-01,2017-01-31,Q7b,unknown_household_type,0
October,0,all_persons,2017-01-01,2017-01-31,Q7b,without_children,0
October,0,all_persons,2017-01-01,2017-01-31,Q7b,with_children_and_adults,0
October,0,all_persons,2017-01-01,2017-01-31,Q7b,with_only_children,0
October,0,all_persons,2017-01-01,2017-01-31,Q7b,unknown_household_type,0
January,0,all_persons,2017-02-01,2017-02-28,Q7b,without_children,0
January,0,all_persons,2017-02-01,2017-02-28,Q7b,with_children_and_adults,0
January,0,all_persons,2017-02-01,2017-02-28,Q7b,with_only_children,0
January,0,all_persons,2017-02-01,2017-02-28,Q7b,unknown_household_type,0
April,0,all_persons,2017-02-01,2017-02-28,Q7b,without_children,0
April,0,all_persons,2017-02-01,2017-02-28,Q7b,with_children_and_adults,0
April,0,all_persons,2017-02-01,2017-02-28,Q7b,with_only_children,0
April,0,all_persons,2017-02-01,2017-02-28,Q7b,unknown_household_type,0
July,0,all_persons,2017-02-01,2017-02-28,Q7b,without_children,0
July,0,all_persons,2017-02-01,2017-02-28,Q7b,with_children_and_adults,0
July,0,all_persons,2017-02-01,2017-02-28,Q7b,with_only_children,0
July,0,all_persons,2017-02-01,2017-02-28,Q7b,unknown_household_type,0
October,0,all_persons,2017-02-01,2017-02-28,Q7b,without_children,0
October,0,all_persons,2017-02-01,2017-02-28,Q7b,with_children_and_adults,0
October,0,all_persons,2017-02-01,2017-02-28,Q7b,with_only_children,0
October,0,all_persons,2017-02-01,2017-02-28,Q7b,unknown_household_type,0
January,0,all_persons,2017-03-01,2017-03-31,Q7b,without_children,0
January,0,all_persons,2017-03-01,2017-03-31,Q7b,with_children_and_adults,0
January,0,all_persons,2017-03-01,2017-03-31,Q7b,with_only_children,0
January,0,all_persons,2017-03-01,2017-03-31,Q7b,unknown_household_type,0
April,0,all_persons,2017-03-01,2017-03-31,Q7b,without_children,0
April,0,all_persons,2017-03-01,2017-03-31,Q7b,with_children_and_adults,0
April,0,all_persons,2017-03-01,2017-03-31,Q7b,with_only_children,0
April,0,all_persons,2017-03-01,2017-03-31,Q7b,unknown_household_type,0
July,0,all_persons,2017-03-01,2017-03-31,Q7b,without_children,0
July,0,all_persons,2017-03-01,2017-03-31,Q7b,with_children_and_adults,0
July,0,all_persons,2017-03-01,2017-03-31,Q7b,with_only_children,0
July,0,all_persons,2017-03-01,2017-03-31,Q7b,unknown_household_type,0
October,0,all_persons,2017-03-01,2017-03-31,Q7b,without_children,0
October,0,all_persons,2017-03-01,2017-03-31,Q7b,with_children_and_adults,0
October,0,all_persons,2017-03-01,2017-03-31,Q7b,with_only_children,0
October,0,all_persons,2017-03-01,2017-03-31,Q7b,unknown_household_type,0
January,0,all_persons,2017-04-01,2017-04-30,Q7b,without_children,0
January,0,all_persons,2017-04-01,2017-04-30,Q7b,with_children_and_adults,0
January,0,all_persons,2017-04-01,2017-04-30,Q7b,with_only_children,0
January,0,all_persons,2017-04-01,2017-04-30,Q7b,unknown_household_type,0
April,380,all_persons,2017-04-01,2017-04-30,Q7b,without_children,235
April,380,all_persons,2017-04-01,2017-04-30,Q7b,with_children_and_adults,132
April,380,all_persons,2017-04-01,2017-04-30,Q7b,with_only_children,10
April,380,all_persons,2017-04-01,2017-04-30,Q7b,unknown_household_type,3
July,0,all_persons,2017-04-01,2017-04-30,Q7b,without_children,0
July,0,all_persons,2017-04-01,2017-04-30,Q7b,with_children_and_adults,0
July,0,all_persons,2017-04-01,2017-04-30,Q7b,with_only_children,0
July,0,all_persons,2017-04-01,2017-04-30,Q7b,unknown_household_type,0
October,0,all_persons,2017-04-01,2017-04-30,Q7b,without_children,0
October,0,all_persons,2017-04-01,2017-04-30,Q7b,with_children_and_adults,0
October,0,all_persons,2017-04-01,2017-04-30,Q7b,with_only_children,0
October,0,all_persons,2017-04-01,2017-04-30,Q7b,unknown_household_type,0
January,0,all_persons,2017-05-01,2017-05-31,Q7b,without_children,0
January,0,all_persons,2017-05-01,2017-05-31,Q7b,with_children_and_adults,0
January,0,all_persons,2017-05-01,2017-05-31,Q7b,with_only_children,0
January,0,all_persons,2017-05-01,2017-05-31,Q7b,unknown_household_type,0
April,0,all_persons,2017-05-01,2017-05-31,Q7b,without_children,0
April,0,all_persons,2017-05-01,2017-05-31,Q7b,with_children_and_adults,0
April,0,all_persons,2017-05-01,2017-05-31,Q7b,with_only_children,0
April,0,all_persons,2017-05-01,2017-05-31,Q7b,unknown_household_type,0
July,0,all_persons,2017-05-01,2017-05-31,Q7b,without_children,0
July,0,all_persons,2017-05-01,2017-05-31,Q7b,with_children_and_adults,0
July,0,all_persons,2017-05-01,2017-05-31,Q7b,with_only_children,0
July,0,all_persons,2017-05-01,2017-05-31,Q7b,unknown_household_type,0
October,0,all_persons,2017-05-01,2017-05-31,Q7b,without_children,0
October,0,all_persons,2017-05-01,2017-05-31,Q7b,with_children_and_adults,0
October,0,all_persons,2017-05-01,2017-05-31,Q7b,with_only_children,0
October,0,all_persons,2017-05-01,2017-05-31,Q7b,unknown_household_type,0
January,0,all_persons,2017-06-01,2017-06-30,Q7b,without_children,0
January,0,all_persons,2017-06-01,2017-06-30,Q7b,with_children_and_adults,0
January,0,all_persons,2017-06-01,2017-06-30,Q7b,with_only_children,0
January,0,all_persons,2017-06-01,2017-06-30,Q7b,unknown_household_type,0
April,0,all_persons,2017-06-01,2017-06-30,Q7b,without_children,0
April,0,all_persons,2017-06-01,2017-06-30,Q7b,with_children_and_adults,0
April,0,all_persons,2017-06-01,2017-06-30,Q7b,with_only_children,0
April,0,all_persons,2017-06-01,2017-06-30,Q7b,unknown_household_type,0
July,0,all_persons,2017-06-01,2017-06-30,Q7b,without_children,0
July,0,all_persons,2017-06-01,2017-06-30,Q7b,with_children_and_adults,0
July,0,all_persons,2017-06-01,2017-06-30,Q7b,with_only_children,0
July,0,all_persons,2017-06-01,2017-06-30,Q7b,unknown_household_type,0
October,0,all_persons,2017-06-01,2017-06-30,Q7b,without_children,0
October,0,all_persons,2017-06-01,2017-06-30,Q7b,with_children_and_adults,0
October,0,all_persons,2017-06-01,2017-06-30,Q7b,with_only_children,0
October,0,all_persons,2017-06-01,2017-06-30,Q7b,unknown_household_type,0
January,0,all_persons,2017-07-01,2017-07-31,Q7b,without_children,0
January,0,all_persons,2017-07-01,2017-07-31,Q7b,with_children_and_adults,0
January,0,all_persons,2017-07-01,2017-07-31,Q7b,with_only_children,0
January,0,all_persons,2017-07-01,2017-07-31,Q7b,unknown_household_type,0
April,0,all_persons,2017-07-01,2017-07-31,Q7b,without_children,0
April,0,all_persons,2017-07-01,2017-07-31,Q7b,with_children_and_adults,0
April,0,all_persons,2017-07-01,2017-07-31,Q7b,with_only_children,0
April,0,all_persons,2017-07-01,2017-07-31,Q7b,unknown_household_type,0
July,475,all_persons,2017-07-01,2017-07-31,Q7b,without_children,241
July,475,all_persons,2017-07-01,2017-07-31,Q7b,with_children_and_adults,220
July,475,all_persons,2017-07-01,2017-07-31,Q7b,with_only_children,11
July,475,all_persons,2017-07-01,2017-07-31,Q7b,unknown_household_type,3
October,0,all_persons,2017-07-01,2017-07-31,Q7b,without_children,0
October,0,all_persons,2017-07-01,2017-07-31,Q7b,with_children_and_adults,0
October,0,all_persons,2017-07-01,2017-07-31,Q7b,with_only_children,0
October,0,all_persons,2017-07-01,2017-07-31,Q7b,unknown_household_type,0
January,0,all_persons,2017-08-01,2017-08-31,Q7b,without_children,0
January,0,all_persons,2017-08-01,2017-08-31,Q7b,with_children_and_adults,0
January,0,all_persons,2017-08-01,2017-08-31,Q7b,with_only_children,0
January,0,all_persons,2017-08-01,2017-08-31,Q7b,unknown_household_type,0
April,0,all_persons,2017-08-01,2017-08-31,Q7b,without_children,0
April,0,all_persons,2017-08-01,2017-08-31,Q7b,with_children_and_adults,0
April,0,all_persons,2017-08-01,2017-08-31,Q7b,with_only_children,0
April,0,all_persons,2017-08-01,2017-08-31,Q7b,unknown_household_type,0
July,0,all_persons,2017-08-01,2017-08-31,Q7b,without_children,0
July,0,all_persons,2017-08-01,2017-08-31,Q7b,with_children_and_adults,0
July,0,all_persons,2017-08-01,2017-08-31,Q7b,with_only_children,0
July,0,all_persons,2017-08-01,2017-08-31,Q7b,unknown_household_type,0
October,0,all_persons,2017-08-01,2017-08-31,Q7b,without_children,0
October,0,all_persons,2017-08-01,2017-08-31,Q7b,with_children_and_adults,0
October,0,all_persons,2017-08-01,2017-08-31,Q7b,with_only_children,0
October,0,all_persons,2017-08-01,2017-08-31,Q7b,unknown_household_type,0
January,0,all_persons,2017-09-01,2017-09-30,Q7b,without_children,0
January,0,all_persons,2017-09-01,2017-09-30,Q7b,with_children_and_adults,0
January,0,all_persons,2017-09-01,2017-09-30,Q7b,with_only_children,0
January,0,all_persons,2017-09-01,2017-09-30,Q7b,unknown_household_type,0
April,0,all_persons,2017-09-01,2017-09-30,Q7b,without_children,0
April,0,all_persons,2017-09-01,2017-09-30,Q7b,with_children_and_adults,0
April,0,all_persons,2017-09-01,2017-09-30,Q7b,with_only_children,0
April,0,all_persons,2017-09-01,2017-09-30,Q7b,unknown_household_type,0
July,0,all_persons,2017-09-01,2017-09-30,Q7b,without_children,0
July,0,all_persons,2017-09-01,2017-09-30,Q7b,with_children_and_adults,0
July,0,all_persons,2017-09-01,2017-09-30,Q7b,with_only_children,0
July,0,all_persons,2017-09-01,2017-09-30,Q7b,unknown_household_type,0
October,0,all_persons,2017-09-01,2017-09-30,Q7b,without_children,0
October,0,all_persons,2017-09-01,2017-09-30,Q7b,with_children_and_adults,0
October,0,all_persons,2017-09-01,2017-09-30,Q7b,with_only_children,0
October,0,all_persons,2017-09-01,2017-09-30,Q7b,unknown_household_type,0
January,0,all_persons,2017-10-01,2017-10-31,Q7b,without_children,0
January,0,all_persons,2017-10-01,2017-10-31,Q7b,with_children_and_adults,0
January,0,all_persons,2017-10-01,2017-10-31,Q7b,with_only_children,0
January,0,all_persons,2017-10-01,2017-10-31,Q7b,unknown_household_type,0
April,0,all_persons,2017-10-01,2017-10-31,Q7b,without_children,0
April,0,all_persons,2017-10-01,2017-10-31,Q7b,with_children_and_adults,0
April,0,all_persons,2017-10-01,2017-10-31,Q7b,with_only_children,0
April,0,all_persons,2017-10-01,2017-10-31,Q7b,unknown_household_type,0
July,0,all_persons,2017-10-01,2017-10-31,Q7b,without_children,0
July,0,all_persons,2017-10-01,2017-10-31,Q7b,with_children_and_adults,0
July,0,all_persons,2017-10-01,2017-10-31,Q7b,with_only_children,0
July,0,all_persons,2017-10-01,2017-10-31,Q7b,unknown_household_type,0
October,422,all_persons,2017-10-01,2017-10-31,Q7b,without_children,216
October,422,all_persons,2017-10-01,2017-10-31,Q7b,with_children_and_adults,193
October,422,all_persons,2017-10-01,2017-10-31,Q7b,with_only_children,10
October,422,all_persons,2017-10-01,2017-10-31,Q7b,unknown_household_type,3
January,0,all_persons,2017-11-01,2017-11-30,Q7b,without_children,0
January,0,all_persons,2017-11-01,2017-11-30,Q7b,with_children_and_adults,0
January,0,all_persons,2017-11-01,2017-11-30,Q7b,with_only_children,0
January,0,all_persons,2017-11-01,2017-11-30,Q7b,unknown_household_type,0
April,0,all_persons,2017-11-01,2017-11-30,Q7b,without_children,0
April,0,all_persons,2017-11-01,2017-11-30,Q7b,with_children_and_adults,0
April,0,all_persons,2017-11-01,2017-11-30,Q7b,with_only_children,0
April,0,all_persons,2017-11-01,2017-11-30,Q7b,unknown_household_type,0
July,0,all_persons,2017-11-01,2017-11-30,Q7b,without_children,0
July,0,all_persons,2017-11-01,2017-11-30,Q7b,with_children_and_adults,0
July,0,all_persons,2017-11-01,2017-11-30,Q7b,with_only_children,0
July,0,all_persons,2017-11-01,2017-11-30,Q7b,unknown_household_type,0
October,0,all_persons,2017-11-01,2017-11-30,Q7b,without_children,0
October,0,all_persons,2017-11-01,2017-11-30,Q7b,with_children_and_adults,0
October,0,all_persons,2017-11-01,2017-11-30,Q7b,with_only_children,0
October,0,all_persons,2017-11-01,2017-11-30,Q7b,unknown_household_type,0
January,0,all_persons,2017-12-01,2017-12-31,Q7b,without_children,0
January,0,all_persons,2017-12-01,2017-12-31,Q7b,with_children_and_adults,0
January,0,all_persons,2017-12-01,2017-12-31,Q7b,with_only_children,0
January,0,all_persons,2017-12-01,2017-12-31,Q7b,unknown_household_type,0
April,0,all_persons,2017-12-01,2017-12-31,Q7b,without_children,0
April,0,all_persons,2017-12-01,2017-12-31,Q7b,with_children_and_adults,0
April,0,all_persons,2017-12-01,2017-12-31,Q7b,with_only_children,0
April,0,all_persons,2017-12-01,2017-12-31,Q7b,unknown_household_type,0
July,0,all_persons,2017-12-01,2017-12-31,Q7b,without_children,0
July,0,all_persons,2017-12-01,2017-12-31,Q7b,with_children_and_adults,0
July,0,all_persons,2017-12-01,2017-12-31,Q7b,with_only_children,0
July,0,all_persons,2017-12-01,2017-12-31,Q7b,unknown_household_type,0
October,0,all_persons,2017-12-01,2017-12-31,Q7b,without_children,0
October,0,all_persons,2017-12-01,2017-12-31,Q7b,with_children_and_adults,0
October,0,all_persons,2017-12-01,2017-12-31,Q7b,with_only_children,0
October,0,all_persons,2017-12-01,2017-12-31,Q7b,unknown_household_type,0
January,442,all_persons,2018-01-01,2018-01-31,Q7b,without_children,259
January,442,all_persons,2018-01-01,2018-01-31,Q7b,with_children_and_adults,168
January,442,all_persons,2018-01-01,2018-01-31,Q7b,with_only_children,12
January,442,all_persons,2018-01-01,2018-01-31,Q7b,unknown_household_type,3
April,0,all_persons,2018-01-01,2018-01-31,Q7b,without_children,0
April,0,all_persons,2018-01-01,2018-01-31,Q7b,with_children_and_adults,0
April,0,all_persons,2018-01-01,2018-01-31,Q7b,with_only_children,0
April,0,all_persons,2018-01-01,2018-01-31,Q7b,unknown_household_type,0
July,0,all_persons,2018-01-01,2018-01-31,Q7b,without_children,0
July,0,all_persons,2018-01-01,2018-01-31,Q7b,with_children_and_adults,0
July,0,all_persons,2018-01-01,2018-01-31,Q7b,with_only_children,0
July,0,all_persons,2018-01-01,2018-01-31,Q7b,unknown_household_type,0
October,0,all_persons,2018-01-01,2018-01-31,Q7b,without_children,0
October,0,all_persons,2018-01-01,2018-01-31,Q7b,with_children_and_adults,0
October,0,all_persons,2018-01-01,2018-01-31,Q7b,with_only_children,0
October,0,all_persons,2018-01-01,2018-01-31,Q7b,unknown_household_type,0
January,0,all_persons,2018-02-01,2018-02-28,Q7b,without_children,0
January,0,all_persons,2018-02-01,2018-02-28,Q7b,with_children_and_adults,0
January,0,all_persons,2018-02-01,2018-02-28,Q7b,with_only_children,0
January,0,all_persons,2018-02-01,2018-02-28,Q7b,unknown_household_type,0
April,0,all_persons,2018-02-01,2018-02-28,Q7b,without_children,0
April,0,all_persons,2018-02-01,2018-02-28,Q7b,with_children_and_adults,0
April,0,all_persons,2018-02-01,2018-02-28,Q7b,with_only_children,0
April,0,all_persons,2018-02-01,2018-02-28,Q7b,unknown_household_type,0
July,0,all_persons,2018-02-01,2018-02-28,Q7b,without_children,0
July,0,all_persons,2018-02-01,2018-02-28,Q7b,with_children_and_adults,0
July,0,all_persons,2018-02-01,2018-02-28,Q7b,with_only_children,0
July,0,all_persons,2018-02-01,2018-02-28,Q7b,unknown_household_type,0
October,0,all_persons,2018-02-01,2018-02-28,Q7b,without_children,0
October,0,all_persons,2018-02-01,2018-02-28,Q7b,with_children_and_adults,0
October,0,all_persons,2018-02-01,2018-02-28,Q7b,with_only_children,0
October,0,all_persons,2018-02-01,2018-02-28,Q7b,unknown_household_type,0
January,0,all_persons,2018-03-01,2018-03-31,Q7b,without_children,0
January,0,all_persons,2018-03-01,2018-03-31,Q7b,with_children_and_adults,0
January,0,all_persons,2018-03-01,2018-03-31,Q7b,with_only_children,0
January,0,all_persons,2018-03-01,2018-03-31,Q7b,unknown_household_type,0
April,0,all_persons,2018-03-01,2018-03-31,Q7b,without_children,0
April,0,all_persons,2018-03-01,2018-03-31,Q7b,with_children_and_adults,0
April,0,all_persons,2018-03-01,2018-03-31,Q7b,with_only_children,0
April,0,all_persons,2018-03-01,2018-03-31,Q7b,unknown_household_type,0
July,0,all_persons,2018-03-01,2018-03-31,Q7b,without_children,0
July,0,all_persons,2018-03-01,2018-03-31,Q7b,with_children_and_adults,0
July,0,all_persons,2018-03-01,2018-03-31,Q7b,with_only_children,0
July,0,all_persons,2018-03-01,2018-03-31,Q7b,unknown_household_type,0
October,0,all_persons,2018-03-01,2018-03-31,Q7b,without_children,0
October,0,all_persons,2018-03-01,2018-03-31,Q7b,with_children_and_adults,0
October,0,all_persons,2018-03-01,2018-03-31,Q7b,with_only_children,0
October,0,all_persons,2018-03-01,2018-03-31,Q7b,unknown_household_type,0
January,0,all_persons,2018-04-01,2018-04-30,Q7b,without_children,0
January,0,all_persons,2018-04-01,2018-04-30,Q7b,with_children_and_adults,0
January,0,all_persons,2018-04-01,2018-04-30,Q7b,with_only_children,0
January,0,all_persons,2018-04-01,2018-04-30,Q7b,unknown_household_type,0
April,430,all_persons,2018-04-01,2018-04-30,Q7b,without_children,229
April,430,all_persons,2018-04-01,2018-04-30,Q7b,with_children_and_adults,186
April,430,all_persons,2018-04-01,2018-04-30,Q7b,with_only_children,12
April,430,all_persons,2018-04-01,2018-04-30,Q7b,unknown_household_type,3
July,0,all_persons,2018-04-01,2018-04-30,Q7b,without_children,0
July,0,all_persons,2018-04-01,2018-04-30,Q7b,with_children_and_adults,0
July,0,all_persons,2018-04-01,2018-04-30,Q7b,with_only_children,0
July,0,all_persons,2018-04-01,2018-04-30,Q7b,unknown_household_type,0
October,0,all_persons,2018-04-01,2018-04-30,Q7b,without_children,0
October,0,all_persons,2018-04-01,2018-04-30,Q7b,with_children_and_adults,0
October,0,all_persons,2018-04-01,2018-04-30,Q7b,with_only_children,0
October,0,all_persons,2018-04-01,2018-04-30,Q7b,unknown_household_type,0
January,0,all_persons,2018-05-01,2018-05-31,Q7b,without_children,0
January,0,all_persons,2018-05-01,2018-05-31,Q7b,with_children_and_adults,0
January,0,all_persons,2018-05-01,2018-05-31,Q7b,with_only_children,0
January,0,all_persons,2018-05-01,2018-05-31,Q7b,unknown_household_type,0
April,0,all_persons,2018-05-01,2018-05-31,Q7b,without_children,0
April,0,all_persons,2018-05-01,2018-05-31,Q7b,with_children_and_adults,0
April,0,all_persons,2018-05-01,2018-05-31,Q7b,with_only_children,0
April,0,all_persons,2018-05-01,2018-05-31,Q7b,unknown_household_type,0
July,0,all_persons,2018-05-01,2018-05-31,Q7b,without_children,0
July,0,all_persons,2018-05-01,2018-05-31,Q7b,with_children_and_adults,0
July,0,all_persons,2018-05-01,2018-05-31,Q7b,with_only_children,0
July,0,all_persons,2018-05-01,2018-05-31,Q7b,unknown_household_type,0
October,0,all_persons,2018-05-01,2018-05-31,Q7b,without_children,0
October,0,all_persons,2018-05-01,2018-05-31,Q7b,with_children_and_adults,0
October,0,all_persons,2018-05-01,2018-05-31,Q7b,with_only_children,0
October,0,all_persons,2018-05-01,2018-05-31,Q7b,unknown_household_type,0
January,0,all_persons,2018-06-01,2018-06-30,Q7b,without_children,0
January,0,all_persons,2018-06-01,2018-06-30,Q7b,with_children_and_adults,0
January,0,all_persons,2018-06-01,2018-06-30,Q7b,with_only_children,0
January,0,all_persons,2018-06-01,2018-06-30,Q7b,unknown_household_type,0
April,0,all_persons,2018-06-01,2018-06-30,Q7b,without_children,0
April,0,all_persons,2018-06-01,2018-06-30,Q7b,with_children_and_adults,0
April,0,all_persons,2018-06-01,2018-06-30,Q7b,with_only_children,0
April,0,all_persons,2018-06-01,2018-06-30,Q7b,unknown_household_type,0
July,0,all_persons,2018-06-01,2018-06-30,Q7b,without_children,0
July,0,all_persons,2018-06-01,2018-06-30,Q7b,with_children_and_adults,0
July,0,all_persons,2018-06-01,2018-06-30,Q7b,with_only_children,0
July,0,all_persons,2018-06-01,2018-06-30,Q7b,unknown_household_type,0
October,0,all_persons,2018-06-01,2018-06-30,Q7b,without_children,0
October,0,all_persons,2018-06-01,2018-06-30,Q7b,with_children_and_adults,0
October,0,all_persons,2018-06-01,2018-06-30,Q7b,with_only_children,0
October,0,all_persons,2018-06-01,2018-06-30,Q7b,unknown_household_type,0
January,0,all_persons,2018-07-01,2018-07-31,Q7b,without_children,0
January,0,all_persons,2018-07-01,2018-07-31,Q7b,with_children_and_adults,0
January,0,all_persons,2018-07-01,2018-07-31,Q7b,with_only_children,0
January,0,all_persons,2018-07-01,2018-07-31,Q7b,unknown_household_type,0
April,0,all_persons,2018-07-01,2018-07-31,Q7b,without_children,0
April,0,all_persons,2018-07-01,2018-07-31,Q7b,with_children_and_adults,0
April,0,all_persons,2018-07-01,2018-07-31,Q7b,with_only_children,0
April,0,all_persons,2018-07-01,2018-07-31,Q7b,unknown_household_type,0
July,429,all_persons,2018-07-01,2018-07-31,Q7b,without_children,201
July,429,all_persons,2018-07-01,2018-07-31,Q7b,with_children_and_adults,214
July,429,all_persons,2018-07-01,2018-07-31,Q7b,with_only_children,13
July,429,all_persons,2018-07-01,2018-07-31,Q7b,unknown_household_type,1
October,0,all_persons,2018-07-01,2018-07-31,Q7b,without_children,0
October,0,all_persons,2018-07-01,2018-07-31,Q7b,with_children_and_adults,0
October,0,all_persons,2018-07-01,2018-07-31,Q7b,with_only_children,0
October,0,all_persons,2018-07-01,2018-07-31,Q7b,unknown_household_type,0
January,0,all_persons,2018-08-01,2018-08-31,Q7b,without_children,0
January,0,all_persons,2018-08-01,2018-08-31,Q7b,with_children_and_adults,0
January,0,all_persons,2018-08-01,2018-08-31,Q7b,with_only_children,0
January,0,all_persons,2018-08-01,2018-08-31,Q7b,unknown_household_type,0
April,0,all_persons,2018-08-01,2018-08-31,Q7b,without_children,0
April,0,all_persons,2018-08-01,2018-08-31,Q7b,with_children_and_adults,0
April,0,all_persons,2018-08-01,2018-08-31,Q7b,with_only_children,0
April,0,all_persons,2018-08-01,2018-08-31,Q7b,unknown_household_type,0
July,0,all_persons,2018-08-01,2018-08-31,Q7b,without_children,0
July,0,all_persons,2018-08-01,2018-08-31,Q7b,with_children_and_adults,0
July,0,all_persons,2018-08-01,2018-08-31,Q7b,with_only_children,0
July,0,all_persons,2018-08-01,2018-08-31,Q7b,unknown_household_type,0
October,0,all_persons,2018-08-01,2018-08-31,Q7b,without_children,0
October,0,all_persons,2018-08-01,2018-08-31,Q7b,with_children_and_adults,0
October,0,all_persons,2018-08-01,2018-08-31,Q7b,with_only_children,0
October,0,all_persons,2018-08-01,2018-08-31,Q7b,unknown_household_type,0
January,0,all_persons,2018-09-01,2018-09-30,Q7b,without_children,0
January,0,all_persons,2018-09-01,2018-09-30,Q7b,with_children_and_adults,0
January,0,all_persons,2018-09-01,2018-09-30,Q7b,with_only_children,0
January,0,all_persons,2018-09-01,2018-09-30,Q7b,unknown_household_type,0
April,0,all_persons,2018-09-01,2018-09-30,Q7b,without_children,0
April,0,all_persons,2018-09-01,2018-09-30,Q7b,with_children_and_adults,0
April,0,all_persons,2018-09-01,2018-09-30,Q7b,with_only_children,0
April,0,all_persons,2018-09-01,2018-09-30,Q7b,unknown_household_type,0
July,0,all_persons,2018-09-01,2018-09-30,Q7b,without_children,0
July,0,all_persons,2018-09-01,2018-09-30,Q7b,with_children_and_adults,0
July,0,all_persons,2018-09-01,2018-09-30,Q7b,with_only_children,0
July,0,all_persons,2018-09-01,2018-09-30,Q7b,unknown_household_type,0
October,0,all_persons,2018-09-01,2018-09-30,Q7b,without_children,0
October,0,all_persons,2018-09-01,2018-09-30,Q7b,with_children_and_adults,0
October,0,all_persons,2018-09-01,2018-09-30,Q7b,with_only_children,0
October,0,all_persons,2018-09-01,2018-09-30,Q7b,unknown_household_type,0
January,0,all_persons,2018-10-01,2018-10-31,Q7b,without_children,0
January,0,all_persons,2018-10-01,2018-10-31,Q7b,with_children_and_adults,0
January,0,all_persons,2018-10-01,2018-10-31,Q7b,with_only_children,0
January,0,all_persons,2018-10-01,2018-10-31,Q7b,unknown_household_type,0
April,0,all_persons,2018-10-01,2018-10-31,Q7b,without_children,0
April,0,all_persons,2018-10-01,2018-10-31,Q7b,with_children_and_adults,0
April,0,all_persons,2018-10-01,2018-10-31,Q7b,with_only_children,0
