persons_served,total,population,start_date,end_date,question,household_type,count
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-02-01,2016-02-29,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q7a,without_children,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2016-02-01,2016-02-29,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,127,all_persons,2016-02-01,2016-02-29,Q7a,without_children,75
For PSH and RRH - the total persons served who moved into housing,127,all_persons,2016-02-01,2016-02-29,Q7a,with_children_and_adults,52
For PSH and RRH - the total persons served who moved into housing,127,all_persons,2016-02-01,2016-02-29,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,127,all_persons,2016-02-01,2016-02-29,Q7a,unknown_household_type,0
Adults,450,all_persons,2016-03-01,2016-03-31,Q7a,without_children,343
Adults,450,all_persons,2016-03-01,2016-03-31,Q7a,with_children_and_adults,106
Adults,450,all_persons,2016-03-01,2016-03-31,Q7a,with_only_children,0
Adults,450,all_persons,2016-03-01,2016-03-31,Q7a,unknown_household_type,1
Children,123,all_persons,2016-03-01,2016-03-31,Q7a,without_children,0
Children,123,all_persons,2016-03-01,2016-03-31,Q7a,with_children_and_adults,119
Children,123,all_persons,2016-03-01,2016-03-31,Q7a,with_only_children,4
Children,123,all_persons,2016-03-01,2016-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-03-01,2016-03-31,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2016-03-01,2016-03-31,Q7a,without_children,0
Data Not Collected,1,all_persons,2016-03-01,2016-03-31,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2016-03-01,2016-03-31,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2016-03-01,2016-03-31,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,108,all_persons,2016-03-01,2016-03-31,Q7a,without_children,68
For PSH and RRH - the total persons served who moved into housing,108,all_persons,2016-03-01,2016-03-31,Q7a,with_children_and_adults,40
For PSH and RRH - the total persons served who moved into housing,108,all_persons,2016-03-01,2016-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,108,all_persons,2016-03-01,2016-03-31,Q7a,unknown_household_type,0
Adults,403,all_persons,2016-04-01,2016-04-30,Q7a,without_children,294
Adults,403,all_persons,2016-04-01,2016-04-30,Q7a,with_children_and_adults,108
Adults,403,all_persons,2016-04-01,2016-04-30,Q7a,with_only_children,0
Adults,403,all_persons,2016-04-01,2016-04-30,Q7a,unknown_household_type,1
Children,128,all_persons,2016-04-01,2016-04-30,Q7a,without_children,0
Children,128,all_persons,2016-04-01,2016-04-30,Q7a,with_children_and_adults,124
Children,128,all_persons,2016-04-01,2016-04-30,Q7a,with_only_children,4
Children,128,all_persons,2016-04-01,2016-04-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-04-01,2016-04-30,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2016-04-01,2016-04-30,Q7a,without_children,0
Data Not Collected,1,all_persons,2016-04-01,2016-04-30,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2016-04-01,2016-04-30,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2016-04-01,2016-04-30,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2016-04-01,2016-04-30,Q7a,without_children,69
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2016-04-01,2016-04-30,Q7a,with_children_and_adults,55
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2016-04-01,2016-04-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2016-04-01,2016-04-30,Q7a,unknown_household_type,0
Adults,383,all_persons,2016-05-01,2016-05-31,Q7a,without_children,266
Adults,383,all_persons,2016-05-01,2016-05-31,Q7a,with_children_and_adults,114
Adults,383,all_persons,2016-05-01,2016-05-31,Q7a,with_only_children,0
Adults,383,all_persons,2016-05-01,2016-05-31,Q7a,unknown_household_type,3
Children,153,all_persons,2016-05-01,2016-05-31,Q7a,without_children,0
Children,153,all_persons,2016-05-01,2016-05-31,Q7a,with_children_and_adults,144
Children,153,all_persons,2016-05-01,2016-05-31,Q7a,with_only_children,9
Children,153,all_persons,2016-05-01,2016-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-05-01,2016-05-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2016-05-01,2016-05-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2016-05-01,2016-05-31,Q7a,without_children,64
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2016-05-01,2016-05-31,Q7a,with_children_and_adults,42
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2016-05-01,2016-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2016-05-01,2016-05-31,Q7a,unknown_household_type,0
Adults,378,all_persons,2016-06-01,2016-06-30,Q7a,without_children,265
Adults,378,all_persons,2016-06-01,2016-06-30,Q7a,with_children_and_adults,110
Adults,378,all_persons,2016-06-01,2016-06-30,Q7a,with_only_children,0
Adults,378,all_persons,2016-06-01,2016-06-30,Q7a,unknown_household_type,3
Children,152,all_persons,2016-06-01,2016-06-30,Q7a,without_children,0
Children,152,all_persons,2016-06-01,2016-06-30,Q7a,with_children_and_adults,145
Children,152,all_persons,2016-06-01,2016-06-30,Q7a,with_only_children,7
Children,152,all_persons,2016-06-01,2016-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-06-01,2016-06-30,Q7a,unknown_household_type,0
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q7a,without_children,0
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q7a,with_children_and_adults,0
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q7a,with_only_children,0
Data Not Collected,3,all_persons,2016-06-01,2016-06-30,Q7a,unknown_household_type,3
For PSH and RRH - the total persons served who moved into housing,112,all_persons,2016-06-01,2016-06-30,Q7a,without_children,70
For PSH and RRH - the total persons served who moved into housing,112,all_persons,2016-06-01,2016-06-30,Q7a,with_children_and_adults,42
For PSH and RRH - the total persons served who moved into housing,112,all_persons,2016-06-01,2016-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,112,all_persons,2016-06-01,2016-06-30,Q7a,unknown_household_type,0
Adults,406,all_persons,2016-07-01,2016-07-31,Q7a,without_children,279
Adults,406,all_persons,2016-07-01,2016-07-31,Q7a,with_children_and_adults,126
Adults,406,all_persons,2016-07-01,2016-07-31,Q7a,with_only_children,0
Adults,406,all_persons,2016-07-01,2016-07-31,Q7a,unknown_household_type,1
Children,169,all_persons,2016-07-01,2016-07-31,Q7a,without_children,0
Children,169,all_persons,2016-07-01,2016-07-31,Q7a,with_children_and_adults,164
Children,169,all_persons,2016-07-01,2016-07-31,Q7a,with_only_children,5
Children,169,all_persons,2016-07-01,2016-07-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-07-01,2016-07-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2016-07-01,2016-07-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,96,all_persons,2016-07-01,2016-07-31,Q7a,without_children,75
For PSH and RRH - the total persons served who moved into housing,96,all_persons,2016-07-01,2016-07-31,Q7a,with_children_and_adults,21
For PSH and RRH - the total persons served who moved into housing,96,all_persons,2016-07-01,2016-07-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,96,all_persons,2016-07-01,2016-07-31,Q7a,unknown_household_type,0
Adults,479,all_persons,2016-08-01,2016-08-31,Q7a,without_children,302
Adults,479,all_persons,2016-08-01,2016-08-31,Q7a,with_children_and_adults,176
Adults,479,all_persons,2016-08-01,2016-08-31,Q7a,with_only_children,0
Adults,479,all_persons,2016-08-01,2016-08-31,Q7a,unknown_household_type,1
Children,224,all_persons,2016-08-01,2016-08-31,Q7a,without_children,0
Children,224,all_persons,2016-08-01,2016-08-31,Q7a,with_children_and_adults,219
Children,224,all_persons,2016-08-01,2016-08-31,Q7a,with_only_children,5
Children,224,all_persons,2016-08-01,2016-08-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-08-01,2016-08-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2016-08-01,2016-08-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2016-08-01,2016-08-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-08-01,2016-08-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2016-08-01,2016-08-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2016-08-01,2016-08-31,Q7a,without_children,79
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2016-08-01,2016-08-31,Q7a,with_children_and_adults,54
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2016-08-01,2016-08-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2016-08-01,2016-08-31,Q7a,unknown_household_type,0
Adults,478,all_persons,2016-09-01,2016-09-30,Q7a,without_children,293
Adults,478,all_persons,2016-09-01,2016-09-30,Q7a,with_children_and_adults,184
Adults,478,all_persons,2016-09-01,2016-09-30,Q7a,with_only_children,0
Adults,478,all_persons,2016-09-01,2016-09-30,Q7a,unknown_household_type,1
Children,258,all_persons,2016-09-01,2016-09-30,Q7a,without_children,0
Children,258,all_persons,2016-09-01,2016-09-30,Q7a,with_children_and_adults,251
Children,258,all_persons,2016-09-01,2016-09-30,Q7a,with_only_children,7
Children,258,all_persons,2016-09-01,2016-09-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-09-01,2016-09-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2016-09-01,2016-09-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2016-09-01,2016-09-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-09-01,2016-09-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2016-09-01,2016-09-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,181,all_persons,2016-09-01,2016-09-30,Q7a,without_children,97
For PSH and RRH - the total persons served who moved into housing,181,all_persons,2016-09-01,2016-09-30,Q7a,with_children_and_adults,84
For PSH and RRH - the total persons served who moved into housing,181,all_persons,2016-09-01,2016-09-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,181,all_persons,2016-09-01,2016-09-30,Q7a,unknown_household_type,0
Adults,445,all_persons,2016-10-01,2016-10-31,Q7a,without_children,289
Adults,445,all_persons,2016-10-01,2016-10-31,Q7a,with_children_and_adults,155
Adults,445,all_persons,2016-10-01,2016-10-31,Q7a,with_only_children,0
Adults,445,all_persons,2016-10-01,2016-10-31,Q7a,unknown_household_type,1
Children,218,all_persons,2016-10-01,2016-10-31,Q7a,without_children,0
Children,218,all_persons,2016-10-01,2016-10-31,Q7a,with_children_and_adults,212
Children,218,all_persons,2016-10-01,2016-10-31,Q7a,with_only_children,6
Children,218,all_persons,2016-10-01,2016-10-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-10-01,2016-10-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2016-10-01,2016-10-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2016-10-01,2016-10-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-10-01,2016-10-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2016-10-01,2016-10-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,160,all_persons,2016-10-01,2016-10-31,Q7a,without_children,79
For PSH and RRH - the total persons served who moved into housing,160,all_persons,2016-10-01,2016-10-31,Q7a,with_children_and_adults,81
For PSH and RRH - the total persons served who moved into housing,160,all_persons,2016-10-01,2016-10-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,160,all_persons,2016-10-01,2016-10-31,Q7a,unknown_household_type,0
Adults,491,all_persons,2016-11-01,2016-11-30,Q7a,without_children,339
Adults,491,all_persons,2016-11-01,2016-11-30,Q7a,with_children_and_adults,151
Adults,491,all_persons,2016-11-01,2016-11-30,Q7a,with_only_children,0
Adults,491,all_persons,2016-11-01,2016-11-30,Q7a,unknown_household_type,1
Children,221,all_persons,2016-11-01,2016-11-30,Q7a,without_children,0
Children,221,all_persons,2016-11-01,2016-11-30,Q7a,with_children_and_adults,212
Children,221,all_persons,2016-11-01,2016-11-30,Q7a,with_only_children,9
Children,221,all_persons,2016-11-01,2016-11-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-11-01,2016-11-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-11-01,2016-11-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-11-01,2016-11-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-11-01,2016-11-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2016-11-01,2016-11-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-11-01,2016-11-30,Q7a,without_children,77
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-11-01,2016-11-30,Q7a,with_children_and_adults,69
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-11-01,2016-11-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-11-01,2016-11-30,Q7a,unknown_household_type,0
Adults,496,all_persons,2016-12-01,2016-12-31,Q7a,without_children,343
Adults,496,all_persons,2016-12-01,2016-12-31,Q7a,with_children_and_adults,152
Adults,496,all_persons,2016-12-01,2016-12-31,Q7a,with_only_children,0
Adults,496,all_persons,2016-12-01,2016-12-31,Q7a,unknown_household_type,1
Children,238,all_persons,2016-12-01,2016-12-31,Q7a,without_children,0
Children,238,all_persons,2016-12-01,2016-12-31,Q7a,with_children_and_adults,229
Children,238,all_persons,2016-12-01,2016-12-31,Q7a,with_only_children,9
Children,238,all_persons,2016-12-01,2016-12-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2016-12-01,2016-12-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-12-01,2016-12-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2016-12-01,2016-12-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2016-12-01,2016-12-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2016-12-01,2016-12-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-12-01,2016-12-31,Q7a,without_children,73
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-12-01,2016-12-31,Q7a,with_children_and_adults,73
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-12-01,2016-12-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,146,all_persons,2016-12-01,2016-12-31,Q7a,unknown_household_type,0
Adults,491,all_persons,2017-01-01,2017-01-31,Q7a,without_children,347
Adults,491,all_persons,2017-01-01,2017-01-31,Q7a,with_children_and_adults,143
Adults,491,all_persons,2017-01-01,2017-01-31,Q7a,with_only_children,0
Adults,491,all_persons,2017-01-01,2017-01-31,Q7a,unknown_household_type,1
Children,210,all_persons,2017-01-01,2017-01-31,Q7a,without_children,0
Children,210,all_persons,2017-01-01,2017-01-31,Q7a,with_children_and_adults,203
Children,210,all_persons,2017-01-01,2017-01-31,Q7a,with_only_children,7
Children,210,all_persons,2017-01-01,2017-01-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-01-01,2017-01-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-01-01,2017-01-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,158,all_persons,2017-01-01,2017-01-31,Q7a,without_children,77
For PSH and RRH - the total persons served who moved into housing,158,all_persons,2017-01-01,2017-01-31,Q7a,with_children_and_adults,81
For PSH and RRH - the total persons served who moved into housing,158,all_persons,2017-01-01,2017-01-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,158,all_persons,2017-01-01,2017-01-31,Q7a,unknown_household_type,0
Adults,448,all_persons,2017-02-01,2017-02-28,Q7a,without_children,344
Adults,448,all_persons,2017-02-01,2017-02-28,Q7a,with_children_and_adults,103
Adults,448,all_persons,2017-02-01,2017-02-28,Q7a,with_only_children,0
Adults,448,all_persons,2017-02-01,2017-02-28,Q7a,unknown_household_type,1
Children,155,all_persons,2017-02-01,2017-02-28,Q7a,without_children,0
Children,155,all_persons,2017-02-01,2017-02-28,Q7a,with_children_and_adults,145
Children,155,all_persons,2017-02-01,2017-02-28,Q7a,with_only_children,10
Children,155,all_persons,2017-02-01,2017-02-28,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-02-01,2017-02-28,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-02-01,2017-02-28,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,126,all_persons,2017-02-01,2017-02-28,Q7a,without_children,69
For PSH and RRH - the total persons served who moved into housing,126,all_persons,2017-02-01,2017-02-28,Q7a,with_children_and_adults,57
For PSH and RRH - the total persons served who moved into housing,126,all_persons,2017-02-01,2017-02-28,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,126,all_persons,2017-02-01,2017-02-28,Q7a,unknown_household_type,0
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,without_children,350
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,88
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
Adults,439,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,1
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,without_children,0
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,115
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,10
Children,125,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,without_children,63
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,with_children_and_adults,43
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,106,all_persons,2017-03-01,2017-03-31,Q7a,unknown_household_type,0
Adults,406,all_persons,2017-04-01,2017-04-30,Q7a,without_children,317
Adults,406,all_persons,2017-04-01,2017-04-30,Q7a,with_children_and_adults,88
Adults,406,all_persons,2017-04-01,2017-04-30,Q7a,with_only_children,0
Adults,406,all_persons,2017-04-01,2017-04-30,Q7a,unknown_household_type,1
Children,124,all_persons,2017-04-01,2017-04-30,Q7a,without_children,0
Children,124,all_persons,2017-04-01,2017-04-30,Q7a,with_children_and_adults,114
Children,124,all_persons,2017-04-01,2017-04-30,Q7a,with_only_children,10
Children,124,all_persons,2017-04-01,2017-04-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-04-01,2017-04-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-04-01,2017-04-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,107,all_persons,2017-04-01,2017-04-30,Q7a,without_children,68
For PSH and RRH - the total persons served who moved into housing,107,all_persons,2017-04-01,2017-04-30,Q7a,with_children_and_adults,39
For PSH and RRH - the total persons served who moved into housing,107,all_persons,2017-04-01,2017-04-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,107,all_persons,2017-04-01,2017-04-30,Q7a,unknown_household_type,0
Adults,370,all_persons,2017-05-01,2017-05-31,Q7a,without_children,273
Adults,370,all_persons,2017-05-01,2017-05-31,Q7a,with_children_and_adults,96
Adults,370,all_persons,2017-05-01,2017-05-31,Q7a,with_only_children,0
Adults,370,all_persons,2017-05-01,2017-05-31,Q7a,unknown_household_type,1
Children,131,all_persons,2017-05-01,2017-05-31,Q7a,without_children,0
Children,131,all_persons,2017-05-01,2017-05-31,Q7a,with_children_and_adults,120
Children,131,all_persons,2017-05-01,2017-05-31,Q7a,with_only_children,11
Children,131,all_persons,2017-05-01,2017-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-05-01,2017-05-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-05-01,2017-05-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,121,all_persons,2017-05-01,2017-05-31,Q7a,without_children,71
