income_range,population,start_date,end_date,question,status,count
Number of Adult Stayers without Required Annual Assessment,adults,2016-01-01,2016-01-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-01-01,2016-01-31,Q16,income_at_start,448
Total Adults,adults,2016-01-01,2016-01-31,Q16,income_at_latest_annual_assessment_for_stayers,348
Total Adults,adults,2016-01-01,2016-01-31,Q16,income_at_exit_for_leavers,100
No Income,adults,2016-02-01,2016-02-29,Q16,income_at_start,157
No Income,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,7
No Income,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,46
$1 -  $150,adults,2016-02-01,2016-02-29,Q16,income_at_start,1
$1 -  $150,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2016-02-01,2016-02-29,Q16,income_at_start,2
$151 - $250,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2016-02-01,2016-02-29,Q16,income_at_start,22
$251 - $500,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,7
$501 - $1000,adults,2016-02-01,2016-02-29,Q16,income_at_start,80
$501 - $1000,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,13
$501 - $1000,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,19
$1001 - $1500,adults,2016-02-01,2016-02-29,Q16,income_at_start,61
$1001 - $1500,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,5
$1001 - $1500,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,15
$1501 - $2000,adults,2016-02-01,2016-02-29,Q16,income_at_start,34
$1501 - $2000,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,18
$2001+,adults,2016-02-01,2016-02-29,Q16,income_at_start,37
$2001+,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,16
Client Doesn't Know/Client Refused,adults,2016-02-01,2016-02-29,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-02-01,2016-02-29,Q16,income_at_start,41
Data Not Collected,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,204
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,72
Number of Adult Stayers without Required Annual Assessment,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-02-01,2016-02-29,Q16,income_at_start,435
Total Adults,adults,2016-02-01,2016-02-29,Q16,income_at_latest_annual_assessment_for_stayers,308
Total Adults,adults,2016-02-01,2016-02-29,Q16,income_at_exit_for_leavers,127
No Income,adults,2016-03-01,2016-03-31,Q16,income_at_start,171
No Income,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,53
$1 -  $150,adults,2016-03-01,2016-03-31,Q16,income_at_start,0
$1 -  $150,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2016-03-01,2016-03-31,Q16,income_at_start,4
$151 - $250,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2016-03-01,2016-03-31,Q16,income_at_start,19
$251 - $500,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,5
$501 - $1000,adults,2016-03-01,2016-03-31,Q16,income_at_start,81
$501 - $1000,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,13
$501 - $1000,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,22
$1001 - $1500,adults,2016-03-01,2016-03-31,Q16,income_at_start,62
$1001 - $1500,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$1001 - $1500,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,13
$1501 - $2000,adults,2016-03-01,2016-03-31,Q16,income_at_start,31
$1501 - $2000,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,10
$2001+,adults,2016-03-01,2016-03-31,Q16,income_at_start,36
$2001+,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,11
Client Doesn't Know/Client Refused,adults,2016-03-01,2016-03-31,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-03-01,2016-03-31,Q16,income_at_start,45
Data Not Collected,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,225
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,72
Number of Adult Stayers without Required Annual Assessment,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-03-01,2016-03-31,Q16,income_at_start,450
Total Adults,adults,2016-03-01,2016-03-31,Q16,income_at_latest_annual_assessment_for_stayers,331
Total Adults,adults,2016-03-01,2016-03-31,Q16,income_at_exit_for_leavers,119
No Income,adults,2016-04-01,2016-04-30,Q16,income_at_start,132
No Income,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,37
$1 -  $150,adults,2016-04-01,2016-04-30,Q16,income_at_start,1
$1 -  $150,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2016-04-01,2016-04-30,Q16,income_at_start,4
$151 - $250,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2016-04-01,2016-04-30,Q16,income_at_start,21
$251 - $500,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,2
$501 - $1000,adults,2016-04-01,2016-04-30,Q16,income_at_start,74
$501 - $1000,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,14
$501 - $1000,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,16
$1001 - $1500,adults,2016-04-01,2016-04-30,Q16,income_at_start,62
$1001 - $1500,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,6
$1001 - $1500,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,10
$1501 - $2000,adults,2016-04-01,2016-04-30,Q16,income_at_start,28
$1501 - $2000,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,7
$2001+,adults,2016-04-01,2016-04-30,Q16,income_at_start,36
$2001+,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,8
Client Doesn't Know/Client Refused,adults,2016-04-01,2016-04-30,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2016-04-01,2016-04-30,Q16,income_at_start,44
Data Not Collected,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,3
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,210
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,72
Number of Adult Stayers without Required Annual Assessment,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-04-01,2016-04-30,Q16,income_at_start,403
Total Adults,adults,2016-04-01,2016-04-30,Q16,income_at_latest_annual_assessment_for_stayers,317
Total Adults,adults,2016-04-01,2016-04-30,Q16,income_at_exit_for_leavers,86
No Income,adults,2016-05-01,2016-05-31,Q16,income_at_start,109
No Income,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,10
No Income,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,21
$1 -  $150,adults,2016-05-01,2016-05-31,Q16,income_at_start,3
$1 -  $150,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2016-05-01,2016-05-31,Q16,income_at_start,4
$151 - $250,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2016-05-01,2016-05-31,Q16,income_at_start,24
$251 - $500,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2016-05-01,2016-05-31,Q16,income_at_start,72
$501 - $1000,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,12
$501 - $1000,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,15
$1001 - $1500,adults,2016-05-01,2016-05-31,Q16,income_at_start,65
$1001 - $1500,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,8
$1001 - $1500,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,11
$1501 - $2000,adults,2016-05-01,2016-05-31,Q16,income_at_start,34
$1501 - $2000,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,12
$2001+,adults,2016-05-01,2016-05-31,Q16,income_at_start,29
$2001+,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,7
Client Doesn't Know/Client Refused,adults,2016-05-01,2016-05-31,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-05-01,2016-05-31,Q16,income_at_start,43
Data Not Collected,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,8
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-05-01,2016-05-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,196
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-05-01,2016-05-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,71
Number of Adult Stayers without Required Annual Assessment,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-05-01,2016-05-31,Q16,income_at_start,383
Total Adults,adults,2016-05-01,2016-05-31,Q16,income_at_latest_annual_assessment_for_stayers,303
Total Adults,adults,2016-05-01,2016-05-31,Q16,income_at_exit_for_leavers,80
No Income,adults,2016-06-01,2016-06-30,Q16,income_at_start,112
No Income,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,16
$1 -  $150,adults,2016-06-01,2016-06-30,Q16,income_at_start,2
$1 -  $150,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2016-06-01,2016-06-30,Q16,income_at_start,5
$151 - $250,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2016-06-01,2016-06-30,Q16,income_at_start,21
$251 - $500,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,2
$501 - $1000,adults,2016-06-01,2016-06-30,Q16,income_at_start,69
$501 - $1000,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,11
$501 - $1000,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,8
$1001 - $1500,adults,2016-06-01,2016-06-30,Q16,income_at_start,66
$1001 - $1500,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,8
$1001 - $1500,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,13
$1501 - $2000,adults,2016-06-01,2016-06-30,Q16,income_at_start,38
$1501 - $2000,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,15
$2001+,adults,2016-06-01,2016-06-30,Q16,income_at_start,29
$2001+,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,3
$2001+,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,10
Client Doesn't Know/Client Refused,adults,2016-06-01,2016-06-30,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-06-01,2016-06-30,Q16,income_at_start,36
Data Not Collected,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,6
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-06-01,2016-06-30,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,200
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-06-01,2016-06-30,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,72
Number of Adult Stayers without Required Annual Assessment,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-06-01,2016-06-30,Q16,income_at_start,378
Total Adults,adults,2016-06-01,2016-06-30,Q16,income_at_latest_annual_assessment_for_stayers,306
Total Adults,adults,2016-06-01,2016-06-30,Q16,income_at_exit_for_leavers,72
No Income,adults,2016-07-01,2016-07-31,Q16,income_at_start,117
No Income,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,10
No Income,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,16
$1 -  $150,adults,2016-07-01,2016-07-31,Q16,income_at_start,2
$1 -  $150,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,1
$151 - $250,adults,2016-07-01,2016-07-31,Q16,income_at_start,4
$151 - $250,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2016-07-01,2016-07-31,Q16,income_at_start,23
$251 - $500,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2016-07-01,2016-07-31,Q16,income_at_start,78
$501 - $1000,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,11
$501 - $1000,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,11
$1001 - $1500,adults,2016-07-01,2016-07-31,Q16,income_at_start,65
$1001 - $1500,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,8
$1001 - $1500,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,6
$1501 - $2000,adults,2016-07-01,2016-07-31,Q16,income_at_start,43
$1501 - $2000,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,9
$2001+,adults,2016-07-01,2016-07-31,Q16,income_at_start,32
$2001+,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,6
Client Doesn't Know/Client Refused,adults,2016-07-01,2016-07-31,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-07-01,2016-07-31,Q16,income_at_start,42
Data Not Collected,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,1
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-07-01,2016-07-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,242
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-07-01,2016-07-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,75
Number of Adult Stayers without Required Annual Assessment,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-07-01,2016-07-31,Q16,income_at_start,406
Total Adults,adults,2016-07-01,2016-07-31,Q16,income_at_latest_annual_assessment_for_stayers,351
Total Adults,adults,2016-07-01,2016-07-31,Q16,income_at_exit_for_leavers,55
No Income,adults,2016-08-01,2016-08-31,Q16,income_at_start,139
No Income,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,33
$1 -  $150,adults,2016-08-01,2016-08-31,Q16,income_at_start,1
$1 -  $150,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2016-08-01,2016-08-31,Q16,income_at_start,5
$151 - $250,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,1
$251 - $500,adults,2016-08-01,2016-08-31,Q16,income_at_start,23
$251 - $500,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,3
$501 - $1000,adults,2016-08-01,2016-08-31,Q16,income_at_start,90
$501 - $1000,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,10
$501 - $1000,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,13
$1001 - $1500,adults,2016-08-01,2016-08-31,Q16,income_at_start,76
$1001 - $1500,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,8
$1001 - $1500,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,15
$1501 - $2000,adults,2016-08-01,2016-08-31,Q16,income_at_start,55
$1501 - $2000,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,17
$2001+,adults,2016-08-01,2016-08-31,Q16,income_at_start,46
$2001+,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,13
Client Doesn't Know/Client Refused,adults,2016-08-01,2016-08-31,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2016-08-01,2016-08-31,Q16,income_at_start,44
Data Not Collected,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,1
Data Not Collected,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,8
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-08-01,2016-08-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,268
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-08-01,2016-08-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,76
Number of Adult Stayers without Required Annual Assessment,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2016-08-01,2016-08-31,Q16,income_at_start,479
Total Adults,adults,2016-08-01,2016-08-31,Q16,income_at_latest_annual_assessment_for_stayers,376
Total Adults,adults,2016-08-01,2016-08-31,Q16,income_at_exit_for_leavers,103
No Income,adults,2016-09-01,2016-09-30,Q16,income_at_start,143
No Income,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,9
No Income,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,35
$1 -  $150,adults,2016-09-01,2016-09-30,Q16,income_at_start,2
$1 -  $150,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2016-09-01,2016-09-30,Q16,income_at_start,5
$151 - $250,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,3
$251 - $500,adults,2016-09-01,2016-09-30,Q16,income_at_start,24
$251 - $500,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,5
$501 - $1000,adults,2016-09-01,2016-09-30,Q16,income_at_start,97
$501 - $1000,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,9
$501 - $1000,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,22
$1001 - $1500,adults,2016-09-01,2016-09-30,Q16,income_at_start,72
$1001 - $1500,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,8
$1001 - $1500,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,16
$1501 - $2000,adults,2016-09-01,2016-09-30,Q16,income_at_start,49
$1501 - $2000,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,1
$1501 - $2000,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,24
$2001+,adults,2016-09-01,2016-09-30,Q16,income_at_start,42
$2001+,adults,2016-09-01,2016-09-30,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2016-09-01,2016-09-30,Q16,income_at_exit_for_leavers,20
Client Doesn't Know/Client Refused,adults,2016-09-01,2016-09-30,Q16,income_at_start,0
