non_cash_benefits,population,start_date,end_date,question,status,count
TANF Transportation Services,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2016-08-01,2016-08-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_start,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2016-09-01,2016-09-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_start,19
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2016-10-01,2016-10-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_start,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2016-11-01,2016-11-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_start,21
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2016-12-01,2016-12-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_start,23
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-01-01,2017-01-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_start,23
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,9
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-02-01,2017-02-28,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_start,25
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,10
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_exit_for_leavers,7
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-03-01,2017-03-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_start,19
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-04-01,2017-04-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_start,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-05-01,2017-05-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_start,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,13
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-06-01,2017-06-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_start,19
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-07-01,2017-07-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_start,21
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,13
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_start,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2017-08-01,2017-08-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_start,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,13
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2017-09-01,2017-09-30,Q26h,benefit_at_exit_for_leavers,3
