conditions,population,start_date,end_date,question,status,count
Chronic Health Condition,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_start,8
Chronic Health Condition,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Chronic Health Condition,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_start,2
Development Disability,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_start,8
Physical Disability,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2016-11-01,2016-11-30,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,8
Mental Health Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,7
Mental Health Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,0
Both Alcohol and Drug Use Disorders,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,0
Both Alcohol and Drug Use Disorders,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,8
Chronic Health Condition,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Chronic Health Condition,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,2
Development Disability,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_start,8
Physical Disability,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2016-12-01,2016-12-31,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,8
Mental Health Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,7
Mental Health Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,9
Chronic Health Condition,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Chronic Health Condition,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,2
Development Disability,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_start,9
Physical Disability,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2017-01-01,2017-01-31,Q25e,conditions_at_exit_for_leavers,1
Mental Health Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,8
Mental Health Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,7
Mental Health Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,9
Chronic Health Condition,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,7
Chronic Health Condition,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,2
HIV/AIDS,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,2
Development Disability,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_start,10
Physical Disability,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2017-02-01,2017-02-28,Q25e,conditions_at_exit_for_leavers,2
Mental Health Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,8
Mental Health Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Mental Health Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,4
Alcohol Use Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,4
Alcohol Use Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,7
Chronic Health Condition,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,4
Chronic Health Condition,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,3
HIV/AIDS,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,2
Development Disability,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,1
Physical Disability,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_start,9
Physical Disability,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2017-03-01,2017-03-31,Q25e,conditions_at_exit_for_leavers,1
Mental Health Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,8
Mental Health Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,7
Mental Health Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,4
Alcohol Use Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,4
Alcohol Use Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,5
Chronic Health Condition,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,5
Chronic Health Condition,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,1
Development Disability,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_start,8
Physical Disability,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2017-04-01,2017-04-30,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,8
Mental Health Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Mental Health Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,4
Alcohol Use Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,2
Drug Use Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,5
Chronic Health Condition,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Chronic Health Condition,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,1
Development Disability,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_start,8
Physical Disability,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_latest_assessment_for_stayers,7
Physical Disability,veterans,2017-05-01,2017-05-31,Q25e,conditions_at_exit_for_leavers,1
Mental Health Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,9
Mental Health Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Mental Health Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,5
Chronic Health Condition,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,5
Chronic Health Condition,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,1
Development Disability,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_start,7
Physical Disability,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_latest_assessment_for_stayers,7
Physical Disability,veterans,2017-06-01,2017-06-30,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,9
Mental Health Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Mental Health Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Alcohol Use Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,1
Drug Use Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,5
Chronic Health Condition,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Chronic Health Condition,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,1
Development Disability,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_start,7
Physical Disability,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_latest_assessment_for_stayers,7
Physical Disability,veterans,2017-07-01,2017-07-31,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,12
Mental Health Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,10
Mental Health Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,2
Alcohol Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,6
Chronic Health Condition,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,1
Development Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,9
Physical Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,1
Mental Health Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,12
Mental Health Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,12
Mental Health Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,3
Drug Use Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,3
Drug Use Disorder,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,6
Chronic Health Condition,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,2
HIV/AIDS,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,2
HIV/AIDS,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,1
Development Disability,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_start,8
Physical Disability,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2017-09-01,2017-09-30,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,12
Mental Health Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,11
Mental Health Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,3
Drug Use Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Drug Use Disorder,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,6
Chronic Health Condition,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,2
HIV/AIDS,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,1
Development Disability,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,1
Development Disability,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_start,10
Physical Disability,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Physical Disability,veterans,2017-10-01,2017-10-31,Q25e,conditions_at_exit_for_leavers,1
Mental Health Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_start,12
Mental Health Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_latest_assessment_for_stayers,11
Mental Health Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_exit_for_leavers,2
Drug Use Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_start,3
Drug Use Disorder,veterans,2017-11-01,2017-11-30,Q25e,conditions_at_latest_assessment_for_stayers,3
